season,team_id,overall_pick,round,gsis_id,player_name,position,adp_rank,proj_source,proj_season_ppr,adp_curve_ppr,actual_season_ppr
2019,3,10,1,00-0031381,Davante Adams,WR,8.0,model,232.7323979287085,276.7579404143805,212.7
2019,3,11,2,00-0030496,Le'Veon Bell,RB,7.0,adp_curve,225.0083895024219,225.0083895024219,215.0
2019,5,12,2,00-0033857,JuJu Smith-Schuster,WR,14.0,model,235.05007750239145,245.39816580810262,113.2
2019,7,13,2,00-0027944,Julio Jones,WR,10.0,model,220.46061676154196,264.25341208455154,274.1
2019,9,14,2,00-0033553,James Conner,RB,9.0,model,191.66615749167323,213.95942831533154,145.5
2019,2,15,2,00-0034791,Nick Chubb,RB,17.0,model,143.74096550511294,185.99837869720025,257.1
2019,10,16,2,00-0033897,Joe Mixon,RB,19.0,model,197.4748095574773,181.10837801658388,225.4
2019,1,17,2,00-0033893,Dalvin Cook,RB,18.0,model,163.88332838707692,183.48542669379464,292.4
2019,6,18,2,00-0027793,Antonio Brown,WR,21.0,model,245.341945441582,222.67669390701067,16.1
2019,4,19,2,00-0030506,Travis Kelce,TE,15.0,model,218.8135847312805,236.0623241324324,254.3
2019,8,20,2,00-0033288,George Kittle,TE,26.0,model,195.27666720004927,204.65699200302234,222.5
2019,8,21,3,00-0033873,Patrick Mahomes,QB,20.0,model,263.34173224133906,408.81685822609995,287.04
2019,4,22,3,00-0033856,Leonard Fournette,RB,25.0,model,129.78528435827474,169.0428468920558,259.4
2019,6,23,3,00-0033537,Deshaun Watson,QB,43.0,model,253.9371660441657,320.39328267713057,320.98
2019,1,24,3,00-0032764,Derrick Henry,RB,37.0,model,124.54153243460443,151.80683763793743,294.6
2019,10,25,3,00-0031408,Mike Evans,WR,22.0,model,218.18556466543703,220.06980318583769,232.7
2019,2,26,3,00-0030279,Keenan Allen,WR,24.0,model,246.50943941108517,215.19385574224708,261.5
2019,9,27,3,00-0031235,Odell Beckham Jr.,WR,12.0,model,197.85361187849668,254.03646851328855,215.9
2019,7,28,3,00-0031285,Devonta Freeman,RB,29.0,model,86.12172588345615,162.51760722652185,197.6
2019,5,29,3,00-0034349,Kerryon Johnson,RB,28.0,model,150.6785183491605,164.0603862593481,85.0
2019,3,30,3,00-0030061,Zach Ertz,TE,27.0,model,193.16698902802864,202.50217802568986,215.6
2019,3,31,4,00-0027150,Julian Edelman,WR,35.0,model,174.11251525929666,194.05102470723224,256.28
2019,5,32,4,00-0033293,Aaron Jones,RB,32.0,model,154.38133670480616,158.18971984175042,314.8
2019,7,33,4,00-0035700,Josh Jacobs,RB,33.0,adp_curve,156.8368533764342,156.8368533764342,191.6
2019,9,34,4,00-0033594,Chris Carson,RB,36.0,model,142.5988810855673,153.01142507225774,232.6
2019,2,35,4,00-0034845,Sony Michel,RB,49.0,model,88.31789231419255,139.45705105540887,152.6
2019,10,36,4,00-0031544,Amari Cooper,WR,30.0,model,180.32635010605136,202.68932741241818,246.5
2019,1,37,4,00-0030035,Adam Thielen,WR,23.0,model,199.3434708879656,217.57881332256744,114.4
2019,6,38,4,00-0031062,James White,RB,52.0,model,192.03391980032268,136.8445187353299,202.2
2019,4,39,4,00-0031588,Stefon Diggs,WR,31.0,model,177.5303497375589,200.85184985142513,212.1
2019,8,40,4,00-0035685,David Montgomery,RB,46.0,adp_curve,142.23469194389398,142.23469194389398,170.4
2019,8,41,5,00-0031236,Brandin Cooks,WR,38.0,model,217.86415096373432,189.44256247232119,117.5
2019,4,42,5,00-0033009,Tyler Boyd,WR,54.0,model,174.9357238793893,169.75091194006322,222.9
2019,6,43,5,00-0032144,Melvin Gordon,RB,42.0,model,206.7507384737212,146.2342380638333,180.8
2019,1,44,5,00-0030431,Robert Woods,WR,40.0,model,219.3553258197208,186.56818654246865,232.9
2019,10,45,5,00-0029608,T.Y. Hilton,WR,39.0,model,208.1182416303494,187.98694700103522,125.1
2019,2,46,5,00-0029664,Josh Gordon,WR,72.0,model,147.87338921172648,153.6297710701137,54.8
2019,9,47,5,00-0033932,Kenny Golladay,WR,44.0,model,173.20023294727488,181.2271904147962,248.0
2019,7,48,5,00-0027966,Mark Ingram II,RB,45.0,model,146.3957399112243,143.20098778664197,242.5
2019,5,49,5,00-0032211,Tyler Lockett,WR,48.0,model,172.5433600173087,176.3512429712056,235.2
2019,3,50,5,00-0033951,Marlon Mack,RB,41.0,model,154.89847452923573,147.29367947323516,181.3
2019,3,51,6,00-0026143,Matt Ryan,QB,64.0,model,241.5342346240302,274.4546448923302,267.34000000000003
2019,5,52,6,00-0033536,Mike Williams,WR,59.0,model,112.63875352806468,164.7885526908843,161.3
2019,7,53,6,00-0029137,Alshon Jeffery,WR,65.0,model,171.774980786601,159.3612778012568,122.2
2019,9,54,6,00-0033881,Evan Engram,TE,55.0,model,123.76668438992806,161.87873102781992,109.4
2019,2,55,6,00-0031382,Jarvis Landry,WR,63.0,model,202.88571166468344,161.11260923487728,237.4
2019,10,56,6,00-0032257,Duke Johnson,RB,74.0,model,86.94318468004457,121.3328360164005,154.0
2019,1,57,6,00-0034827,DJ Moore,WR,62.0,model,156.45947950369347,162.00923708038366,230.5
2019,6,58,6,00-0027061,Jared Cook,TE,69.0,model,141.06605275326325,148.93092838881205,167.5
2019,4,59,6,00-0031325,Sammy Watkins,WR,81.0,model,131.77056915958082,147.02944003897125,138.5
2019,8,60,6,,CHI D/ST,D/ST,,slot_average,,,
2019,8,61,7,00-0033921,Chris Godwin,WR,47.0,model,144.17424598614517,177.53103485944655,276.1
2019,4,62,7,00-0027029,LeSean McCoy,RB,96.0,model,98.87503353434622,109.88957002469871,118.6
2019,6,63,7,00-0034837,Calvin Ridley,WR,57.0,model,178.42413090114994,166.72109057122924,197.0
2019,1,64,7,00-0033118,Kenyan Drake,RB,73.0,model,135.55982270687662,121.93100430509634,162.2
2019,10,65,7,00-0033908,Cooper Kupp,WR,50.0,model,172.2750512628367,174.06365821263975,270.5
2019,2,66,7,00-0027685,Emmanuel Sanders,WR,93.0,model,149.883002574231,139.2877651792917,109.6
2019,9,67,7,00-0035243,Miles Sanders,RB,71.0,adp_curve,123.15232425760735,123.15232425760735,218.7
2019,7,68,7,00-0034109,Phillip Lindsay,RB,53.0,model,194.9282728690688,136.0070707290416,197.7
2019,5,69,7,00-0033879,O.J. Howard,TE,56.0,model,104.98814498223388,160.8499501564544,83.89999999999999
2019,3,70,7,00-0031428,Allen Robinson II,WR,70.0,model,156.47438452695218,155.20841193619074,254.9
2019,3,71,8,00-0032058,Tevin Coleman,RB,67.0,model,146.67939683820742,125.7017161230373,135.4
2019,5,72,8,00-0023459,Aaron Rodgers,QB,51.0,model,259.10245527793285,300.68335174968513,278.38
2019,7,73,8,00-0033090,Hunter Henry,TE,61.0,adp_curve,155.96699379263688,155.96699379263688,150.2
2019,9,74,8,00-0035250,Devin Singletary,RB,105.0,adp_curve,105.94979915668063,105.94979915668063,147.9
2019,2,75,8,00-0031387,Eric Ebron,TE,98.0,model,140.05330592853636,128.8982426268525,86.5
2019,10,76,8,00-0033699,Austin Ekeler,RB,68.0,model,138.22993065617624,125.05037545412642,311.0
2019,1,77,8,00-0032385,Sterling Shepard,WR,86.0,model,143.66761887950594,143.67286529641953,141.8
2019,6,78,8,00-0033556,Tarik Cohen,RB,66.0,model,151.71982889805403,126.36285175489732,163.9
2019,4,79,8,00-0034855,Baker Mayfield,QB,58.0,model,241.3396319204105,285.82602163249317,235.42
2019,8,80,8,00-0029621,Greg Zuerlein,K,,slot_average,,,
2019,8,81,9,00-0027942,A.J. Green,WR,60.0,model,180.7043555826719,163.84671464137674,0.0
2019,4,82,9,00-0033839,Dede Westbrook,WR,83.0,model,118.34491975322658,145.6625906955759,156.7
2019,6,83,9,00-0032688,Robby Anderson,WR,,model,127.52509298012828,83.8739043407279,162.3
2019,1,84,9,00-0030470,Vance McDonald,TE,80.0,model,114.52545004116986,140.4853111709964,83.5
2019,10,85,9,00-0033308,Matt Breida,RB,104.0,model,127.1897826070439,106.37051711379303,103.3
2019,2,86,9,00-0034358,Derrius Guice,RB,77.0,adp_curve,119.58566474647284,119.58566474647284,57.4
2019,9,87,9,00-0034764,Michael Gallup,WR,126.0,model,100.8214043749414,122.26999646383581,212.7
2019,7,88,9,00-0030874,Damien Williams,RB,34.0,model,112.73426858797548,155.52437707566335,141.1
2019,5,89,9,00-0029597,Justin Tucker,K,,slot_average,,,
2019,3,90,9,00-0034775,Christian Kirk,WR,88.0,model,147.51812096447173,142.3845776437547,167.1
2019,3,91,10,00-0034750,Rashaad Penny,RB,99.0,model,70.14735684070651,108.53670355938252,75.3
2019,5,92,10,00-0029293,Marvin Jones Jr.,WR,92.0,model,142.51953657198652,139.8935877804845,193.9
2019,7,93,10,00-0032950,Carson Wentz,QB,78.0,model,256.5115904968554,251.6026600042769,275.86
2019,9,94,10,00-0033871,Corey Davis,WR,91.0,model,148.61075552226407,140.5060315248078,115.1
2019,2,95,10,00-0034838,Royce Freeman,RB,106.0,model,125.91286965452184,105.5330691075047,142.2
2019,10,96,10,00-0032780,Jordan Howard,RB,95.0,model,161.04291545445463,110.34993748789432,111.4
2019,1,97,10,00-0033127,Will Fuller V,WR,,model,146.71526432299282,83.8739043407279,134.0
2019,6,98,10,00-0030513,Latavius Murray,RB,90.0,model,82.22868944885573,112.72698616510505,157.2
2019,4,99,10,00-0032569,Wil Lutz,K,,slot_average,,,
2019,8,100,10,00-0020531,Drew Brees,QB,76.0,model,256.2367514040004,254.60323724339383,224.76
2019,8,101,11,00-0033885,David Njoku,TE,89.0,model,121.90782542239542,134.39834374115168,15.1
2019,4,102,11,,LA D/ST,D/ST,,slot_average,,,
2019,6,103,11,,JAX D/ST,D/ST,,slot_average,,,
2019,1,104,11,00-0034348,Courtland Sutton,WR,107.0,model,155.45765954584994,131.42958706596528,222.42
2019,10,105,11,00-0022924,Ben Roethlisberger,QB,100.0,model,240.74353281327865,222.90146504156985,12.74
2019,2,106,11,00-0027939,Cam Newton,QB,84.0,model,244.9187133408282,243.04202360157785,16.68
2019,9,107,11,00-0033077,Dak Prescott,QB,121.0,model,254.5721524891632,200.88181530433917,337.78
2019,7,108,11,00-0035228,Kyler Murray,QB,110.0,adp_curve,211.89164017295445,211.89164017295445,285.98
2019,5,109,11,,NO D/ST,D/ST,,slot_average,,,
2019,3,110,11,00-0029263,Russell Wilson,QB,82.0,model,290.48625964630594,245.82566983110513,328.6
2019,3,111,12,00-0032741,Peyton Barber,RB,119.0,model,110.52038223954467,100.4470402501872,116.5
2019,5,112,12,00-0033025,Jalen Richard,RB,196.0,model,140.4253020542514,78.50904781233507,82.8
