season,overall_pick,round,round_pick,team_id,espn_player_id,gsis_id,player_name,position,pro_team,is_keeper,bid_amount
2018,55,6,5,7,3120348,00-0033857,JuJu Smith-Schuster,WR,PIT,False,0
2018,56,6,6,2,14402,00-0028237,Chris Hogan,WR,NE,False,0
2018,57,6,7,3,9704,00-0024333,Stephen Gostkowski,K,NE,False,0
2018,58,6,8,1,12563,00-0026986,Michael Crabtree,WR,BAL,False,0
2018,59,6,9,5,3046409,00-0032426,Alex Collins,RB,BAL,False,0
2018,60,6,10,10,13295,00-0027685,Emmanuel Sanders,WR,DEN,False,0
2018,61,7,1,10,10475,00-0025418,Greg Olsen,TE,CAR,False,0
2018,62,7,2,5,3042778,00-0033871,Corey Davis,WR,TEN,False,0
2018,63,7,3,1,3043078,00-0032764,Derrick Henry,RB,TEN,False,0
2018,64,7,4,3,-16014,,LA D/ST,D/ST,LA,False,0
2018,65,7,5,2,14198,00-0028087,Dion Lewis,RB,TEN,False,0
2018,66,7,6,7,3051876,00-0033881,Evan Engram,TE,NYG,False,0
2018,67,7,7,4,14054,00-0027981,Kyle Rudolph,TE,MIN,False,0
2018,68,7,8,8,-16030,,JAX D/ST,D/ST,JAX,False,0
2018,69,7,9,9,13232,00-0027696,Jimmy Graham,TE,GB,False,0
2018,70,7,10,6,14880,00-0029604,Kirk Cousins,QB,MIN,False,0
2018,71,8,1,6,-16033,,BAL D/ST,D/ST,BAL,False,0
2018,72,8,2,9,15705,00-0029664,Josh Gordon,WR,NE,False,0
2018,73,8,3,8,15683,00-0029597,Justin Tucker,K,BAL,False,0
2018,74,8,4,4,-16021,,PHI D/ST,D/ST,PHI,False,0
2018,75,8,5,7,14993,00-0029621,Greg Zuerlein,K,LA,False,0
2018,76,8,6,2,14886,00-0029615,Lamar Miller,RB,HOU,False,0
2018,77,8,7,3,2977609,00-0032055,Devin Funchess,WR,CAR,False,0
2018,78,8,8,1,15860,00-0030472,Jordan Reed,TE,WAS,False,0
2018,79,8,9,5,14053,00-0028002,Randall Cobb,WR,GB,False,0
2018,80,8,10,10,-16024,,LAC D/ST,D/ST,LAC,False,0
2018,81,9,1,10,13981,00-0027966,Mark Ingram II,RB,NO,False,0
2018,82,9,2,5,15971,00-0030288,Rex Burkhead,RB,NE,False,0
2018,83,9,3,1,12483,00-0026498,Matthew Stafford,QB,DET,False,0
2018,84,9,4,3,2979477,00-0032058,Tevin Coleman,RB,ATL,False,0
2018,85,9,5,2,15839,00-0030068,Marquise Goodwin,WR,SF,False,0
2018,86,9,6,7,11439,00-0026345,Pierre Garcon,WR,SF,False,0
2018,87,9,7,4,16725,00-0031325,Sammy Watkins,WR,KC,False,0
2018,88,9,8,8,3919596,00-0033594,Chris Carson,RB,SEA,False,0
2018,89,9,9,9,16777,00-0031045,Carlos Hyde,RB,JAX,False,0
2018,90,9,10,6,14874,00-0029668,Andrew Luck,QB,IND,False,0
2018,91,10,1,6,16504,00-0030181,Jack Doyle,TE,IND,False,0
2018,92,10,2,9,2573079,00-0032950,Carson Wentz,QB,PHI,False,0
2018,93,10,3,8,2574808,00-0032688,Robby Anderson,WR,NYJ,False,0
2018,94,10,4,4,17372,00-0031136,Chris Boswell,K,PIT,False,0
2018,95,10,5,7,16760,00-0031345,Jimmy Garoppolo,QB,SF,False,0
2018,96,10,6,2,2576716,00-0031941,Jamison Crowder,WR,WAS,False,0
2018,97,10,7,3,11237,00-0026143,Matt Ryan,QB,ATL,False,0
2018,98,10,8,1,-16016,,MIN D/ST,D/ST,MIN,False,0
2018,99,10,9,5,11270,00-0026176,Jordy Nelson,WR,LV,False,0
2018,100,10,10,10,8416,00-0023436,Alex Smith,QB,WAS,False,0
2018,101,11,1,10,9354,00-0023252,Robbie Gould,K,SF,False,0
2018,102,11,2,5,15009,00-0029141,Alfred Morris,RB,SF,False,0
2018,103,11,3,1,2576980,00-0032268,Marcus Mariota,QB,TEN,False,0
2018,104,11,4,3,15966,00-0030404,Chris Thompson,RB,WAS,False,0
2018,105,11,5,2,4333,00-0020578,Matt Bryant,K,ATL,False,0
2018,106,11,6,7,-16007,,DEN D/ST,D/ST,DEN,False,0
2018,107,11,7,4,2977187,00-0033908,Cooper Kupp,WR,LA,False,0
2018,108,11,8,8,3139925,00-0034750,Rashaad Penny,RB,SEA,False,0
2018,109,11,9,9,2969962,00-0032257,Duke Johnson Jr.,RB,CLE,False,0
2018,110,11,10,6,16974,00-0030710,Trey Burton,TE,CHI,False,0
2018,111,12,1,6,3055899,00-0033303,Harrison Butker,K,KC,False,0
2018,112,12,2,9,5529,00-0022942,Philip Rivers,QB,LAC,False,0
2018,113,12,3,8,14145,00-0028112,Charles Clay,TE,BUF,False,0
2018,114,12,4,4,12649,00-0027150,Julian Edelman,WR,NE,False,0
2018,115,12,5,7,17133,00-0030656,Isaiah Crowell,RB,NYJ,False,0
2018,116,12,6,2,2976592,00-0032385,Sterling Shepard,WR,NYG,False,0
2018,117,12,7,3,16730,00-0031359,Kelvin Benjamin,WR,KC,False,0
2018,118,12,8,1,3123076,00-0033885,David Njoku,TE,CLE,False,0
2018,119,12,9,5,3066158,00-0033556,Tarik Cohen,RB,CHI,False,0
2018,120,12,10,10,16016,00-0030085,Kenny Stills,WR,MIA,False,0
2018,121,13,1,10,16913,00-0031062,James White,RB,NE,False,0
2018,122,13,2,5,3050478,00-0033787,Jake Elliott,K,PHI,False,0
2018,123,13,3,1,14912,00-0029137,Alshon Jeffery,WR,PHI,False,0
2018,124,13,4,3,3040151,00-0033288,George Kittle,TE,SF,False,0
2018,125,13,5,2,12537,00-0027061,Jared Cook,TE,LV,False,0
2018,126,13,6,7,5557,00-0022943,Benjamin Watson,TE,NO,False,0
2018,127,13,7,4,-16018,,NO D/ST,D/ST,NO,False,0
2018,128,13,8,8,2577417,00-0033077,Dak Prescott,QB,DAL,False,0
2018,129,13,9,9,-16017,,NE D/ST,D/ST,NE,False,0
2018,130,13,10,6,3916925,00-0034349,Kerryon Johnson,RB,DET,False,0
2018,131,14,1,6,11122,00-0023853,Matt Prater,K,DET,False,0
2018,132,14,2,9,3052876,00-0033127,Will Fuller V,WR,HOU,False,0
2018,133,14,3,8,2577327,00-0032211,Tyler Lockett,WR,SEA,False,0
2018,134,14,4,4,16757,00-0031280,Derek Carr,QB,LV,False,0
2018,135,14,5,7,2980453,00-0033948,Jamaal Williams,RB,GB,False,0
2018,136,14,6,2,-16010,,TEN D/ST,D/ST,TEN,False,0
2018,137,14,7,3,2985659,00-0032569,Wil Lutz,K,NO,False,0
2018,138,14,8,1,3051902,00-0032741,Peyton Barber,RB,TB,False,0
2018,139,14,9,5,2971618,00-0031549,Nelson Agholor,WR,PHI,False,0
2018,140,14,10,10,15788,00-0030549,Tyler Eifert,TE,CIN,False,0
2018,141,15,1,10,2577253,00-0031577,Javorius Allen,RB,BAL,False,0
2018,142,15,2,5,3049916,00-0033308,Matt Breida,RB,SF,False,0
2018,143,15,3,1,3071572,00-0033681,Keelan Cole,WR,JAX,False,0
2018,144,15,4,3,-16034,,HOU D/ST,D/ST,HOU,False,0
2018,145,15,5,2,5362,00-0021547,Antonio Gates,TE,LAC,False,0
2018,146,15,6,7,-16022,,ARI D/ST,D/ST,ARI,False,0
2018,147,15,7,4,3128721,00-0034845,Sony Michel,RB,NE,False,0
2018,148,15,8,8,3043275,00-0032392,Austin Hooper,TE,ATL,False,0
2018,149,15,9,9,16795,00-0031418,Austin Seferian-Jenkins,TE,JAX,False,0
2018,150,15,10,6,-16003,,CHI D/ST,D/ST,CHI,False,0
2018,151,16,1,6,14922,00-0029632,Mohamed Sanu,WR,ATL,False,0
2018,152,16,2,9,10636,00-0025580,Mason Crosby,K,GB,False,0
2018,153,16,3,8,10452,00-0025394,Adrian Peterson,RB,WAS,False,0
2018,154,16,4,4,17453,00-0031273,Cameron Brate,TE,TB,False,0
2018,155,16,5,7,2576019,00-0032760,Josh Doctson,WR,WAS,False,0
2018,156,16,6,2,16732,00-0031387,Eric Ebron,TE,IND,False,0
2018,157,16,7,3,17177,00-0030821,Allen Hurns,WR,DAL,False,0
2018,158,16,8,1,1097,00-0016919,Adam Vinatieri,K,IND,False,0
2018,159,16,9,5,-16029,,CAR D/ST,D/ST,CAR,False,0
2018,160,16,10,10,2974858,00-0033932,Kenny Golladay,WR,DET,False,0
2019,1,1,1,8,3929630,00-0034844,Saquon Barkley,RB,NYG,False,0
2019,2,1,2,4,3054850,00-0033906,Alvin Kamara,RB,NO,False,0
2019,3,1,3,6,3117251,00-0033280,Christian McCaffrey,RB,CAR,False,0
2019,4,1,4,1,2977644,00-0032241,Todd Gurley II,RB,LA,False,0
2019,5,1,5,10,3051392,00-0033045,Ezekiel Elliott,RB,DAL,False,0
2019,6,1,6,2,3116406,00-0033040,Tyreek Hill,WR,KC,False,0
2019,7,1,7,9,2508176,00-0032187,David Johnson,RB,ARI,False,0
2019,8,1,8,7,15795,00-0030564,DeAndre Hopkins,WR,HOU,False,0
2019,9,1,9,5,2976316,00-0032765,Michael Thomas,WR,NO,False,0
2019,10,1,10,3,16800,00-0031381,Davante Adams,WR,GB,False,0
2019,11,2,1,3,15825,00-0030496,Le'Veon Bell,RB,NYJ,False,0
2019,12,2,2,5,3120348,00-0033857,JuJu Smith-Schuster,WR,PIT,False,0
2019,13,2,3,7,13982,00-0027944,Julio Jones,WR,ATL,False,0
2019,14,2,4,9,3045147,00-0033553,James Conner,RB,PIT,False,0
2019,15,2,5,2,3128720,00-0034791,Nick Chubb,RB,CLE,False,0
2019,16,2,6,10,3116385,00-0033897,Joe Mixon,RB,CIN,False,0
2019,17,2,7,1,3116593,00-0033893,Dalvin Cook,RB,MIN,False,0
2019,18,2,8,6,13934,00-0027793,Antonio Brown,WR,FA,False,0
2019,19,2,9,4,15847,00-0030506,Travis Kelce,TE,KC,False,0
2019,20,2,10,8,3040151,00-0033288,George Kittle,TE,SF,False,0
2019,21,3,1,8,3139477,00-0033873,Patrick Mahomes,QB,KC,False,0
2019,22,3,2,4,3115364,00-0033856,Leonard Fournette,RB,JAX,False,0
2019,23,3,3,6,3122840,00-0033537,Deshaun Watson,QB,HOU,False,0
2019,24,3,4,1,3043078,00-0032764,Derrick Henry,RB,TEN,False,0
2019,25,3,5,10,16737,00-0031408,Mike Evans,WR,TB,False,0
2019,26,3,6,2,15818,00-0030279,Keenan Allen,WR,LAC,False,0
2019,27,3,7,9,16733,00-0031235,Odell Beckham Jr.,WR,CLE,False,0
2019,28,3,8,7,16944,00-0031285,Devonta Freeman,RB,ATL,False,0
2019,29,3,9,5,3916925,00-0034349,Kerryon Johnson,RB,DET,False,0
2019,30,3,10,3,15835,00-0030061,Zach Ertz,TE,PHI,False,0
2019,31,4,1,3,12649,00-0027150,Julian Edelman,WR,NE,False,0
2019,32,4,2,5,3042519,00-0033293,Aaron Jones,RB,GB,False,0
2019,33,4,3,7,4047365,00-0035700,Josh Jacobs,RB,LV,False,0
2019,34,4,4,9,3919596,00-0033594,Chris Carson,RB,SEA,False,0
2019,35,4,5,2,3128721,00-0034845,Sony Michel,RB,NE,False,0
2019,36,4,6,10,2976499,00-0031544,Amari Cooper,WR,DAL,False,0
2019,37,4,7,1,16460,00-0030035,Adam Thielen,WR,MIN,False,0
2019,38,4,8,6,16913,00-0031062,James White,RB,NE,False,0
2019,39,4,9,4,2976212,00-0031588,Stefon Diggs,WR,MIN,False,0
2019,40,4,10,8,4035538,00-0035685,David Montgomery,RB,CHI,False,0
2019,41,5,1,8,16731,00-0031236,Brandin Cooks,WR,LA,False,0
2019,42,5,2,4,3045144,00-0033009,Tyler Boyd,WR,CIN,False,0
2019,43,5,3,6,2576434,00-0032144,Melvin Gordon,RB,LAC,False,0
2019,44,5,4,1,15880,00-0030431,Robert Woods,WR,LA,False,0
2019,45,5,5,10,14924,00-0029608,T.Y. Hilton,WR,IND,False,0
2019,46,5,6,2,15705,00-0029664,Josh Gordon,WR,SEA,False,0
2019,47,5,7,9,2974858,00-0033932,Kenny Golladay,WR,DET,False,0
2019,48,5,8,7,13981,00-0027966,Mark Ingram II,RB,BAL,False,0
2019,49,5,9,5,2577327,00-0032211,Tyler Lockett,WR,SEA,False,0
2019,50,5,10,3,3139605,00-0033951,Marlon Mack,RB,IND,False,0
2019,51,6,1,3,11237,00-0026143,Matt Ryan,QB,ATL,False,0
2019,52,6,2,5,3045138,00-0033536,Mike Williams,WR,LAC,False,0
2019,53,6,3,7,14912,00-0029137,Alshon Jeffery,WR,PHI,False,0
2019,54,6,4,9,3051876,00-0033881,Evan Engram,TE,NYG,False,0
2019,55,6,5,2,16790,00-0031382,Jarvis Landry,WR,CLE,False,0
2019,56,6,6,10,2969962,00-0032257,Duke Johnson,RB,HOU,False,0
2019,57,6,7,1,3915416,00-0034827,DJ Moore,WR,CAR,False,0
2019,58,6,8,6,12537,00-0027061,Jared Cook,TE,NO,False,0
2019,59,6,9,4,16725,00-0031325,Sammy Watkins,WR,KC,False,0
2019,60,6,10,8,-16003,,CHI D/ST,D/ST,CHI,False,0
2019,61,7,1,8,3116165,00-0033921,Chris Godwin,WR,TB,False,0
2019,62,7,2,4,12514,00-0027029,LeSean McCoy,RB,KC,False,0
2019,63,7,3,6,3925357,00-0034837,Calvin Ridley,WR,ATL,False,0
2019,64,7,4,1,2979843,00-0033118,Kenyan Drake,RB,ARI,False,0
2019,65,7,5,10,2977187,00-0033908,Cooper Kupp,WR,LA,False,0
2019,66,7,6,2,13295,00-0027685,Emmanuel Sanders,WR,SF,False,0
2019,67,7,7,9,4045163,00-0035243,Miles Sanders,RB,PHI,False,0
2019,68,7,8,7,3052117,00-0034109,Phillip Lindsay,RB,DEN,False,0
2019,69,7,9,5,3043080,00-0033879,O.J. Howard,TE,TB,False,0
2019,70,7,10,3,16799,00-0031428,Allen Robinson II,WR,CHI,False,0
2019,71,8,1,3,2979477,00-0032058,Tevin Coleman,RB,SF,False,0
2019,72,8,2,5,8439,00-0023459,Aaron Rodgers,QB,GB,False,0
2019,73,8,3,7,3046439,00-0033090,Hunter Henry,TE,LAC,False,0
2019,74,8,4,9,4040761,00-0035250,Devin Singletary,RB,BUF,False,0
2019,75,8,5,2,16732,00-0031387,Eric Ebron,TE,IND,False,0
2019,76,8,6,10,3068267,00-0033699,Austin Ekeler,RB,LAC,False,0
2019,77,8,7,1,2976592,00-0032385,Sterling Shepard,WR,NYG,False,0
2019,78,8,8,6,3066158,00-0033556,Tarik Cohen,RB,CHI,False,0
2019,79,8,9,4,3052587,00-0034855,Baker Mayfield,QB,CLE,False,0
2019,80,8,10,8,14993,00-0029621,Greg Zuerlein,K,LA,False,0
2019,81,9,1,8,13983,00-0027942,A.J. Green,WR,CIN,False,0
2019,82,9,2,4,3892889,00-0033839,Dede Westbrook,WR,JAX,False,0
2019,83,9,3,6,2574808,00-0032688,Robby Anderson,WR,NYJ,False,0
2019,84,9,4,1,15853,00-0030470,Vance McDonald,TE,PIT,False,0
2019,85,9,5,10,3049916,00-0033308,Matt Breida,RB,SF,False,0
2019,86,9,6,2,3843750,00-0034358,Derrius Guice,RB,WAS,False,0
2019,87,9,7,9,4036348,00-0034764,Michael Gallup,WR,DAL,False,0
2019,88,9,8,7,17359,00-0030874,Damien Williams,RB,KC,False,0
2019,89,9,9,5,15683,00-0029597,Justin Tucker,K,BAL,False,0
2019,90,9,10,3,3895856,00-0034775,Christian Kirk,WR,ARI,False,0
2019,91,10,1,3,3139925,00-0034750,Rashaad Penny,RB,SEA,False,0
2019,92,10,2,5,15072,00-0029293,Marvin Jones Jr.,WR,DET,False,0
2019,93,10,3,7,2573079,00-0032950,Carson Wentz,QB,PHI,False,0
2019,94,10,4,9,3042778,00-0033871,Corey Davis,WR,TEN,False,0
2019,95,10,5,2,3122672,00-0034838,Royce Freeman,RB,DEN,False,0
2019,96,10,6,10,3060022,00-0032780,Jordan Howard,RB,PHI,False,0
2019,97,10,7,1,3052876,00-0033127,Will Fuller V,WR,HOU,False,0
2019,98,10,8,6,15920,00-0030513,Latavius Murray,RB,NO,False,0
2019,99,10,9,4,2985659,00-0032569,Wil Lutz,K,NO,False,0
2019,100,10,10,8,2580,00-0020531,Drew Brees,QB,NO,False,0
2019,101,11,1,8,3123076,00-0033885,David Njoku,TE,CLE,False,0
2019,102,11,2,4,-16014,,LA D/ST,D/ST,LA,False,0
2019,103,11,3,6,-16030,,JAX D/ST,D/ST,JAX,False,0
2019,104,11,4,1,3128429,00-0034348,Courtland Sutton,WR,DEN,False,0
2019,105,11,5,10,5536,00-0022924,Ben Roethlisberger,QB,PIT,False,0
2019,106,11,6,2,13994,00-0027939,Cam Newton,QB,CAR,False,0
2019,107,11,7,9,2577417,00-0033077,Dak Prescott,QB,DAL,False,0
2019,108,11,8,7,3917315,00-0035228,Kyler Murray,QB,ARI,False,0
2019,109,11,9,5,-16018,,NO D/ST,D/ST,NO,False,0
2019,110,11,10,3,14881,00-0029263,Russell Wilson,QB,SEA,False,0
2019,111,12,1,3,3051902,00-0032741,Peyton Barber,RB,TB,False,0
2019,112,12,2,5,2972091,00-0033025,Jalen Richard,RB,LV,False,0
2019,113,12,3,7,5528,00-0022921,Larry Fitzgerald,WR,ARI,False,0
2019,114,12,4,9,3121427,00-0033282,Curtis Samuel,WR,CAR,False,0
2019,115,12,5,2,-16016,,MIN D/ST,D/ST,MIN,False,0
2019,116,12,6,10,9761,00-0024389,Delanie Walker,TE,TEN,False,0
2019,117,12,7,1,3046779,00-0033106,Jared Goff,QB,LA,False,0
2019,118,12,8,6,3122449,00-0034676,James Washington,WR,PIT,False,0
2019,119,12,9,4,3039707,00-0033869,Mitchell Trubisky,QB,CHI,False,0
2019,120,12,10,8,3916430,00-0034367,Nyheim Hines,RB,IND,False,0
2019,121,13,1,8,2576716,00-0031941,Jamison Crowder,WR,NYJ,False,0
2019,122,13,2,4,16791,00-0031339,Donte Moncrief,WR,CAR,False,0
2019,123,13,3,6,3055899,00-0033303,Harrison Butker,K,KC,False,0
2019,124,13,4,1,3043275,00-0032392,Austin Hooper,TE,ATL,False,0
2019,125,13,5,10,-16005,,CLE D/ST,D/ST,CLE,False,0
2019,126,13,6,2,2330,00-0019596,Tom Brady,QB,NE,False,0
2019,127,13,7,9,3127306,00-0034860,Dante Pettis,WR,SF,False,0
2019,128,13,8,7,10475,00-0025418,Greg Olsen,TE,SEA,False,0
2019,129,13,9,5,14922,00-0029632,Mohamed Sanu Sr.,WR,NE,False,0
2019,130,13,10,3,3051738,00-0034272,Marquez Valdes-Scantling,WR,GB,False,0
2019,131,14,1,3,2969939,00-0031503,Jameis Winston,QB,TB,False,0
2019,132,14,2,5,14054,00-0027981,Kyle Rudolph,TE,MIN,False,0
2019,133,14,3,7,2971573,00-0032726,Ka'imi Fairbairn,K,HOU,False,0
2019,134,14,4,9,9704,00-0024333,Stephen Gostkowski,K,NE,False,0
2019,135,14,5,2,3116365,00-0034753,Mark Andrews,TE,BAL,False,0
2019,136,14,6,10,9354,00-0023252,Robbie Gould,K,SF,False,0
2019,137,14,7,1,16486,00-0030332,Brett Maher,K,DAL,False,0
2019,138,14,8,6,3916387,00-0034796,Lamar Jackson,QB,BAL,False,0
2019,139,14,9,4,4361606,00-0035148,Darwin Thompson,RB,KC,False,0
2019,140,14,10,8,16974,00-0030710,Trey Burton,TE,CHI,False,0
2019,141,15,1,8,14198,00-0028087,Dion Lewis,RB,TEN,False,0
2019,142,15,2,4,4039359,00-0035664,Darrell Henderson Jr.,RB,LA,False,0
2019,143,15,3,6,-16024,,LAC D/ST,D/ST,LAC,False,0
2019,144,15,4,1,4241372,00-0035662,Marquise Brown,WR,BAL,False,0
2019,145,15,5,10,5529,00-0022942,Philip Rivers,QB,LAC,False,0
2019,146,15,6,2,4333,00-0020578,Matt Bryant,K,FA,False,0
2019,147,15,7,9,-16017,,NE D/ST,D/ST,NE,False,0
2019,148,15,8,7,4047650,00-0035640,DK Metcalf,WR,SEA,False,0
2019,149,15,9,5,8479,00-0023500,Frank Gore,RB,BUF,False,0
2019,150,15,10,3,11122,00-0023853,Matt Prater,K,DET,False,0
2019,151,16,1,3,-16002,,BUF D/ST,D/ST,BUF,False,0
2019,152,16,2,5,2587819,00-0032160,Tyrell Williams,WR,LV,False,0
2019,153,16,3,7,-16021,,PHI D/ST,D/ST,PHI,False,0
2019,154,16,4,9,13232,00-0027696,Jimmy Graham,TE,GB,False,0
2019,155,16,5,2,3912550,00-0034816,Ronald Jones II,RB,TB,False,0
2019,156,16,6,10,13217,00-0027891,Golden Tate,WR,NYG,False,0
2019,157,16,7,1,-16033,,BAL D/ST,D/ST,BAL,False,0
2019,158,16,8,6,15860,00-0030472,Jordan Reed,TE,WAS,False,0
2019,159,16,9,4,3915823,00-0034366,Keke Coutee,WR,HOU,False,0
2019,160,16,10,8,11283,00-0026189,DeSean Jackson,WR,PHI,False,0
2020,1,1,1,7,3117251,00-0033280,Christian McCaffrey,RB,CAR,False,0
2020,2,1,2,8,3929630,00-0034844,Saquon Barkley,RB,NYG,False,0
2020,3,1,3,9,3051392,00-0033045,Ezekiel Elliott,RB,DAL,False,0
2020,4,1,4,4,3043078,00-0032764,Derrick Henry,RB,TEN,False,0
2020,5,1,5,3,3054850,00-0033906,Alvin Kamara,RB,NO,False,0
2020,6,1,6,1,3116593,00-0033893,Dalvin Cook,RB,MIN,False,0
2020,7,1,7,5,2976316,00-0032765,Michael Thomas,WR,NO,False,0
2020,8,1,8,2,3116406,00-0033040,Tyreek Hill,WR,KC,False,0
2020,9,1,9,6,4242214,00-0036360,Clyde Edwards-Helaire,RB,KC,False,0
2020,10,1,10,10,3042519,00-0033293,Aaron Jones,RB,GB,False,0
2020,11,2,1,10,15795,00-0030564,DeAndre Hopkins,WR,ARI,False,0
2020,12,2,2,6,4045163,00-0035243,Miles Sanders,RB,PHI,False,0
2020,13,2,3,2,16800,00-0031381,Davante Adams,WR,GB,False,0
2020,14,2,4,5,3128720,00-0034791,Nick Chubb,RB,CLE,False,0
2020,15,2,5,1,4047365,00-0035700,Josh Jacobs,RB,LV,False,0
2020,16,2,6,3,2979843,00-0033118,Kenyan Drake,RB,ARI,False,0
2020,17,2,7,4,15847,00-0030506,Travis Kelce,TE,KC,False,0
2020,18,2,8,9,3068267,00-0033699,Austin Ekeler,RB,LAC,False,0
2020,19,2,9,8,2977644,00-0032241,Todd Gurley II,RB,ATL,False,0
2020,20,2,10,7,3116385,00-0033897,Joe Mixon,RB,CIN,False,0
2020,21,3,1,7,13982,00-0027944,Julio Jones,WR,ATL,False,0
2020,22,3,2,8,3919596,00-0033594,Chris Carson,RB,SEA,False,0
2020,23,3,3,9,3040151,00-0033288,George Kittle,TE,SF,False,0
2020,24,3,4,4,16737,00-0031408,Mike Evans,WR,TB,False,0
2020,25,3,5,3,3116165,00-0033921,Chris Godwin,WR,TB,False,0
2020,26,3,6,1,3120348,00-0033857,JuJu Smith-Schuster,WR,PIT,False,0
2020,27,3,7,5,16460,00-0030035,Adam Thielen,WR,MIN,False,0
2020,28,3,8,2,15825,00-0030496,Le'Veon Bell,RB,KC,False,0
2020,29,3,9,6,2974858,00-0033932,Kenny Golladay,WR,DET,False,0
2020,30,3,10,10,3915416,00-0034827,DJ Moore,WR,CAR,False,0
2020,31,4,1,10,3045147,00-0033553,James Conner,RB,PIT,False,0
2020,32,4,2,6,16799,00-0031428,Allen Robinson II,WR,CHI,False,0
2020,33,4,3,2,2976499,00-0031544,Amari Cooper,WR,DAL,False,0
2020,34,4,4,5,2508176,00-0032187,David Johnson,RB,HOU,False,0
2020,35,4,5,1,16733,00-0031235,Odell Beckham Jr.,WR,CLE,False,0
2020,36,4,6,3,3925357,00-0034837,Calvin Ridley,WR,ATL,False,0
2020,37,4,7,4,3139477,00-0033873,Patrick Mahomes,QB,KC,False,0
2020,38,4,8,9,3916387,00-0034796,Lamar Jackson,QB,BAL,False,0
2020,39,4,9,8,3122840,00-0033537,Deshaun Watson,QB,HOU,False,0
2020,40,4,10,7,2577327,00-0032211,Tyler Lockett,WR,SEA,False,0
2020,41,5,1,7,15880,00-0030431,Robert Woods,WR,LA,False,0
2020,42,5,2,8,3128429,00-0034348,Courtland Sutton,WR,DEN,False,0
2020,43,5,3,9,15818,00-0030279,Keenan Allen,WR,LAC,False,0
2020,44,5,4,4,4047646,00-0035676,A.J. Brown,WR,TEN,False,0
2020,45,5,5,3,15835,00-0030061,Zach Ertz,TE,PHI,False,0
2020,46,5,6,1,14924,00-0029608,T.Y. Hilton,WR,IND,False,0
2020,47,5,7,5,3116365,00-0034753,Mark Andrews,TE,BAL,False,0
2020,48,5,8,2,2577417,00-0033077,Dak Prescott,QB,DAL,False,0
2020,49,5,9,6,2977187,00-0033908,Cooper Kupp,WR,LA,False,0
2020,50,5,10,10,2576434,00-0032144,Melvin Gordon III,RB,DEN,False,0
2020,51,6,1,10,4242335,00-0036223,Jonathan Taylor,RB,IND,False,0
2020,52,6,2,6,4240021,00-0036414,Cam Akers,RB,LA,False,0
2020,53,6,3,2,4040761,00-0035250,Devin Singletary,RB,BUF,False,0
2020,54,6,4,5,3121422,00-0035659,Terry McLaurin,WR,WAS,False,0
2020,55,6,5,1,3115394,00-0034777,DJ Chark Jr.,WR,JAX,False,0
2020,56,6,6,3,14881,00-0029263,Russell Wilson,QB,SEA,False,0
2020,57,6,7,4,3059915,00-0033923,Kareem Hunt,RB,CLE,False,0
2020,58,6,8,9,16790,00-0031382,Jarvis Landry,WR,CLE,False,0
2020,59,6,9,8,2576925,00-0031610,Darren Waller,TE,LV,False,0
2020,60,6,10,7,2576414,00-0031687,Raheem Mostert,RB,SF,False,0
2020,61,7,1,7,4047650,00-0035640,DK Metcalf,WR,SEA,False,0
2020,62,7,2,8,4036348,00-0034764,Michael Gallup,WR,DAL,False,0
2020,63,7,3,9,2976212,00-0031588,Stefon Diggs,WR,BUF,False,0
2020,64,7,4,4,4259545,00-0036275,D'Andre Swift,RB,DET,False,0
2020,65,7,5,3,13983,00-0027942,A.J. Green,WR,CIN,False,0
2020,66,7,6,1,13981,00-0027966,Mark Ingram II,RB,FA,False,0
2020,67,7,7,5,3917315,00-0035228,Kyler Murray,QB,ARI,False,0
2020,68,7,8,2,4360294,00-0036328,Antonio Gibson,RB,WAS,False,0
2020,69,7,9,6,4035538,00-0035685,David Montgomery,RB,CHI,False,0
2020,70,7,10,10,2576623,00-0031547,DeVante Parker,WR,MIA,False,0
2020,71,8,1,10,3051876,00-0033881,Evan Engram,TE,NYG,False,0
2020,72,8,2,6,3045144,00-0033009,Tyler Boyd,WR,CIN,False,0
2020,73,8,3,2,3912550,00-0034816,Ronald Jones II,RB,TB,False,0
2020,74,8,4,5,3055899,00-0033303,Harrison Butker,K,KC,False,0
2020,75,8,5,1,12649,00-0027150,Julian Edelman,WR,NE,False,0
2020,76,8,6,3,2573401,00-0033110,Tyler Higbee,TE,LA,False,0
2020,77,8,7,4,3052876,00-0033127,Will Fuller V,WR,HOU,False,0
2020,78,8,8,9,3115364,00-0033856,Leonard Fournette,RB,TB,False,0
2020,79,8,9,8,4241372,00-0035662,Marquise Brown,WR,BAL,False,0
2020,80,8,10,7,3126486,00-0035719,Deebo Samuel,WR,SF,False,0
2020,81,9,1,7,3918298,00-0034857,Josh Allen,QB,BUF,False,0
2020,82,9,2,8,15072,00-0029293,Marvin Jones Jr.,WR,DET,False,0
2020,83,9,3,9,16913,00-0031062,James White,RB,NE,False,0
2020,84,9,4,4,3066158,00-0033556,Tarik Cohen,RB,CHI,False,0
2020,85,9,5,3,3060022,00-0032780,Jordan Howard,RB,PHI,False,0
2020,86,9,6,1,12537,00-0027061,Jared Cook,TE,FA,False,0
2020,87,9,7,5,4241985,00-0036158,J.K. Dobbins,RB,BAL,False,0
