gsis_id,player_name,position,draft_year,first_stat_season,ppr_y1,ppr_y2,ppr_y3,games_y1,games_y2,games_y3,dynasty_seasons_observed,dynasty_seasons_complete,dynasty_ppr_y1_y3_total,dynasty_ppr_y1_y3_avg_season,dynasty_ppr_y1_y3_avg_game,dynasty_games_y1_y3
00-0030564,DeAndre Hopkins,WR,2013,2013.0,142.2,231.0,331.09999999999997,16.0,16.0,16.0,3,1,704.3,234.76666666666665,14.672916666666666,48.0
00-0030521,Justin Hunter,WR,2013,2013.0,77.39999999999999,95.8,54.4,13.0,12.0,9.0,3,1,227.6,75.86666666666666,6.694117647058824,34.0
00-0030456,Giovani Bernard,RB,2013,2013.0,222.9,187.9,181.2,16.0,13.0,16.0,3,1,592.0,197.33333333333334,13.155555555555555,45.0
00-0030431,Robert Woods,WR,2013,2013.0,120.3,164.9,118.2,14.0,16.0,14.0,3,1,403.4,134.46666666666667,9.168181818181818,44.0
00-0030496,Le'Veon Bell,RB,2013,2013.0,216.9,370.5,111.2,13.0,16.0,6.0,3,1,698.6,232.86666666666667,19.96,35.0
00-0030279,Keenan Allen,WR,2013,2013.0,221.6,177.3,163.5,15.0,14.0,8.0,3,1,562.4,187.46666666666667,15.2,37.0
00-0030550,Ace Sanders,WR,2013,,,,,,,,0,0,,,,
00-0030474,Josh Boyce,WR,2013,2013.0,21.1,,,6.0,,,1,0,,,,
00-0030497,Marcus Lattimore,RB,2013,,,,,,,,0,0,,,,
00-0030085,Kenny Stills,WR,2013,2013.0,127.1,173.9,89.0,16.0,15.0,15.0,3,1,390.0,130.0,8.478260869565217,46.0
00-0030388,Joseph Randle,RB,2013,,,,,,,,0,0,,,,
00-0030414,Spencer Ware,RB,2013,2013.0,1.0,,82.8,1.0,,9.0,2,0,,,,
00-0030415,Jawan Jamison,RB,2013,,,,,,,,0,0,,,,
00-0030047,Marquess Wilson,WR,2013,2013.0,3.3,37.0,80.4,3.0,7.0,11.0,3,1,120.7,40.233333333333334,5.747619047619048,21.0
00-0031407,Blake Bortles,QB,2014,2014.0,168.22,316.12,271.1,14.0,16.0,16.0,3,1,755.44,251.81333333333336,16.422608695652176,46.0
00-0031325,Sammy Watkins,WR,2014,2014.0,198.0,218.8,83.0,16.0,13.0,8.0,3,1,499.8,166.6,13.50810810810811,37.0
00-0031408,Mike Evans,WR,2014,2014.0,245.1,210.60000000000002,304.1,15.0,15.0,16.0,3,1,759.8000000000001,253.26666666666668,16.51739130434783,46.0
00-0031387,Eric Ebron,TE,2014,2014.0,55.8,130.7,144.2,12.0,14.0,13.0,3,1,330.7,110.23333333333333,8.47948717948718,39.0
00-0031235,Odell Beckham Jr.,WR,2014,2014.0,297.0,319.3,296.6,12.0,15.0,16.0,3,1,912.9,304.3,21.230232558139534,43.0
00-0031236,Brandin Cooks,WR,2014,2014.0,139.3,253.6,246.3,10.0,16.0,15.0,3,1,639.2,213.0666666666667,15.590243902439026,41.0
00-0031409,Johnny Manziel,QB,2014,,,,,,,,0,0,,,,
00-0031359,Kelvin Benjamin,WR,2014,2014.0,225.79999999999998,,197.10000000000002,16.0,,16.0,2,0,,,,
00-0031237,Teddy Bridgewater,QB,2014,2014.0,183.66,200.44,,13.0,16.0,,2,0,,,,
00-0031418,Austin Seferian-Jenkins,TE,2014,2014.0,53.1,78.8,34.4,9.0,7.0,9.0,3,1,166.3,55.43333333333334,6.652,25.0
00-0031431,Marqise Lee,WR,2014,2014.0,86.1,43.9,180.4,12.0,9.0,16.0,3,1,310.4,103.46666666666665,8.389189189189189,37.0
00-0031299,Jordan Matthews,WR,2014,2014.0,202.2,230.7,171.4,16.0,16.0,14.0,3,1,604.3,201.4333333333333,13.13695652173913,46.0
00-0031257,Paul Richardson,WR,2014,2014.0,62.1,5.0,56.3,11.0,1.0,11.0,3,1,123.39999999999999,41.13333333333333,5.3652173913043475,23.0
00-0031042,Jace Amaro,TE,2014,2014.0,84.5,,8.9,13.0,,1.0,2,0,,,,
00-0031044,Troy Niklas,TE,2014,2014.0,6.800000000000001,19.3,1.0,3.0,3.0,2.0,3,1,27.1,9.033333333333333,3.3875,8.0
00-0031381,Davante Adams,WR,2014,2014.0,100.60000000000001,107.5,246.7,14.0,13.0,16.0,3,1,454.8,151.6,10.576744186046511,43.0
00-0031413,Bishop Sankey,RB,2014,,,,,,,,0,0,,,,
00-0031301,Jeremy Hill,RB,2014,2014.0,210.9,170.3,176.3,16.0,16.0,15.0,3,1,557.5,185.83333333333334,11.861702127659575,47.0
00-0031344,Cody Latimer,WR,2014,2014.0,4.3,18.0,15.6,3.0,6.0,7.0,3,1,37.9,12.633333333333333,2.36875,16.0
00-0031428,Allen Robinson,WR,2014,2014.0,116.8,304.0,199.3,10.0,16.0,16.0,3,1,620.1,206.70000000000002,14.764285714285714,42.0
00-0031382,Jarvis Landry,WR,2014,2014.0,189.4,275.36,233.3,16.0,16.0,16.0,3,1,698.06,232.68666666666664,14.542916666666665,48.0
00-0031302,C.J. Fiedorowicz,TE,2014,2014.0,12.799999999999999,37.7,133.9,5.0,13.0,15.0,3,1,184.4,61.46666666666667,5.587878787878788,33.0
00-0031391,Tre Mason,RB,2014,,,,,,,,0,0,,,,
00-0030990,Josh Huff,WR,2014,2014.0,22.5,76.2,40.800000000000004,10.0,13.0,9.0,3,1,139.5,46.5,4.359375,32.0
00-0031339,Donte Moncrief,WR,2014,2014.0,96.1,173.3,102.6,14.0,16.0,9.0,3,1,372.0,124.0,9.538461538461538,39.0
00-0031376,Jerick McKinnon,RB,2014,2014.0,94.3,83.4,148.4,11.0,16.0,15.0,3,1,326.1,108.7,7.764285714285715,42.0
00-0031384,Richard Rodgers,TE,2014,2014.0,54.5,161.7,69.1,13.0,16.0,15.0,3,1,285.29999999999995,95.09999999999998,6.4840909090909085,44.0
00-0031285,Devonta Freeman,RB,2014,2014.0,87.3,316.4,284.1,16.0,15.0,16.0,3,1,687.8,229.26666666666665,14.634042553191488,47.0
00-0031053,Jalen Saunders,WR,2014,,,,,,,,0,0,,,,
00-0031055,Andre Williams,RB,2014,2014.0,145.1,35.4,8.7,16.0,16.0,1.0,3,1,189.2,63.06666666666666,5.733333333333333,33.0
00-0031057,Ka'Deem Carey,RB,2014,2014.0,26.5,36.8,23.1,10.0,7.0,11.0,3,1,86.4,28.8,3.085714285714286,28.0
00-0031060,De'Anthony Thomas,RB,2014,2014.0,61.9,46.4,13.4,12.0,10.0,7.0,3,1,121.7,40.56666666666667,4.196551724137931,29.0
00-0031062,James White,RB,2014,2014.0,11.1,122.6,161.70000000000002,3.0,12.0,16.0,3,1,295.4,98.46666666666665,9.529032258064515,31.0
00-0031075,Alfred Blue,RB,2014,2014.0,103.1,111.69999999999999,62.0,16.0,14.0,14.0,3,1,276.79999999999995,92.26666666666665,6.29090909090909,44.0
00-0031187,Robert Herron,WR,2014,,,,,,,,0,0,,,,
00-0031078,Lache Seastrunk,RB,2014,,,,,,,,0,0,,,,
00-0031189,T.J. Jones,WR,2014,2015.0,28.9,14.3,77.9,7.0,3.0,11.0,3,1,121.10000000000001,40.36666666666667,5.7666666666666675,21.0
00-0031315,Matt Hazel,WR,2014,2015.0,0.0,,1.1,1.0,,1.0,2,0,,,,
00-0031023,Quincy Enunwa,WR,2014,2015.0,53.5,168.9,,11.0,16.0,,2,0,,,,
00-0031085,Jay Prosch,RB,2014,2014.0,3.4,3.3,2.5,3.0,4.0,4.0,3,1,9.2,3.0666666666666664,0.8363636363636363,11.0
00-0031243,Storm Johnson,RB,2014,2014.0,21.2,,,5.0,,,1,0,,,,
00-0031291,James Wright,WR,2014,2014.0,17.1,,23.0,10.0,,10.0,2,0,,,,
00-0031271,Trey Millard,RB,2014,,,,,,,,0,0,,,,
00-0031503,Jameis Winston,QB,2015,2015.0,274.98,256.1,201.66,16.0,16.0,13.0,3,1,732.74,244.24666666666667,16.28311111111111,45.0
00-0032268,Marcus Mariota,QB,2015,2015.0,211.02,259.94,210.48,12.0,15.0,15.0,3,1,681.44,227.14666666666668,16.224761904761905,42.0
00-0031544,Amari Cooper,WR,2015,2015.0,213.9,232.29999999999998,158.4,16.0,16.0,14.0,3,1,604.6,201.53333333333333,13.143478260869566,46.0
00-0031545,Kevin White,WR,2015,2016.0,38.6,2.6,13.200000000000001,4.0,1.0,3.0,3,1,54.400000000000006,18.133333333333336,6.800000000000001,8.0
00-0032241,Todd Gurley,RB,2015,2015.0,208.4,198.2,385.3,13.0,16.0,15.0,3,1,791.9000000000001,263.9666666666667,17.997727272727275,44.0
00-0031547,DeVante Parker,WR,2015,2015.0,93.4,154.4,130.0,8.0,15.0,13.0,3,1,377.8,125.93333333333334,10.494444444444445,36.0
00-0032144,Melvin Gordon,RB,2015,2015.0,108.3,250.6,288.09999999999997,14.0,13.0,16.0,3,1,647.0,215.66666666666666,15.046511627906977,43.0
00-0031549,Nelson Agholor,WR,2015,2015.0,55.3,87.9,187.5,13.0,15.0,16.0,3,1,330.7,110.23333333333333,7.515909090909091,44.0
00-0032054,Breshad Perriman,WR,2015,2016.0,101.1,17.7,62.2,15.0,11.0,10.0,3,1,181.0,60.333333333333336,5.027777777777778,36.0
00-0032208,Phillip Dorsett,WR,2015,2015.0,48.2,98.8,32.1,11.0,15.0,9.0,3,1,179.1,59.699999999999996,5.1171428571428565,35.0
00-0032209,T.J. Yeldon,RB,2015,2015.0,155.9,137.7,87.7,12.0,15.0,10.0,3,1,381.3,127.10000000000001,10.305405405405406,37.0
00-0031934,Devin Smith,WR,2015,2015.0,26.5,3.0,,7.0,1.0,,2,0,,,,
00-0032218,Dorial Green-Beckham,WR,2015,,,,,,,,0,0,,,,
00-0032055,Devin Funchess,WR,2015,2015.0,106.30000000000001,86.1,195.0,16.0,14.0,16.0,3,1,387.4,129.13333333333333,8.421739130434782,46.0
00-0032104,Ameer Abdullah,RB,2015,2015.0,117.0,26.8,124.39999999999999,16.0,2.0,14.0,3,1,268.2,89.39999999999999,8.38125,32.0
00-0031558,Maxx Williams,TE,2015,2015.0,64.8,,28.2,11.0,,9.0,2,0,,,,
00-0032211,Tyler Lockett,WR,2015,2015.0,167.4,124.1,124.3,16.0,14.0,16.0,3,1,415.8,138.6,9.039130434782608,46.0
00-0031560,Jaelen Strong,WR,2015,2015.0,48.1,27.1,12.8,10.0,6.0,1.0,3,1,88.0,29.333333333333332,5.176470588235294,17.0
00-0032058,Tevin Coleman,RB,2015,2015.0,42.599999999999994,191.1,167.7,12.0,13.0,15.0,3,1,401.4,133.79999999999998,10.035,40.0
00-0032128,Chris Conley,WR,2015,2015.0,42.9,97.0,28.5,9.0,16.0,5.0,3,1,168.4,56.13333333333333,5.613333333333333,30.0
00-0032257,Duke Johnson,RB,2015,2015.0,164.3,144.2,216.1,16.0,16.0,16.0,3,1,524.6,174.86666666666667,10.929166666666667,48.0
00-0032214,Tyler Kroft,TE,2015,2015.0,29.9,19.2,124.4,6.0,6.0,15.0,3,1,173.5,57.833333333333336,6.425925925925926,27.0
00-0032166,Sammie Coates,WR,2015,2015.0,2.1,77.9,13.0,1.0,11.0,5.0,3,1,93.0,31.0,5.470588235294118,17.0
00-0032245,Sean Mannion,QB,2015,2015.0,1.24,-1.34,5.2,1.0,1.0,5.0,3,1,5.1,1.7,0.7285714285714285,7.0
00-0032227,Jeff Heuerman,TE,2015,2016.0,23.1,35.2,71.1,6.0,10.0,10.0,3,1,129.4,43.13333333333333,4.976923076923077,26.0
00-0032200,Ty Montgomery,WR,2015,2015.0,42.0,140.5,91.6,5.0,13.0,8.0,3,1,274.1,91.36666666666667,10.542307692307693,26.0
00-0031939,Matt Jones,RB,2015,2015.0,116.4,75.3,1.4000000000000001,13.0,7.0,2.0,3,1,193.1,64.36666666666666,8.777272727272727,22.0
00-0031941,Jamison Crowder,WR,2015,2015.0,135.6,197.5,166.29999999999998,16.0,16.0,15.0,3,1,499.4,166.46666666666667,10.625531914893617,47.0
00-0031569,Jeremy Langford,RB,2015,2015.0,147.6,73.2,,15.0,12.0,,2,0,,,,
00-0032130,Jalston Fowler,RB,2015,2015.0,22.7,2.6999999999999997,6.3999999999999995,7.0,3.0,3.0,3,1,31.799999999999997,10.6,2.446153846153846,13.0
00-0032062,Blake Bell,TE,2015,2015.0,33.6,12.5,6.9,9.0,6.0,3.0,3,1,53.0,17.666666666666668,2.9444444444444446,18.0
00-0031577,Javorius Allen,RB,2015,2015.0,145.7,7.8999999999999995,166.1,16.0,3.0,16.0,3,1,319.7,106.56666666666666,9.134285714285713,35.0
00-0032063,Mike Davis,RB,2015,2015.0,16.6,14.5,52.1,5.0,6.0,6.0,3,1,83.2,27.733333333333334,4.894117647058824,17.0
00-0032133,David Cobb,RB,2015,,,,,,,,0,0,,,,
00-0032170,Rashad Greene,WR,2015,2015.0,46.300000000000004,8.2,,9.0,4.0,,2,0,,,,
00-0031585,MyCole Pruitt,TE,2015,2015.0,18.9,3.3,,10.0,2.0,,2,0,,,,
00-0031588,Stefon Diggs,WR,2015,2015.0,149.29999999999998,193.3,198.2,13.0,13.0,14.0,3,1,540.8,180.26666666666665,13.52,40.0
00-0031589,Brett Hundley,QB,2015,2016.0,-1.5199999999999998,124.44,,4.0,11.0,,2,0,,,,
00-0031590,Jay Ajayi,RB,2015,2015.0,42.699999999999996,215.3,135.10000000000002,9.0,15.0,14.0,3,1,393.1,131.03333333333333,10.344736842105263,38.0
00-0032152,Karlos Williams,RB,2015,,,,,,,,0,0,,,,
00-0031594,Tony Lippett,WR,2015,,,,,,,,0,0,,,,
00-0032134,C.J. Uzomah,TE,2015,2015.0,1.4,54.400000000000006,25.2,1.0,8.0,9.0,3,1,81.0,27.0,4.5,18.0
00-0032112,JJ Nelson,WR,2015,2015.0,52.9,139.1,95.5,9.0,14.0,16.0,3,1,287.5,95.83333333333333,7.371794871794871,39.0
00-0032135,Jesse James,TE,2015,2015.0,21.6,90.8,98.2,5.0,16.0,14.0,3,1,210.60000000000002,70.2,6.017142857142858,35.0
00-0032113,Kenny Bell,WR,2015,,,,,,,,0,0,,,,
00-0031595,Michael Burton,RB,2015,2015.0,16.1,0.0,3.7,8.0,1.0,7.0,3,1,19.8,6.6000000000000005,1.2375,16.0
00-0031598,Nick Boyle,TE,2015,2015.0,35.3,10.4,50.3,8.0,3.0,15.0,3,1,96.0,32.0,3.6923076923076925,26.0
00-0031951,James O'Shaughnessy,TE,2015,2015.0,14.7,1.9,34.9,5.0,3.0,14.0,3,1,51.5,17.166666666666668,2.340909090909091,22.0
00-0031600,Keith Mumphery,WR,2015,,,,,,,,0,0,,,,
00-0032115,Kaelin Clay,WR,2015,2015.0,6.0,,23.2,1.0,,11.0,2,0,,,,
00-0031953,Geremy Davis,WR,2015,2015.0,4.1,0.0,,3.0,2.0,,2,0,,,,
00-0031954,Evan Spencer,WR,2015,,,,,,,,0,0,,,,
00-0032117,Nick O'Leary,TE,2015,2015.0,4.7,22.4,64.2,3.0,10.0,13.0,3,1,91.3,30.433333333333334,3.5115384615384615,26.0
00-0032068,Malcolm Johnson,TE,2015,2015.0,5.5,7.6,,5.0,5.0,,2,0,,,,
00-0031533,Randall Telfer,TE,2015,2016.0,2.4,6.6,,5.0,3.0,,2,0,,,,
,Bud Sasser,WR,2015,,,,,,,,0,0,,,,
00-0031610,Darren Waller,WR,2015,2015.0,3.8000000000000003,30.5,,3.0,8.0,,2,0,,,,
00-0031611,Josh Robinson,RB,2015,,,,,,,,0,0,,,,
00-0031612,Aaron Ripkowski,RB,2015,2015.0,2.8,46.6,12.2,1.0,10.0,11.0,3,1,61.599999999999994,20.53333333333333,2.8,22.0
00-0031617,Kennard Backman,TE,2015,,,,,,,,0,0,,,,
00-0032120,Neal Sterling,WR,2015,2016.0,23.0,14.200000000000001,10.7,5.0,4.0,4.0,3,1,47.900000000000006,15.966666666666669,3.684615384615385,13.0
00-0032139,Ben Koyack,TE,2015,2016.0,41.1,10.8,,9.0,6.0,,2,0,,,,
00-0031959,Marcus Murphy,RB,2015,2015.0,6.0,1.3,6.8,2.0,1.0,1.0,3,1,14.1,4.7,3.525,4.0
00-0032070,Dezmin Lewis,WR,2015,2016.0,0.0,,,1.0,,,1,0,,,,
00-0031625,Kenny Hilliard,RB,2015,,,,,,,,0,0,,,,
00-0031962,Mario Alford,WR,2015,2015.0,2.5,,,1.0,,,1,0,,,,
00-0032123,Tre McBride,WR,2015,2015.0,9.600000000000001,,22.4,2.0,,5.0,2,0,,,,
00-0032141,Geoff Swaim,TE,2015,2015.0,1.0,12.9,4.5,1.0,6.0,2.0,3,1,18.4,6.133333333333333,2.0444444444444443,9.0
00-0032156,Trevor Siemian,QB,2015,2015.0,-0.1,191.74,126.1,1.0,14.0,11.0,3,1,317.74,105.91333333333334,12.220769230769232,26.0
00-0032072,Rory Anderson,TE,2015,,,,,,,,0,0,,,,
00-0032190,Gerald Christian,TE,2015,2016.0,2.4,,,1.0,,,1,0,,,,
00-0033106,Jared Goff,QB,2016,2016.0,53.16,255.26,312.32,7.0,15.0,16.0,3,1,620.74,206.91333333333333,16.335263157894737,38.0
00-0032950,Carson Wentz,QB,2016,2016.0,213.98,283.74,193.66,16.0,13.0,11.0,3,1,691.38,230.46,17.2845,40.0
00-0033045,Ezekiel Elliott,RB,2016,2016.0,325.4,203.2,329.1,15.0,10.0,15.0,3,1,857.6999999999999,285.9,21.4425,40.0
00-0032966,Corey Coleman,WR,2016,2016.0,93.3,65.5,12.6,10.0,9.0,6.0,3,1,171.4,57.13333333333333,6.856,25.0
00-0033127,Will Fuller,WR,2016,2016.0,128.2,113.2,106.3,14.0,10.0,7.0,3,1,347.7,115.89999999999999,11.216129032258063,31.0
00-0032760,Josh Doctson,WR,2016,2016.0,8.6,119.8,109.2,2.0,15.0,15.0,3,1,237.60000000000002,79.2,7.425000000000001,32.0
00-0032951,Laquon Treadwell,WR,2016,2016.0,2.5,40.0,71.2,2.0,13.0,15.0,3,1,113.7,37.9,3.79,30.0
00-0033108,Paxton Lynch,QB,2016,2016.0,28.380000000000003,14.8,,3.0,2.0,,2,0,,,,
00-0033090,Hunter Henry,TE,2016,2016.0,129.8,126.9,,13.0,12.0,,2,0,,,,
00-0032385,Sterling Shepard,WR,2016,2016.0,184.4,144.5,182.5,16.0,11.0,16.0,3,1,511.4,170.46666666666667,11.893023255813953,43.0
00-0032764,Derrick Henry,RB,2016,2016.0,105.7,135.0,201.35999999999999,14.0,16.0,16.0,3,1,442.05999999999995,147.35333333333332,9.61,46.0
00-0032765,Michael Thomas,WR,2016,2016.0,255.70000000000002,258.5,315.5,15.0,16.0,16.0,3,1,829.7,276.56666666666666,17.653191489361703,47.0
00-0032953,Christian Hackenberg,QB,2016,,,,,,,,0,0,,,,
00-0033009,Tyler Boyd,WR,2016,2016.0,124.1,56.5,221.1,16.0,10.0,14.0,3,1,401.7,133.9,10.0425,40.0
00-0033118,Kenyan Drake,RB,2016,2016.0,49.5,142.3,206.20000000000002,13.0,14.0,16.0,3,1,398.0,132.66666666666666,9.255813953488373,43.0
00-0032392,Austin Hooper,TE,2016,2016.0,64.1,119.6,163.0,11.0,16.0,16.0,3,1,346.7,115.56666666666666,8.062790697674417,43.0
00-0033069,Braxton Miller,WR,2016,2016.0,30.9,41.3,,9.0,10.0,,2,0,,,,
00-0033060,Leonte Carroo,WR,2016,2016.0,11.9,13.9,18.8,5.0,4.0,3.0,3,1,44.6,14.866666666666667,3.716666666666667,12.0
00-0032393,C.J. Prosise,RB,2016,2016.0,61.0,17.0,4.9,6.0,4.0,2.0,3,1,82.9,27.633333333333336,6.908333333333334,12.0
00-0033119,Jacoby Brissett,QB,2016,2016.0,28.299999999999997,205.92,-0.62,3.0,16.0,4.0,3,1,233.59999999999997,77.86666666666666,10.156521739130433,23.0
00-0033104,Cody Kessler,QB,2016,2016.0,77.0,2.9400000000000004,38.660000000000004,9.0,3.0,5.0,3,1,118.6,39.53333333333333,6.976470588235294,17.0
00-0032394,Nick Vannett,TE,2016,2016.0,6.2,30.4,73.9,3.0,8.0,15.0,3,1,110.5,36.833333333333336,4.25,26.0
00-0032893,Connor Cook,QB,2016,2016.0,6.0,,,1.0,,,1,0,,,,
00-0032398,Chris Moore,WR,2016,2016.0,19.5,59.900000000000006,46.3,9.0,10.0,15.0,3,1,125.7,41.9,3.697058823529412,34.0
00-0033110,Tyler Higbee,TE,2016,2016.0,25.5,60.5,65.2,11.0,14.0,14.0,3,1,151.2,50.4,3.8769230769230765,39.0
00-0032400,Malcolm Mitchell,WR,2016,2016.0,96.1,,,12.0,,,1,0,,,,
00-0033079,Ricardo Louis,WR,2016,2016.0,38.5,62.7,,7.0,14.0,,2,0,,,,
00-0033111,Pharoh Cooper,WR,2016,2016.0,22.6,26.0,0.0,8.0,11.0,1.0,3,1,48.6,16.2,2.43,20.0
00-0032404,Tyler Ervin,RB,2016,2016.0,5.1,13.0,6.5,3.0,3.0,3.0,3,1,24.6,8.200000000000001,2.7333333333333334,9.0
00-0032775,Demarcus Robinson,WR,2016,2017.0,42.2,74.8,100.9,10.0,14.0,15.0,3,1,217.9,72.63333333333334,5.587179487179488,39.0
00-0032411,Kenneth Dixon,RB,2016,2016.0,102.4,,54.4,12.0,,6.0,2,0,,,,
00-0033077,Dak Prescott,QB,2016,2016.0,286.88,260.66,285.9,16.0,16.0,16.0,3,1,833.4399999999999,277.81333333333333,17.363333333333333,48.0
00-0032972,Devontae Booker,RB,2016,2016.0,142.7,91.4,87.8,16.0,13.0,16.0,3,1,321.9,107.3,7.153333333333332,45.0
00-0033080,Seth Devalve,TE,2016,2016.0,34.7,76.5,18.4,8.0,16.0,5.0,3,1,129.6,43.199999999999996,4.468965517241379,29.0
00-0033098,Cardale Jones,QB,2016,2016.0,1.74,,,1.0,,,1,0,,,,
00-0032778,Tajae Sharpe,WR,2016,2016.0,105.3,,71.2,16.0,,14.0,2,0,,,,
00-0032940,DeAndre Washington,RB,2016,2016.0,85.2,85.0,11.4,13.0,15.0,8.0,3,1,181.6,60.53333333333333,5.044444444444444,36.0
00-0032417,Paul Perkins,RB,2016,2016.0,76.8,21.6,,13.0,7.0,,2,0,,,,
00-0032780,Jordan Howard,RB,2016,2016.0,230.1,199.70000000000002,180.0,15.0,16.0,16.0,3,1,609.8,203.26666666666665,12.974468085106382,47.0
00-0032782,Wendell Smallwood,RB,2016,2016.0,52.7,46.7,117.4,12.0,8.0,13.0,3,1,216.8,72.26666666666667,6.56969696969697,33.0
00-0032974,Jordan Payton,WR,2016,2016.0,1.3,,,2.0,,,1,0,,,,
00-0032975,Jonathan Williams,RB,2016,2016.0,12.4,,1.0999999999999999,8.0,,3.0,2,0,,,,
00-0032784,Kevin Hogan,QB,2016,2016.0,16.66,33.78,,3.0,4.0,,2,0,,,,
00-0032423,Trevor Davis,WR,2016,2016.0,11.4,13.3,,4.0,6.0,,2,0,,,,
00-0033040,Tyreek Hill,WR,2016,2016.0,219.0,245.20000000000002,334.0,16.0,15.0,16.0,3,1,798.2,266.06666666666666,16.982978723404255,47.0
00-0032426,Alex Collins,RB,2016,2016.0,35.9,171.0,108.6,9.0,15.0,10.0,3,1,315.5,105.16666666666667,9.279411764705882,34.0
00-0032977,Rashard Higgins,WR,2016,2016.0,13.7,68.6,118.2,10.0,14.0,13.0,3,1,200.5,66.83333333333333,5.418918918918919,37.0
00-0032956,Andy Janovich,RB,2016,2016.0,18.7,14.7,25.700000000000003,7.0,9.0,9.0,3,1,59.1,19.7,2.364,25.0
00-0033112,Temarrick Hemingway,TE,2016,2020.0,,,,,,,0,0,,,,
00-0032341,Moritz Boehringer,WR,2016,,,,,,,,0,0,,,,
00-0033078,Keenan Reynolds,RB,2016,,,,,,,,0,0,,,,
00-0032429,Jerell Adams,TE,2016,2016.0,34.2,17.2,,9.0,6.0,,2,0,,,,
00-0032791,Jakeem Grant,WR,2016,2016.0,6.1,46.5,72.3,3.0,9.0,10.0,3,1,124.9,41.63333333333333,5.677272727272728,22.0
00-0032792,Nate Sudfeld,QB,2016,2017.0,7.56,4.68,,1.0,2.0,,2,0,,,,
00-0032430,David Morgan,TE,2016,2016.0,1.4,25.5,8.6,1.0,7.0,5.0,3,1,35.5,11.833333333333334,2.730769230769231,13.0
00-0032431,Jake Rudock,QB,2016,2017.0,-1.04,,,1.0,,,1,0,,,,
00-0032957,Kolby Listenbee,WR,2016,,,,,,,,0,0,,,,
00-0032794,Danny Vitale,RB,2016,2016.0,6.7,4.9,1.2,5.0,5.0,1.0,3,1,12.8,4.266666666666667,1.1636363636363638,11.0
00-0032897,Derek Watt,RB,2016,2016.0,12.7,7.9,2.3,6.0,6.0,4.0,3,1,22.900000000000002,7.633333333333334,1.4312500000000001,16.0
00-0032795,Cody Core,WR,2016,2016.0,37.0,0.0,37.0,6.0,2.0,10.0,3,1,74.0,24.666666666666668,4.111111111111111,18.0
00-0032434,Brandon Allen,QB,2016,2019.0,,,,,,,0,0,,,,
00-0033114,Mike Thomas,WR,2016,2016.0,6.7,14.3,,6.0,4.0,,2,0,,,,
00-0032436,Jeff Driskel,QB,2016,2018.0,,,,,,,0,0,,,,
00-0032440,Kelvin Taylor,RB,2016,,,,,,,,0,0,,,,
00-0032441,Aaron Burbridge,WR,2016,2016.0,15.8,,,8.0,,,1,0,,,,
00-0033049,Darius Jackson,RB,2016,2018.0,,,,,,,0,0,,,,
00-0033054,Rico Gathers,TE,2016,2018.0,,,,,,,0,0,,,,
00-0032446,Brandon Doughty,QB,2016,,,,,,,,0,0,,,,
00-0032447,Devin Lucien,WR,2016,,,,,,,,0,0,,,,
00-0032365,Demarcus Ayers,WR,2016,2016.0,16.099999999999998,,,2.0,,,1,0,,,,
00-0032801,Daniel Braverman,WR,2016,2016.0,0.0,,,2.0,,,1,0,,,,
00-0033061,Thomas Duarte,TE,2016,,,,,,,,0,0,,,,
00-0032450,Dwayne Washington,RB,2016,2016.0,48.7,7.800000000000001,15.400000000000002,11.0,5.0,4.0,3,1,71.9,23.96666666666667,3.595,20.0
00-0032804,Daniel Lasco,RB,2016,2016.0,6.3,,,3.0,,,1,0,,,,
00-0032451,Devin Fuller,WR,2016,,,,,,,,0,0,,,,
00-0032959,Charone Peake,WR,2016,2016.0,37.6,1.3,4.5,11.0,1.0,3.0,3,1,43.4,14.466666666666667,2.893333333333333,15.0
00-0032806,Keith Marshall,RB,2016,,,,,,,,0,0,,,,
00-0032453,Kenny Lawler,WR,2016,,,,,,,,0,0,,,,
00-0032808,Zac Brooks,RB,2016,,,,,,,,0,0,,,,
00-0032900,Beau Sandland,TE,2016,,,,,,,,0,0,,,,
00-0033869,Mitchell Trubisky,QB,2017,2017.0,134.52,263.02,202.82,12.0,14.0,15.0,3,1,600.3599999999999,200.11999999999998,14.64292682926829,41.0
00-0033856,Leonard Fournette,RB,2017,2017.0,230.2,120.4,259.4,13.0,8.0,15.0,3,1,610.0,203.33333333333334,16.944444444444443,36.0
00-0033871,Corey Davis,WR,2017,2017.0,71.5,183.6,115.1,11.0,16.0,15.0,3,1,370.2,123.39999999999999,8.814285714285713,42.0
00-0033536,Mike Williams,WR,2017,2017.0,20.500000000000004,180.2,161.3,9.0,16.0,15.0,3,1,362.0,120.66666666666667,9.05,40.0
00-0033280,Christian McCaffrey,RB,2017,2017.0,228.6,385.5,471.2,16.0,16.0,16.0,3,1,1085.3,361.76666666666665,22.610416666666666,48.0
00-0033460,John Ross,WR,2017,2017.0,-0.8,84.89999999999999,95.0,3.0,13.0,8.0,3,1,179.1,59.699999999999996,7.4624999999999995,24.0
00-0033873,Patrick Mahomes,QB,2017,2017.0,10.36,417.08000000000004,287.04,1.0,16.0,14.0,3,1,714.48,238.16,23.04774193548387,31.0
