season,week,team_id,opp_team_id,is_home,points,opp_points,result,adjustment,adjustment_reason,playoff_tier,is_bye
2025,6,6,5.0,True,126.94,136.96,L,-21.3,don't do that again lads,NONE,False
2025,6,5,6.0,False,136.96,126.94,W,0.0,,NONE,False
2025,6,7,3.0,True,138.4,86.34,W,0.0,,NONE,False
2025,6,3,7.0,False,86.34,138.4,L,0.0,,NONE,False
2025,6,10,4.0,True,108.64,110.48,L,0.0,,NONE,False
2025,6,4,10.0,False,110.48,108.64,W,0.0,,NONE,False
2025,6,8,2.0,True,111.54,145.78,L,0.0,,NONE,False
2025,6,2,8.0,False,145.78,111.54,W,0.0,,NONE,False
2025,6,9,1.0,True,87.7,142.12,L,21.3,krusty krab is unfair ankit krabs is in there,NONE,False
2025,6,1,9.0,False,142.12,87.7,W,0.0,,NONE,False
2025,7,3,6.0,True,82.62,127.02,L,0.0,,NONE,False
2025,7,6,3.0,False,127.02,82.62,W,0.0,,NONE,False
2025,7,4,7.0,True,82.98,120.66,L,0.0,,NONE,False
2025,7,7,4.0,False,120.66,82.98,W,0.0,,NONE,False
2025,7,2,10.0,True,137.64,171.06,L,0.0,,NONE,False
2025,7,10,2.0,False,171.06,137.64,W,0.0,,NONE,False
2025,7,1,8.0,True,100.54,125.34,L,0.0,,NONE,False
2025,7,8,1.0,False,125.34,100.54,W,0.0,,NONE,False
2025,7,5,9.0,True,153.48,124.54,W,0.0,,NONE,False
2025,7,9,5.0,False,124.54,153.48,L,0.0,,NONE,False
2025,8,6,4.0,True,107.68,118.56,L,0.0,,NONE,False
2025,8,4,6.0,False,118.56,107.68,W,0.0,,NONE,False
2025,8,7,2.0,True,137.62,103.16,W,0.0,,NONE,False
2025,8,2,7.0,False,103.16,137.62,L,0.0,,NONE,False
2025,8,10,1.0,True,147.52,106.56,W,0.0,,NONE,False
2025,8,1,10.0,False,106.56,147.52,L,0.0,,NONE,False
2025,8,8,5.0,True,140.28,131.48,W,0.0,,NONE,False
2025,8,5,8.0,False,131.48,140.28,L,0.0,,NONE,False
2025,8,9,3.0,True,122.28,97.98,W,0.0,,NONE,False
2025,8,3,9.0,False,97.98,122.28,L,0.0,,NONE,False
2025,9,2,6.0,True,107.1,120.26,L,0.0,,NONE,False
2025,9,6,2.0,False,120.26,107.1,W,0.0,,NONE,False
2025,9,1,4.0,True,125.24,168.9,L,0.0,,NONE,False
2025,9,4,1.0,False,168.9,125.24,W,0.0,,NONE,False
2025,9,7,9.0,True,111.92,121.82,L,0.0,,NONE,False
2025,9,9,7.0,False,121.82,111.92,W,0.0,,NONE,False
2025,9,5,3.0,True,108.96,114.76,L,0.0,,NONE,False
2025,9,3,5.0,False,114.76,108.96,W,0.0,,NONE,False
2025,9,10,8.0,True,148.7,109.7,W,0.0,,NONE,False
2025,9,8,10.0,False,109.7,148.7,L,0.0,,NONE,False
2025,10,1,7.0,True,126.32,125.74,W,0.0,,NONE,False
2025,10,7,1.0,False,125.74,126.32,L,0.0,,NONE,False
2025,10,5,2.0,True,148.2,124.24,W,0.0,,NONE,False
2025,10,2,5.0,False,124.24,148.2,L,0.0,,NONE,False
2025,10,6,10.0,True,116.54,174.38,L,0.0,,NONE,False
2025,10,10,6.0,False,174.38,116.54,W,0.0,,NONE,False
2025,10,3,4.0,True,114.1,98.0,W,0.0,,NONE,False
2025,10,4,3.0,False,98.0,114.1,L,0.0,,NONE,False
2025,10,9,8.0,True,82.22,133.7,L,0.0,,NONE,False
2025,10,8,9.0,False,133.7,82.22,W,0.0,,NONE,False
2025,11,5,10.0,True,125.74,102.82,W,0.0,,NONE,False
2025,11,10,5.0,False,102.82,125.74,L,0.0,,NONE,False
2025,11,7,3.0,True,137.28,105.22,W,0.0,,NONE,False
2025,11,3,7.0,False,105.22,137.28,L,0.0,,NONE,False
2025,11,8,1.0,True,108.64,85.1,W,0.0,,NONE,False
2025,11,1,8.0,False,85.1,108.64,L,0.0,,NONE,False
2025,11,2,9.0,True,110.16,122.58,L,0.0,,NONE,False
2025,11,9,2.0,False,122.58,110.16,W,0.0,,NONE,False
2025,11,4,6.0,True,114.92,122.52,L,0.0,,NONE,False
2025,11,6,4.0,False,122.52,114.92,W,0.0,,NONE,False
2025,12,3,8.0,True,110.76,95.96,W,0.0,,NONE,False
2025,12,8,3.0,False,95.96,110.76,L,0.0,,NONE,False
2025,12,4,5.0,True,158.96,142.76,W,0.0,,NONE,False
2025,12,5,4.0,False,142.76,158.96,L,0.0,,NONE,False
2025,12,10,9.0,True,117.76,137.08,L,0.0,,NONE,False
2025,12,9,10.0,False,137.08,117.76,W,0.0,,NONE,False
2025,12,2,1.0,True,97.08,93.86,W,0.0,,NONE,False
2025,12,1,2.0,False,93.86,97.08,L,0.0,,NONE,False
2025,12,7,6.0,True,152.12,121.82,W,0.0,,NONE,False
2025,12,6,7.0,False,121.82,152.12,L,0.0,,NONE,False
2025,13,4,9.0,True,125.56,135.04,L,0.0,,NONE,False
2025,13,9,4.0,False,135.04,125.56,W,0.0,,NONE,False
2025,13,3,2.0,True,111.54,100.64,W,0.0,,NONE,False
2025,13,2,3.0,False,100.64,111.54,L,0.0,,NONE,False
2025,13,6,8.0,True,96.74,108.14,L,0.0,,NONE,False
2025,13,8,6.0,False,108.14,96.74,W,0.0,,NONE,False
2025,13,7,1.0,True,78.12,127.7,L,0.0,,NONE,False
2025,13,1,7.0,False,127.7,78.12,W,0.0,,NONE,False
2025,13,5,10.0,True,142.88,114.8,W,0.0,,NONE,False
2025,13,10,5.0,False,114.8,142.88,L,0.0,,NONE,False
2025,14,5,1.0,True,158.16,82.9,W,0.0,,NONE,False
2025,14,1,5.0,False,82.9,158.16,L,0.0,,NONE,False
2025,14,7,8.0,True,136.26,131.48,W,0.0,,NONE,False
2025,14,8,7.0,False,131.48,136.26,L,0.0,,NONE,False
2025,14,10,3.0,True,111.24,141.66,L,0.0,,NONE,False
2025,14,3,10.0,False,141.66,111.24,W,0.0,,NONE,False
2025,14,2,4.0,True,84.8,88.24,L,0.0,,NONE,False
2025,14,4,2.0,False,88.24,84.8,W,0.0,,NONE,False
2025,14,9,6.0,True,116.04,117.56,L,0.0,,NONE,False
2025,14,6,9.0,False,117.56,116.04,W,0.0,,NONE,False
2025,15,5,,True,164.2,,BYE,0.0,,WINNERS_BRACKET,True
2025,15,10,8.0,True,128.54,184.18,L,0.0,,WINNERS_BRACKET,False
2025,15,8,10.0,False,184.18,128.54,W,0.0,,WINNERS_BRACKET,False
2025,15,3,6.0,True,98.18,77.1,W,0.0,,WINNERS_BRACKET,False
2025,15,6,3.0,False,77.1,98.18,L,0.0,,WINNERS_BRACKET,False
2025,15,7,,True,157.46,,BYE,0.0,,WINNERS_BRACKET,True
2025,15,9,2.0,True,112.22,86.86,W,0.0,,LOSERS_CONSOLATION_LADDER,False
2025,15,2,9.0,False,86.86,112.22,L,0.0,,LOSERS_CONSOLATION_LADDER,False
2025,15,4,1.0,True,77.38,176.62,L,0.0,,LOSERS_CONSOLATION_LADDER,False
2025,15,1,4.0,False,176.62,77.38,W,0.0,,LOSERS_CONSOLATION_LADDER,False
2025,16,5,8.0,True,148.6,147.5,W,0.0,,WINNERS_BRACKET,False
2025,16,8,5.0,False,147.5,148.6,L,0.0,,WINNERS_BRACKET,False
2025,16,7,3.0,True,139.12,134.76,W,0.0,,WINNERS_BRACKET,False
2025,16,3,7.0,False,134.76,139.12,L,0.0,,WINNERS_BRACKET,False
2025,16,10,6.0,True,145.46,95.34,W,0.0,,WINNERS_CONSOLATION_LADDER,False
2025,16,6,10.0,False,95.34,145.46,L,0.0,,WINNERS_CONSOLATION_LADDER,False
2025,16,9,1.0,True,93.2,113.3,L,0.0,,LOSERS_CONSOLATION_LADDER,False
2025,16,1,9.0,False,113.3,93.2,W,0.0,,LOSERS_CONSOLATION_LADDER,False
2025,16,2,4.0,True,99.1,139.7,L,0.0,,LOSERS_CONSOLATION_LADDER,False
2025,16,4,2.0,False,139.7,99.1,W,0.0,,LOSERS_CONSOLATION_LADDER,False
2025,17,5,7.0,True,126.44,119.58,W,0.0,,WINNERS_BRACKET,False
2025,17,7,5.0,False,119.58,126.44,L,0.0,,WINNERS_BRACKET,False
2025,17,3,8.0,True,100.08,90.38,W,0.0,,WINNERS_CONSOLATION_LADDER,False
2025,17,8,3.0,False,90.38,100.08,L,0.0,,WINNERS_CONSOLATION_LADDER,False
2025,17,10,6.0,True,128.38,110.32,W,0.0,,WINNERS_CONSOLATION_LADDER,False
2025,17,6,10.0,False,110.32,128.38,L,0.0,,WINNERS_CONSOLATION_LADDER,False
2025,17,4,1.0,True,93.8,111.66,L,0.0,,LOSERS_CONSOLATION_LADDER,False
2025,17,1,4.0,False,111.66,93.8,W,0.0,,LOSERS_CONSOLATION_LADDER,False
2025,17,9,2.0,True,171.98,91.6,W,0.0,,LOSERS_CONSOLATION_LADDER,False
2025,17,2,9.0,False,91.6,171.98,L,0.0,,LOSERS_CONSOLATION_LADDER,False
