season,source,blend_model_weight,team_id,proj_points_for,sim_wins_mean,sim_wins_p10,sim_wins_p90,sim_points_mean,sim_seed_mean,playoff_odds,title_odds
2019,adp,,10,1292.458667675481,6.080666666666667,4.0,8.0,1289.0561375059187,6.214,0.501,0.051666666666666666
2019,blend,0.35,1,1232.157880850607,5.644,3.0,8.0,1230.9178348996209,6.9656666666666665,0.378,0.034666666666666665
2019,blend,0.35,2,1236.043722723526,5.535,3.0,8.0,1235.784477487736,7.046333333333333,0.36466666666666664,0.035666666666666666
2019,blend,0.35,3,1333.1167100312643,7.0776666666666666,5.0,9.0,1331.4096475537535,4.535,0.7386666666666667,0.14366666666666666
2019,blend,0.35,4,1296.6401451593201,6.718666666666667,4.0,9.0,1296.4008965438813,5.191,0.6546666666666666,0.09866666666666667
2019,blend,0.35,5,1299.059970188487,7.009,5.0,9.0,1300.161834638012,4.793333333333333,0.7013333333333334,0.11766666666666667
2019,blend,0.35,6,1334.319730575838,6.984,5.0,9.0,1335.6475902336917,4.707,0.721,0.12933333333333333
2019,blend,0.35,7,1323.8790623674188,6.525,4.0,9.0,1327.1366605634448,5.334333333333333,0.633,0.10933333333333334
2019,blend,0.35,8,1390.1274244869264,7.509666666666667,5.0,10.0,1392.122246668367,3.8303333333333334,0.8246666666666667,0.216
2019,blend,0.35,9,1262.1675120411796,5.725333333333333,3.0,8.0,1260.659985774849,6.696,0.434,0.049666666666666665
2019,blend,0.35,10,1285.371664177335,6.2716666666666665,4.0,9.0,1285.5916093195972,5.901,0.55,0.06533333333333333
2020,model,,1,1249.3565434867292,5.152,3.0,7.0,1250.3006716519576,7.527333333333333,0.2896666666666667,0.014666666666666666
2020,model,,2,1350.4867768790352,6.408666666666667,4.0,9.0,1352.5344204013738,5.5536666666666665,0.6053333333333333,0.07166666666666667
2020,model,,3,1381.6487596647107,6.927,5.0,9.0,1384.883325785111,4.728666666666666,0.7316666666666667,0.105
2020,model,,4,1400.4082030619297,7.137333333333333,5.0,9.0,1402.0162710461273,4.406,0.7753333333333333,0.145
2020,model,,5,1353.6483518512457,6.573,4.0,9.0,1354.9988967471884,5.344,0.6503333333333333,0.08633333333333333
2020,model,,6,1247.7595877773626,4.858333333333333,3.0,7.0,1247.4035594271854,7.918333333333333,0.22966666666666666,0.012333333333333333
2020,model,,7,1443.4278852140226,7.547666666666666,5.0,10.0,1446.2024724734465,3.9266666666666667,0.8533333333333334,0.163
2020,model,,8,1314.3062237897184,5.988666666666667,4.0,8.0,1314.792441320803,6.334666666666666,0.507,0.035333333333333335
2020,model,,9,1526.1042329271593,8.844666666666667,7.0,11.0,1524.4471064210757,2.3033333333333332,0.9673333333333334,0.346
2020,model,,10,1289.7632119371467,5.562666666666667,3.0,8.0,1290.4615005145,6.957333333333334,0.3903333333333333,0.020666666666666667
2020,adp,,1,1308.4897311636191,6.137666666666667,4.0,8.0,1307.7379209774024,6.141333333333334,0.5143333333333333,0.05433333333333333
2020,adp,,2,1353.3786318289476,6.443,4.0,9.0,1354.0728246689798,5.483333333333333,0.6066666666666667,0.09266666666666666
2020,adp,,3,1349.6834478413543,6.652666666666667,4.0,9.0,1352.346463257138,5.184,0.649,0.091
2020,adp,,4,1367.0973027458062,6.708333333333333,4.0,9.0,1365.560835250141,5.045333333333334,0.676,0.12133333333333333
2020,adp,,5,1354.798868959144,6.671,4.0,9.0,1354.4048620652416,5.143,0.6663333333333333,0.11466666666666667
2020,adp,,6,1289.6123596148036,5.674,3.0,8.0,1290.7420419125426,6.878,0.395,0.037333333333333336
2020,adp,,7,1395.7548804263656,7.153666666666667,5.0,9.0,1395.900973704167,4.4206666666666665,0.7643333333333333,0.149
2020,adp,,8,1298.93836202833,6.145666666666667,4.0,8.0,1297.3898089684455,6.258333333333334,0.5003333333333333,0.052333333333333336
2020,adp,,9,1436.2993718677762,8.003,6.0,10.0,1436.659778208557,3.175,0.8886666666666667,0.25966666666666666
2020,adp,,10,1271.2260462658662,5.411,3.0,8.0,1268.6562628521688,7.271,0.3393333333333333,0.027666666666666666
2020,blend,0.3,1,1284.6516613898652,5.863666666666667,4.0,8.0,1284.4637422597848,6.617333333333334,0.44133333333333336,0.039
2020,blend,0.3,2,1352.511075343974,6.48,4.0,9.0,1354.2345492133438,5.393,0.6226666666666667,0.09866666666666667
2020,blend,0.3,3,1356.248974470183,6.713,4.0,9.0,1358.2789578152506,5.084666666666666,0.6713333333333333,0.10766666666666666
2020,blend,0.3,4,1368.1660011976649,6.831333333333333,5.0,9.0,1368.4564365284846,4.84,0.7073333333333334,0.13366666666666666
2020,blend,0.3,5,1342.586546300243,6.557,4.0,9.0,1342.932840022068,5.405,0.6223333333333333,0.09666666666666666
2020,blend,0.3,6,1276.837713915073,5.445,3.0,8.0,1276.0991353674808,7.176333333333333,0.34833333333333333,0.02666666666666667
2020,blend,0.3,7,1409.4213077394693,7.351,5.0,10.0,1410.9966132078462,4.101,0.8093333333333333,0.16566666666666666
2020,blend,0.3,8,1300.158706579325,6.049,4.0,8.0,1298.1626648114348,6.354333333333333,0.49533333333333335,0.042
2020,blend,0.3,9,1455.4927162525862,8.181,6.0,10.0,1455.047028845913,2.95,0.9096666666666666,0.26466666666666666
2020,blend,0.3,10,1274.4884840192476,5.529,3.0,8.0,1273.6384573023831,7.078333333333333,0.37233333333333335,0.025333333333333333
2021,model,,1,1316.0094195209435,6.463,4.0,9.0,1315.140467368704,6.299,0.474,0.054
2021,model,,2,1376.4346375509672,7.166,5.0,10.0,1376.0079027286843,5.07,0.65,0.109
2021,model,,3,1225.3852346058661,5.376666666666667,3.0,8.0,1226.540588886315,7.908666666666667,0.23533333333333334,0.010333333333333333
2021,model,,4,1286.895967894549,6.354666666666667,4.0,9.0,1287.789830296781,6.573,0.4266666666666667,0.034666666666666665
2021,model,,5,1365.581379959493,7.440333333333333,5.0,10.0,1365.9526489497212,4.799666666666667,0.6886666666666666,0.10233333333333333
2021,model,,6,1327.208097795215,6.074333333333334,4.0,8.0,1326.6654840688866,6.902,0.402,0.034666666666666665
2021,model,,7,1402.3088525291714,7.042333333333334,5.0,9.0,1402.6829214093673,5.368333333333333,0.6513333333333333,0.10666666666666667
2021,model,,8,1448.7777912816216,8.192666666666666,6.0,10.0,1450.1748988219479,3.802,0.8496666666666667,0.197
2021,model,,9,1425.4503784923427,7.684333333333333,5.0,10.0,1426.9675426815397,4.507,0.7673333333333333,0.14833333333333334
2021,model,,10,1461.884166733804,8.205666666666668,6.0,10.0,1460.8842317392948,3.7703333333333333,0.855,0.203
2021,adp,,1,1344.1369185591568,6.253666666666667,4.0,9.0,1344.9895851410738,6.619666666666666,0.435,0.05366666666666667
2021,adp,,2,1389.902541100343,6.955333333333333,5.0,9.0,1390.6733714723225,5.472,0.6086666666666667,0.09033333333333333
2021,adp,,3,1360.6604829104988,6.935333333333333,5.0,9.0,1359.3865316465392,5.7123333333333335,0.579,0.067
2021,adp,,4,1420.6783534598726,8.093,6.0,10.0,1420.0660797725056,3.9583333333333335,0.8023333333333333,0.155
2021,adp,,5,1347.9708826688486,6.94,5.0,9.0,1347.168994948463,5.756,0.574,0.06866666666666667
2021,adp,,6,1405.8645623688853,7.053333333333334,5.0,9.0,1408.1408236617917,5.314,0.6443333333333333,0.10466666666666667
2021,adp,,7,1338.2096227746981,5.967,4.0,8.0,1338.932768414036,6.996666666666667,0.38966666666666666,0.03866666666666667
2021,adp,,8,1344.3520190479594,6.410666666666667,4.0,9.0,1344.3779319092293,6.449,0.4696666666666667,0.057666666666666665
2021,adp,,9,1391.2857242422472,7.006,5.0,9.0,1391.4664959629333,5.450666666666667,0.6203333333333333,0.09566666666666666
2021,adp,,10,1497.4139069750397,8.385666666666667,6.0,11.0,1498.7701855522953,3.271333333333333,0.877,0.26866666666666666
2021,blend,0.4,1,1331.8728154002479,6.377666666666666,4.0,9.0,1331.274320198795,6.4046666666666665,0.4676666666666667,0.06333333333333334
2021,blend,0.4,2,1378.1578311394533,6.993333333333333,5.0,9.0,1375.1545331685113,5.350333333333333,0.619,0.102
2021,blend,0.4,3,1284.8402284982167,6.122333333333334,4.0,8.0,1286.2388197784285,7.022666666666667,0.37266666666666665,0.02266666666666667
2021,blend,0.4,4,1362.3482780764311,7.389666666666667,5.0,10.0,1361.5450442061779,4.964666666666667,0.6763333333333333,0.09966666666666667
2021,blend,0.4,5,1353.7305034352128,7.177333333333333,5.0,9.0,1353.3550334653228,5.289333333333333,0.6326666666666667,0.09266666666666666
2021,blend,0.4,6,1374.4019765394173,6.812666666666667,4.0,9.0,1377.0950329582122,5.741333333333333,0.5813333333333334,0.08433333333333333
2021,blend,0.4,7,1359.8775599648889,6.325333333333333,4.0,9.0,1356.434605608431,6.456666666666667,0.4663333333333333,0.062
2021,blend,0.4,8,1382.6652426702415,7.100333333333333,5.0,9.0,1382.2778128099992,5.368,0.6406666666666667,0.10133333333333333
2021,blend,0.4,9,1399.2558701173089,7.278333333333333,5.0,10.0,1399.3680660631082,5.082333333333334,0.667,0.11866666666666667
2021,blend,0.4,10,1483.0012065431167,8.423,6.0,11.0,1482.2661195136707,3.32,0.8763333333333333,0.25333333333333335
2022,model,,1,1307.3481345333162,5.799,3.0,8.0,1305.3496303726643,7.420333333333334,0.31533333333333335,0.026333333333333334
2022,model,,2,1406.971239750029,7.5953333333333335,5.0,10.0,1406.7718915460346,4.724333333333333,0.7116666666666667,0.125
2022,model,,3,1347.4686563857742,6.142666666666667,4.0,9.0,1348.7302121192056,6.834666666666666,0.403,0.03933333333333333
2022,model,,4,1444.2760090418942,7.759333333333333,5.0,10.0,1445.2009255369178,4.304666666666667,0.7643333333333333,0.183
2022,model,,5,1441.820304134643,7.364,5.0,10.0,1443.338153363108,4.766666666666667,0.7103333333333334,0.13433333333333333
2022,model,,6,1425.1533441028212,7.036,5.0,9.0,1424.1286853971403,5.312333333333333,0.6306666666666667,0.121
2022,model,,7,1415.9070976442672,7.575666666666667,5.0,10.0,1414.9395889836921,4.706333333333333,0.7183333333333334,0.139
2022,model,,8,1373.6294906371327,6.610333333333333,4.0,9.0,1373.3790206432227,6.145333333333333,0.5083333333333333,0.04
2022,model,,9,1390.2385142297285,6.663333333333333,4.0,9.0,1389.1823323758194,5.953666666666667,0.5326666666666666,0.08633333333333333
2022,model,,10,1424.8888989101915,7.4543333333333335,5.0,10.0,1424.80843910411,4.831666666666667,0.7053333333333334,0.10566666666666667
2022,adp,,1,1398.0804719673906,7.311,5.0,10.0,1400.147086418281,5.042333333333334,0.659,0.1
2022,adp,,2,1404.9313791165264,7.836333333333333,5.0,10.0,1406.4129996230813,4.284666666666666,0.7486666666666667,0.136
2022,adp,,3,1380.0472159454469,6.745,4.0,9.0,1377.8690290072134,5.850333333333333,0.5513333333333333,0.08133333333333333
2022,adp,,4,1337.3918928255875,6.179666666666667,4.0,8.0,1335.6982937507412,6.799666666666667,0.4103333333333333,0.053
2022,adp,,5,1337.876506379446,5.889,4.0,8.0,1339.1069595647589,7.128333333333333,0.3476666666666667,0.03233333333333333
2022,adp,,6,1427.7266825220279,7.262666666666667,5.0,10.0,1426.1885683744758,5.086333333333333,0.6783333333333333,0.131
2022,adp,,7,1483.5221045072342,8.166,6.0,11.0,1482.5595503741993,3.762,0.847,0.24433333333333335
2022,adp,,8,1440.3689203788424,7.358,5.0,10.0,1441.4141752736398,4.881333333333333,0.7126666666666667,0.08166666666666667
2022,adp,,9,1329.9514556132801,5.610333333333333,3.0,8.0,1330.1947119188026,7.535333333333333,0.3016666666666667,0.023
2022,adp,,10,1438.0989602685238,7.642,5.0,10.0,1435.8612174508858,4.629666666666667,0.7433333333333333,0.11733333333333333
2022,blend,0.3,1,1367.9930737704199,6.817,4.0,9.0,1365.6349149287632,5.792333333333334,0.559,0.07833333333333334
2022,blend,0.3,2,1395.487798465731,7.757,5.0,10.0,1395.3391203582935,4.400333333333333,0.7416666666666667,0.128
2022,blend,0.3,3,1344.8987299934133,6.413333333333333,4.0,9.0,1343.596584174699,6.427666666666667,0.45766666666666667,0.059666666666666666
2022,blend,0.3,4,1360.8780200134324,6.734666666666667,4.0,9.0,1362.5734513908035,5.936333333333334,0.5333333333333333,0.078
2022,blend,0.3,5,1360.0248428899313,6.290666666666667,4.0,9.0,1358.0981038067337,6.514666666666667,0.443,0.05333333333333334
2022,blend,0.3,6,1414.3249673170753,7.133666666666667,5.0,9.0,1413.9592271211468,5.245666666666667,0.652,0.127
2022,blend,0.3,7,1458.6581184284357,8.083666666666666,6.0,10.0,1458.2817134949714,3.883,0.8246666666666667,0.22566666666666665
2022,blend,0.3,8,1401.0397680981046,6.990333333333333,5.0,9.0,1403.5437274156216,5.476333333333334,0.626,0.06966666666666667
2022,blend,0.3,9,1343.5092132336822,6.012333333333333,4.0,8.0,1342.7027016426532,6.980333333333333,0.3893333333333333,0.043333333333333335
2022,blend,0.3,10,1433.9505997015806,7.767333333333333,5.0,10.0,1433.234824326826,4.343333333333334,0.7733333333333333,0.137
2023,model,,1,1460.9014522367368,8.359333333333334,6.0,11.0,1458.7911497435368,3.433333333333333,0.8683333333333333,0.25
2023,model,,2,1359.2641704846383,6.868666666666667,4.0,9.0,1360.036266617395,5.7603333333333335,0.5896666666666667,0.08033333333333334
2023,model,,3,1357.7893755138093,6.949,5.0,9.0,1357.735672326375,5.675666666666666,0.594,0.065
2023,model,,4,1336.0802719827518,6.399333333333334,4.0,9.0,1335.3488126798914,6.462,0.4696666666666667,0.04766666666666667
2023,model,,5,1436.2160323277117,7.686,5.0,10.0,1437.8379799605223,4.303,0.7823333333333333,0.179
2023,model,,6,1373.3943447391111,7.184333333333333,5.0,9.0,1373.5594178852896,5.0776666666666666,0.6596666666666666,0.10966666666666666
2023,model,,7,1289.3256190622678,5.793333333333333,3.0,8.0,1288.9489542110698,7.311333333333334,0.334,0.028
2023,model,,8,1321.3406887452988,6.803,4.0,9.0,1321.6444883498189,5.927333333333333,0.526,0.07466666666666667
2023,model,,9,1349.6320292466246,6.9863333333333335,5.0,9.0,1346.9662418724715,5.491666666666666,0.5906666666666667,0.07966666666666666
2023,model,,10,1345.2071258258,6.970666666666666,5.0,9.0,1343.889487313981,5.557666666666667,0.5856666666666667,0.086
2023,adp,,1,1423.947863254744,7.187666666666667,5.0,10.0,1422.612700050993,5.169666666666667,0.6583333333333333,0.11133333333333334
2023,adp,,2,1458.7782728518284,7.937333333333333,6.0,10.0,1459.672158792257,4.071,0.794,0.157
2023,adp,,3,1323.8041243007558,5.746,3.0,8.0,1325.8535601604478,7.449,0.301,0.018
2023,adp,,4,1365.9244394713087,6.108333333333333,4.0,8.0,1363.4237854786854,6.799,0.4013333333333333,0.042333333333333334
2023,adp,,5,1460.0942638182037,7.383,5.0,10.0,1458.8524872446187,4.739333333333334,0.714,0.14733333333333334
2023,adp,,6,1450.2577910455761,7.542666666666666,5.0,10.0,1448.898074717262,4.651,0.742,0.13133333333333333
2023,adp,,7,1493.8840763818403,8.07,6.0,10.0,1494.3789721193136,3.826,0.8293333333333334,0.211
2023,adp,,8,1391.443353997791,7.007,5.0,9.0,1391.880701968941,5.626,0.5956666666666667,0.07633333333333334
2023,adp,,9,1308.4074704532864,5.475666666666666,3.0,8.0,1310.5406263726675,7.781,0.25166666666666665,0.016
2023,adp,,10,1415.868535777548,7.542333333333334,5.0,10.0,1413.2464250754394,4.888,0.7126666666666667,0.08933333333333333
2023,blend,0.35,1,1434.457323988277,7.693333333333333,5.0,10.0,1434.4789305669512,4.362333333333333,0.7513333333333333,0.16233333333333333
2023,blend,0.35,2,1411.8420380954647,7.546,5.0,10.0,1412.2051434385885,4.676333333333333,0.729,0.13033333333333333
2023,blend,0.35,3,1316.1630762608054,5.9383333333333335,4.0,8.0,1315.9254667090693,7.222333333333333,0.3456666666666667,0.027666666666666666
2023,blend,0.35,4,1351.9849402422146,6.338666666666667,4.0,9.0,1352.0530380284379,6.518666666666666,0.456,0.05333333333333334
2023,blend,0.35,5,1451.1322977299947,7.557666666666667,5.0,10.0,1450.1995833918074,4.469666666666667,0.752,0.17466666666666666
2023,blend,0.35,6,1402.3595397652248,7.259666666666667,5.0,10.0,1401.5610946914835,5.004666666666667,0.6656666666666666,0.11633333333333333
2023,blend,0.35,7,1416.605376407797,7.434333333333333,5.0,10.0,1418.6689197388578,4.754,0.719,0.126
2023,blend,0.35,8,1358.7563176754184,6.806333333333333,4.0,9.0,1357.0092138330933,5.879666666666667,0.5436666666666666,0.08266666666666667
2023,blend,0.35,9,1317.0840098562908,6.024,4.0,8.0,1314.9450821418345,7.081,0.36733333333333335,0.033666666666666664
2023,blend,0.35,10,1385.2973094772142,7.401666666666666,5.0,10.0,1384.4662156483628,5.031333333333333,0.6703333333333333,0.093
2024,model,,1,1452.5149354835567,7.450333333333333,5.0,10.0,1447.766806238569,4.801,0.7183333333333334,0.14566666666666667
2024,model,,2,1473.545993087456,7.906,6.0,10.0,1474.601809261461,4.0873333333333335,0.8036666666666666,0.16666666666666666
2024,model,,3,1385.5630036375535,6.760666666666666,4.0,9.0,1387.6354460353314,5.949666666666666,0.5526666666666666,0.060333333333333336
2024,model,,4,1471.6139117032938,7.713333333333333,5.0,10.0,1471.6398649815142,4.3486666666666665,0.7663333333333333,0.15433333333333332
2024,model,,5,1375.13429028636,6.333333333333333,4.0,9.0,1374.422281209292,6.548333333333333,0.4503333333333333,0.057666666666666665
2024,model,,6,1403.79061137073,7.137333333333333,5.0,9.0,1405.9677764337637,5.254666666666667,0.6333333333333333,0.096
2024,model,,7,1435.243127010827,7.731,5.0,10.0,1435.740219142808,4.350666666666666,0.7556666666666667,0.16
2024,model,,8,1390.228871807783,6.933333333333334,5.0,9.0,1387.4949975204759,5.631333333333333,0.5763333333333334,0.08933333333333333
2024,model,,9,1306.0130258524748,5.535666666666667,3.0,8.0,1306.7431932248442,7.687333333333333,0.2673333333333333,0.018
2024,model,,10,1354.4844267915319,6.499,4.0,9.0,1353.3221006777903,6.341,0.476,0.052
2024,adp,,1,1459.2281925251327,7.527,5.0,10.0,1460.2971184196192,4.601333333333334,0.736,0.14933333333333335
2024,adp,,2,1400.515240635554,6.702,4.0,9.0,1401.5924157151317,5.939666666666667,0.5503333333333333,0.06333333333333334
2024,adp,,3,1321.6554493122367,5.941,4.0,8.0,1322.9770402319193,7.276,0.3353333333333333,0.021666666666666667
2024,adp,,4,1443.0210335047268,7.075333333333333,5.0,9.0,1438.5385057045219,5.265,0.638,0.11866666666666667
2024,adp,,5,1496.9142877272718,7.973333333333334,6.0,10.0,1495.2779590270227,3.9143333333333334,0.8163333333333334,0.20566666666666666
2024,adp,,6,1470.2252553534056,8.077,6.0,10.0,1468.602496928211,3.798,0.825,0.19166666666666668
2024,adp,,7,1399.536213177166,7.271,5.0,10.0,1400.5083963383834,5.2026666666666666,0.6613333333333333,0.09633333333333334
2024,adp,,8,1346.9100129565275,6.151,4.0,9.0,1348.060470403972,6.874666666666666,0.3913333333333333,0.03166666666666667
2024,adp,,9,1407.530907496465,6.990666666666667,5.0,9.0,1410.4629787924225,5.514,0.607,0.078
2024,adp,,10,1363.295096467057,6.291666666666667,4.0,9.0,1361.3985313858439,6.614333333333334,0.43933333333333335,0.043666666666666666
2024,blend,0.35,1,1445.6112049774101,7.4656666666666665,5.0,10.0,1446.144416235218,4.678,0.7256666666666667,0.14566666666666667
2024,blend,0.35,2,1420.8473344147762,7.206,5.0,10.0,1422.3059763332215,5.122333333333334,0.658,0.121
2024,blend,0.35,3,1340.2656239834737,6.2603333333333335,4.0,9.0,1342.3798272294653,6.736,0.437,0.03966666666666667
2024,blend,0.35,4,1437.0216678742659,7.191333333333334,5.0,10.0,1432.6790833297225,5.122333333333334,0.659,0.12433333333333334
2024,blend,0.35,5,1433.6023291013764,7.249333333333333,5.0,10.0,1432.492110219803,5.034666666666666,0.6653333333333333,0.11166666666666666
2024,blend,0.35,6,1442.2844502109274,7.777333333333333,5.0,10.0,1442.2758975607846,4.223333333333334,0.7636666666666667,0.17133333333333334
2024,blend,0.35,7,1412.0336330189473,7.5183333333333335,5.0,10.0,1410.5647008093517,4.757666666666666,0.7136666666666667,0.13133333333333333
2024,blend,0.35,8,1348.4194673730499,6.328,4.0,9.0,1347.1531460907586,6.644333333333333,0.43466666666666665,0.051333333333333335
2024,blend,0.35,9,1358.0652980601897,6.433666666666666,4.0,9.0,1359.8391229361316,6.430666666666666,0.462,0.041666666666666664
2024,blend,0.35,10,1360.1972039360844,6.57,4.0,9.0,1361.2372720687133,6.250666666666667,0.481,0.062
2025,model,,1,1278.6703603389014,5.428,3.0,8.0,1280.642284726103,7.875666666666667,0.24666666666666667,0.019
2025,model,,2,1407.6793666261717,7.205,5.0,10.0,1408.1373122633465,5.1066666666666665,0.662,0.108
2025,model,,3,1358.6560589078365,6.975666666666666,5.0,9.0,1356.9342736502674,5.667333333333334,0.582,0.06766666666666667
2025,model,,4,1414.0474179770272,7.441666666666666,5.0,10.0,1416.4168598066187,4.756,0.7116666666666667,0.13066666666666665
2025,model,,5,1415.0554049880543,7.457333333333334,5.0,10.0,1415.518641748255,4.702,0.7136666666666667,0.137
2025,model,,6,1386.6246820230895,7.15,5.0,9.0,1386.024993722157,5.311,0.63,0.08933333333333333
2025,model,,7,1483.76095800878,8.323333333333334,6.0,11.0,1481.6108655408066,3.396,0.869,0.24833333333333332
