target_season,gsis_id,player_name,position,team,predicted_ppr,pred_q25,pred_q75,prior_ppr,prior_games,actual_ppr
2018,00-0031288,AJ McCarron,QB,CIN,24.31426585695295,11.695199760541428,24.31426585695295,2.64,2,0.12
2018,00-0031345,Jimmy Garoppolo,QB,SF,83.04795206282678,13.554756820420122,173.3451282665917,87.9,6,48.02
2018,00-0031407,Blake Bortles,QB,JAX,259.83354474892525,223.91543117159515,270.476578006504,249.68,16,173.22
2018,00-0031503,Jameis Winston,QB,TB,261.59082239240524,209.39554007872573,274.27822020781406,201.66,13,195.78
2018,00-0031568,Bryce Petty,QB,NYJ,25.447466746898527,0.3102386861393968,49.40670737801854,25.26,4,
2018,00-0031589,Brett Hundley,QB,GB,94.51359955069888,37.02273031464396,163.30049473892137,124.44,11,
2018,00-0031800,Taylor Heinicke,QB,HOU,34.23520592137592,6.61610392460848,99.1341774201504,0.6,1,13.9
2018,00-0032156,Trevor Siemian,QB,DEN,106.92100223422459,44.55026297317313,215.95170110061338,126.1,11,
2018,00-0032245,Sean Mannion,QB,LA,21.021898520107843,6.142608482003041,52.98606195872316,5.2,5,0.0199999999999999
2018,00-0032268,Marcus Mariota,QB,TEN,213.84186210324336,177.1383076817209,255.19252206619106,210.48,15,175.92000000000002
2018,00-0032431,Jake Rudock,QB,DET,17.573956324036832,5.343099053530425,70.67425729445132,-1.04,1,
2018,00-0032630,Joe Callahan,QB,GB,33.53587816814876,8.6966997008267,104.92540653123118,0.44,1,
2018,00-0032784,Kevin Hogan,QB,CLE,22.09566050610043,3.646298464933968,84.75646454111212,33.78,4,
2018,00-0032792,Nate Sudfeld,QB,PHI,19.626343280973366,3.984653062305313,78.35108381103353,7.56,1,4.68
2018,00-0032950,Carson Wentz,QB,PHI,251.62313467230848,219.47193938425792,271.24744392039077,283.74,13,193.66
2018,00-0033077,Dak Prescott,QB,DAL,250.85937931623423,221.14482453010376,270.14168330731695,260.66,16,285.9
2018,00-0033104,Cody Kessler,QB,CLE,25.28316704850638,9.535189418118684,31.888796832487436,2.9400000000000004,3,38.66
2018,00-0033106,Jared Goff,QB,LA,188.38193302799056,188.38193302799056,239.0696676763688,255.26,15,312.32
2018,00-0033108,Paxton Lynch,QB,DEN,25.108967200680404,0.8623610519103918,120.12666239156334,14.8,2,
2018,00-0033119,Jacoby Brissett,QB,IND,146.975248523086,95.4926171892017,226.81785924167986,205.92,16,-0.62
2018,00-0033537,Deshaun Watson,QB,HOU,206.5680078121488,153.77354609376567,254.8513965541749,168.86,7,331.7
2018,00-0033662,Cooper Rush,QB,DAL,29.385524265009042,6.399366106645508,55.6703237691751,1.38,2,
2018,00-0033869,Mitchell Trubisky,QB,CHI,90.10017365901062,60.83627386713148,194.13753404631194,134.52,12,263.02
2018,00-0033873,Patrick Mahomes,QB,KC,30.22719740326879,13.547601150975321,152.64043516132386,10.36,1,417.08
2018,00-0033899,DeShone Kizer,QB,CLE,169.80021000073148,158.00280488387665,233.73641484779344,175.66,15,5.38
2018,00-0033936,C.J. Beathard,QB,SF,49.901322018875625,19.922298308517348,144.32472673709646,88.8,6,74.98
2018,00-0033958,Nathan Peterman,QB,BUF,21.811666333637994,2.1520517133423573,128.59959568474798,9.54,4,12.840000000000002
2018,00-0022999,John Kuhn,RB,NO,5.13174794237383,2.4539060659980265,38.81770000033512,0.2,1,
2018,00-0023500,Frank Gore,RB,IND,155.74658229618223,83.5743094976476,190.6252897236039,173.6,16,102.6
2018,00-0023564,Darren Sproles,RB,PHI,49.10817454746221,11.482499423993701,93.42260094971869,20.4,3,61.0
2018,00-0025394,Adrian Peterson,RB,ARI,95.2692727047892,47.775732073674384,169.16705589140597,68.4,6,189.0
2018,00-0025399,Marshawn Lynch,RB,LV,129.53183165275644,65.02213311464588,178.21264286331075,164.2,15,79.0
2018,00-0026019,Danny Woodhead,RB,BAL,53.326492539737714,16.601735573093183,102.30433812369785,58.6,8,
2018,00-0026069,Mike Tolbert,RB,BUF,64.88466459879494,22.618893846591526,111.5797898663716,50.5,12,
2018,00-0026144,Darren McFadden,RB,DAL,34.12684037007385,4.524019426334773,68.61599202876695,-0.2,1,
2018,00-0026153,Jonathan Stewart,RB,CAR,69.23870807773656,38.39328274838765,148.427699525971,117.2,15,1.7000000000000002
2018,00-0026164,Chris Johnson,RB,ARI,47.44476306889598,18.119253179828714,97.54761550821772,20.7,4,
2018,00-0026184,Matt Forte,RB,NYJ,103.25583786283495,52.64037547767982,168.8226150025635,120.4,12,
2018,00-0026213,Jamaal Charles,RB,DEN,72.6327288114967,27.68031164904535,120.78999839154521,67.5,13,3.4
2018,00-0027029,LeSean McCoy,RB,BUF,200.6895298869042,129.61141008307004,255.2342792788112,263.6,16,127.2
2018,00-0027325,LeGarrette Blount,RB,PHI,68.45584983927759,45.360127520797555,134.27816697685086,107.6,16,86.5
2018,00-0027531,Chris Ivory,RB,JAX,68.32670171288387,35.37584523385944,121.21706640300079,84.7,14,74.0
2018,00-0027861,C.J. Spiller,RB,KC,3.90338516489794,2.7610480435423552,37.593012664438206,0.0,1,
2018,00-0027925,James Develin,RB,NE,5.632161014921279,4.576091450302224,21.36198283412425,9.8,8,42.9
2018,00-0027966,Mark Ingram,RB,NO,189.3803085214902,119.88503422538503,231.27071047443727,278.0,16,142.5
2018,00-0027994,Shane Vereen,RB,NYG,73.41532710937048,42.171142281548924,129.45705834452897,83.7,15,
2018,00-0028009,DeMarco Murray,RB,TEN,167.23349463734672,101.51794256990277,182.6887457035399,171.5,15,
2018,00-0028011,Stevan Ridley,RB,PIT,27.975363036518342,6.975478186987393,74.86790973499191,16.8,2,14.8
2018,00-0028063,Taiwan Jones,RB,BUF,14.587080762708569,4.6229648177735,29.440812776902227,2.1,1,0.0
2018,00-0028064,Bilal Powell,RB,NYJ,87.93787655847024,45.96860595087637,156.60555000290287,145.2,15,60.3
2018,00-0028074,Anthony Sherman,RB,KC,19.01449002905792,10.666167508301983,50.66637945548969,20.7,5,23.8
2018,00-0028083,Jacquizz Rodgers,RB,TB,66.60798527349796,23.10827019228127,117.88894308372414,46.8,13,83.0
2018,00-0028087,Dion Lewis,RB,NE,124.92958949944247,82.97672494337442,148.98143281437294,203.0,16,160.7
2018,00-0028581,Patrick DiMarco,RB,BUF,9.991880907829684,4.6741508872786115,24.594274040761725,9.6,8,10.1
2018,00-0029004,Lance Dunbar,RB,LA,9.666026095991858,7.423856304860107,48.36218055962987,12.2,2,
2018,00-0029068,Derrick Coleman,RB,ATL,8.763307916055188,5.875144382846771,42.43736169779647,4.8,7,4.0
2018,00-0029141,Alfred Morris,RB,DAL,67.97144578436263,29.578468350177047,119.17716410991916,72.2,13,68.1
2018,00-0029205,Travaris Cadet,RB,BUF,45.735511061900894,16.08147635385819,71.6661813150566,31.6,6,3.2
2018,00-0029239,Brandon Bolden,RB,NE,17.038671212561752,4.651900637911402,31.142351756118458,8.4,3,29.4
2018,00-0029273,Robert Turbin,RB,IND,45.56674197185457,11.94768546401,90.51483972808605,25.9,6,0.3
2018,00-0029384,Bobby Rainey,RB,BAL,13.920514430731572,3.0078067494406997,45.34383524024886,13.0,3,
2018,00-0029492,Jamize Olawale,RB,LV,24.87825847748834,8.68136205831038,53.7477872840031,19.6,6,3.3
2018,00-0029613,Doug Martin,RB,TB,77.24213256341,25.424876641638534,144.63526464338744,76.0,11,119.9
2018,00-0029615,Lamar Miller,RB,HOU,189.75389039528488,118.3658065450236,216.11729499632716,193.5,16,172.6
2018,00-0029731,Fozzy Whittaker,RB,CAR,18.67884821144115,9.901900081620001,45.530948521683605,17.5,8,
2018,00-0029795,Benny Cunningham,RB,CHI,31.66142744039842,12.565529952019853,71.61137543992393,58.9,11,3.9
2018,00-0029854,C.J. Anderson,RB,DEN,130.15018180188932,77.16249477891199,188.67825309741966,175.1,16,47.6
2018,00-0029892,Kyle Juszczyk,RB,SF,63.452652996124584,16.409189768952068,83.85478215260773,69.6,13,67.39999999999999
2018,00-0029931,Zach Line,RB,NO,10.41914648647778,4.962589836423774,41.559507009070124,11.6,7,22.5
2018,00-0030107,Theo Riddick,RB,DET,130.70585510313953,49.91347109800665,185.37858160952675,154.0,16,116.5
2018,00-0030112,Tommy Bohanon,RB,JAX,12.376685246610256,6.9626997585021435,53.60384291878844,28.8,9,10.1
2018,00-0030117,Kerwynn Williams,RB,ARI,72.98923149917601,26.477021579831508,124.89181707017302,67.9,15,
2018,00-0030287,Andre Ellington,RB,ARI,50.58985680811054,25.107569951029625,113.1268150800664,74.0,8,
2018,00-0030288,Rex Burkhead,RB,NE,113.45001027153977,69.25752998922349,135.0129965838782,129.8,10,49.7
2018,00-0030404,Chris Thompson,RB,WAS,148.83668923910267,85.74636547991815,179.5724018206793,155.4,10,91.6
2018,00-0030433,Mike Gillislee,RB,NE,68.52666377960095,23.119561187234233,132.55722174163117,68.8,9,4.2
2018,00-0030456,Giovani Bernard,RB,CIN,107.38541329212794,53.76920200494821,185.07088879261062,150.9,16,95.9
2018,00-0030465,Kenjon Barner,RB,PHI,21.2915998586052,12.306110329625387,47.699633858155,22.3,9,7.1000000000000005
2018,00-0030485,Eddie Lacy,RB,SEA,71.38971031062906,24.74860001113096,117.36469384403823,28.6,9,
2018,00-0030496,Le'Veon Bell,RB,PIT,200.76240310594068,122.4473639680275,253.82980474386042,343.4,15,
2018,00-0030513,Latavius Murray,RB,MIN,106.56230840946222,63.38528722996569,172.6882066658419,157.5,16,131.9
2018,00-0030578,Cordarrelle Patterson,RB,LV,67.09092677799346,33.39650967066568,100.70701950094939,86.0,15,98.5
2018,00-0030656,Isaiah Crowell,RB,CLE,105.84866935432316,46.86615075215012,187.0021104916909,143.5,16,140.70000000000002
2018,00-0030668,Charcandrick West,RB,KC,62.30088048675913,18.59875942219695,103.12390335052484,73.2,12,11.6
2018,00-0030711,David Fluellen,RB,TEN,9.569738316977976,3.8032871445254726,56.297963598660196,2.1,3,1.6
2018,00-0030741,Roosevelt Nix,RB,PIT,11.109139885325325,2.1928741086028825,57.44670283990617,14.6,4,8.2
2018,00-0030860,Orleans Darkwa,RB,NYG,85.02282710259219,42.127665443594815,168.59682960821956,137.7,15,
2018,00-0030874,Damien Williams,RB,MIA,75.60017790885102,17.9815003980351,118.037463750109,59.6,10,98.6
2018,00-0030968,Keith Smith,RB,DAL,14.187642648511622,4.609991666896215,55.35695055396392,7.6,4,7.300000000000001
2018,00-0031045,Carlos Hyde,RB,SF,185.3622585546307,98.95430870027018,239.38607772597703,233.8,16,77.1
2018,00-0031055,Andre Williams,RB,LAC,7.9444349708094615,0.32504479895105753,51.340642178430095,2.5,2,
2018,00-0031062,James White,RB,NE,91.63695837359782,49.49746422284703,137.83596885178503,134.0,14,276.6
2018,00-0031075,Alfred Blue,RB,HOU,72.91625869160592,24.128584671871803,120.02865893812553,44.6,8,97.3
2018,00-0031085,Jay Prosch,RB,HOU,16.039627570775334,3.4735742133554424,52.809078344888455,7.1,4,
2018,00-0031102,Kapri Bibbs,RB,WAS,46.37113319381905,34.73362868578837,100.9536806686164,40.7,3,57.3
2018,00-0031209,Senorise Perry,RB,MIA,17.124470571577046,6.133887034441676,36.576513181554,4.300000000000001,2,
2018,00-0031277,Branden Oliver,RB,LAC,35.08312083951034,11.754923935021703,83.34720962377362,16.9,8,
2018,00-0031285,Devonta Freeman,RB,ATL,191.9375799268934,133.89117961681876,212.10021968545718,200.2,14,14.1
2018,00-0031301,Jeremy Hill,RB,CIN,70.10380979584016,19.99181870488671,126.70266150594841,17.2,7,4.1
2018,00-0031332,Fitzgerald Toussaint,RB,PIT,12.895085133015035,1.6803273489518238,46.853097797564736,5.4,2,
2018,00-0031375,Terrance West,RB,BAL,61.867265221213046,19.846987110564804,98.44328541489985,28.1,5,
2018,00-0031376,Jerick McKinnon,RB,MIN,121.25935963725415,77.18382947556506,161.59581647835904,178.1,16,
2018,00-0031390,Charles Sims,RB,TB,59.12766459354083,23.079303899605392,105.68540953247789,73.4,15,
2018,00-0031577,Javorius Allen,RB,BAL,117.11569779625313,45.294269606740116,167.5496976574284,166.1,16,93.6
2018,00-0031590,Jay Ajayi,RB,PHI,85.57194509396118,37.436837757221916,134.83772944500416,69.9,7,43.4
2018,00-0031595,Michael Burton,RB,CHI,13.135031230912448,5.077956086973562,54.23769996805583,3.7,7,1.6
2018,00-0031599,Cameron Artis-Payne,RB,CAR,22.70740563045773,13.226793985103743,39.10855891352585,16.700000000000003,5,17.400000000000002
2018,00-0031612,Aaron Ripkowski,RB,GB,13.515365854561669,4.184330435945773,47.977927653357476,12.2,11,
2018,00-0031665,Zach Zenner,RB,DET,40.34651752073975,11.095319712485537,79.00272379525167,8.6,7,57.1
2018,00-0031682,Terron Ward,RB,ATL,25.02039103695835,16.98896097399059,67.2104036371369,15.3,4,
2018,00-0031687,Raheem Mostert,RB,SF,10.773314872227788,1.9374434334197366,49.06279720100323,1.0,3,38.6
2018,00-0031731,Corey Grant,RB,JAX,25.702668531412517,21.08951581412689,71.4647559249517,43.900000000000006,8,19.700000000000003
2018,00-0031743,Akeem Hunt,RB,KC,18.816507502080366,7.981103905971482,43.94993806442087,9.4,7,
2018,00-0031793,Terrell Watson,RB,PIT,4.066257102099863,-0.6728765212281851,39.12979680433157,0.7999999999999999,5,
2018,00-0031806,Malcolm Brown,RB,LA,62.61884922184075,21.166464749116066,98.3385279820613,50.9,11,39.4
2018,00-0031897,Thomas Rawls,RB,SEA,73.40678624283612,23.006058095851827,128.47161066964765,32.1,9,
2018,00-0031900,Rod Smith,RB,DAL,71.96626814800285,32.66842951067256,113.25484226304046,92.4,10,33.7
2018,00-0031939,Matt Jones,RB,IND,35.23763982345896,2.649250923196486,92.54129299704108,1.4,2,
2018,00-0031959,Marcus Murphy,RB,BUF,21.12327807895818,7.163906531721886,64.8008530244158,6.8,1,38.6
2018,00-0032048,Mack Brown,RB,WAS,18.603999470585215,1.822794401517998,56.59080463205465,5.0,2,
2018,00-0032058,Tevin Coleman,RB,ATL,118.37771630939618,68.94936678374728,162.23751339750342,167.7,15,193.6
2018,00-0032063,Mike Davis,RB,SEA,73.76284519297812,19.72124779198501,116.15070991044622,52.1,6,136.79999999999998
2018,00-0032104,Ameer Abdullah,RB,DET,83.68715222012524,40.46215292156945,189.15034889039467,124.4,14,3.9
2018,00-0032130,Jalston Fowler,RB,TEN,12.295293963484971,4.002316417576788,56.818006643632664,6.4,3,
2018,00-0032144,Melvin Gordon,RB,LAC,197.92508380696486,120.14022481142777,245.95388267893912,288.1,16,275.5
2018,00-0032187,David Johnson,RB,ARI,102.56584144007988,81.5117447295862,170.04197692829044,13.0,1,246.6
2018,00-0032209,T.J. Yeldon,RB,JAX,74.58184304356409,34.75721303373527,139.10340082579862,87.7,10,173.1
2018,00-0032241,Todd Gurley,RB,LA,195.62520210562215,114.70236468649256,256.6848883769409,385.3,15,372.1
2018,00-0032257,Duke Johnson,RB,CLE,168.66255667853096,100.01398699245169,200.33204857631833,216.1,16,132.0
2018,00-0032298,Bronson Hill,RB,ARI,16.714038553146484,2.5438104951595366,56.34969625613168,-0.2,1,
2018,00-0032371,Rob Kelley,RB,WAS,77.32460232281335,21.148125430525784,141.15722677788744,43.2,7,0.7999999999999999
2018,00-0032375,Joe Kerridge,RB,GB,14.119780191107438,1.1357162487093877,57.85259096949385,1.3,1,
2018,00-0032377,Josh Ferguson,RB,IND,16.611620462035862,3.496837688571761,54.40471330963319,5.1,3,
2018,00-0032393,C.J. Prosise,RB,SEA,25.522889364638164,9.5829421310853,65.5364185302117,17.0,4,4.9
2018,00-0032404,Tyler Ervin,RB,HOU,13.287782028539663,4.136403633771774,63.65516470396522,13.0,3,6.5
2018,00-0032417,Paul Perkins,RB,NYG,56.43351144767662,20.47147422612045,104.6497390394483,21.6,7,
2018,00-0032426,Alex Collins,RB,BAL,111.03917843279781,69.47231881317202,163.99359008640766,171.0,15,108.6
2018,00-0032450,Dwayne Washington,RB,DET,31.931982781005377,11.332526417505706,68.61367340901927,7.800000000000001,5,15.400000000000002
2018,00-0032472,Tre Madden,RB,SEA,11.652250683854101,3.443460438966529,60.913951241784936,8.5,2,5.8
2018,00-0032577,D.J. Foster,RB,ARI,31.160623570400038,12.390793458927114,66.14563677469438,32.2,7,
2018,00-0032602,J.D. McKissic,RB,SEA,73.78461787060097,30.411595313132366,139.46924534736655,97.3,12,0.8
2018,00-0032740,Lawrence Thomas,RB,NYJ,6.247011418064937,3.6536523021212735,31.46196749499446,10.4,7,
2018,00-0032741,Peyton Barber,RB,TB,69.40814350340848,32.404953397761815,155.24336695684008,85.7,11,150.3
2018,00-0032764,Derrick Henry,RB,TEN,85.28611390569037,35.467596464881034,169.50154575368785,135.0,16,201.36
2018,00-0032780,Jordan Howard,RB,CHI,183.1786563219189,121.20251638460219,203.8301134362364,199.7,16,180.0
2018,00-0032782,Wendell Smallwood,RB,PHI,45.54383783303935,22.6092786185165,96.58926370308473,46.7,8,117.4
2018,00-0032794,Dan Vitale,RB,CLE,12.197736969360287,4.66576694558396,52.358518998896194,4.9,5,1.2
2018,00-0032813,Elijhaa Penny,RB,ARI,34.24753676418911,19.505914730409568,85.97464572373985,32.2,7,15.5
2018,00-0032897,Derek Watt,RB,LAC,6.807731045790453,1.0768634495454612,44.85521703140051,7.9,6,2.3
2018,00-0032918,C.J. Ham,RB,MIN,15.217482232687022,10.04372716288098,50.377018692499185,21.1,10,20.3
2018,00-0032940,DeAndre Washington,RB,LV,77.02576907007074,35.23129027859831,139.70088062687216,85.0,15,11.4
2018,00-0032956,Andy Janovich,RB,DEN,23.75155997945149,9.865028211321476,30.749618303333758,14.7,9,25.700000000000003
2018,00-0032964,Byron Marshall,RB,WAS,28.04109612787526,8.986372307343087,67.67711573598358,12.8,3,7.9
2018,00-0032972,Devontae Booker,RB,DEN,85.33011332541803,48.404582551137004,156.06355129727794,91.4,13,87.8
2018,00-0033025,Jalen Richard,RB,LV,75.43292702679409,36.2625457856648,132.6625947091637,88.1,15,156.6
2018,00-0033045,Ezekiel Elliott,RB,DAL,191.20900202260222,123.11901529122116,236.78048777015667,203.2,10,329.1
2018,00-0033118,Kenyan Drake,RB,MIA,110.23655607226117,38.705157200261425,173.985808705277,142.3,14,206.2
2018,00-0033280,Christian McCaffrey,RB,CAR,187.5265273960712,155.5449588132868,208.04621883588703,228.6,16,385.5
2018,00-0033293,Aaron Jones,RB,GB,73.45719251520119,21.43156581462219,158.56335504936015,80.0,10,171.4
2018,00-0033295,Elijah McGuire,RB,NYJ,73.7672061840609,27.491330628689976,130.58510268475908,76.2,15,85.9
2018,00-0033304,Devante Mays,RB,GB,10.517339618375269,3.013947653789774,56.850660819780565,1.1,2,
2018,00-0033308,Matt Breida,RB,SF,76.40668433853232,31.36762912080062,145.30323551206638,103.5,16,162.5
2018,00-0033376,Patrick Ricard,RB,BAL,9.706212930794422,5.489053524756258,59.61212988446366,17.2,4,
2018,00-0033384,LeShun Daniels,RB,WAS,10.583376980548744,1.0603645382873363,53.14151949828795,1.4,2,
2018,00-0033413,De'Veon Smith,RB,MIA,9.67638725860742,1.4174249135949752,36.37540042820259,5.7,1,
2018,00-0033526,Samaje Perine,RB,WAS,76.20285694436598,35.866311907296215,170.60783533151718,108.5,13,6.7
2018,00-0033553,James Conner,RB,PIT,19.577250535050105,13.109927043123886,64.29466285255288,14.4,12,280.0
2018,00-0033556,Tarik Cohen,RB,CHI,99.37087448420242,48.80376399800627,173.2147324005223,152.14,16,233.94
2018,00-0033567,Brian Hill,RB,CIN,25.284657978500068,9.135849606982752,78.33206771635358,9.3,3,15.6
2018,00-0033581,De'Angelo Henderson Sr.,RB,DEN,20.375038722735006,6.562714619751025,47.602398965512435,12.9,3,-0.0999999999999999
2018,00-0033594,Chris Carson,RB,SEA,42.2293849955732,34.12384336725138,108.35164459050134,39.7,4,201.4
2018,00-0033596,Matt Dayes,RB,CLE,13.547901070231077,1.9952373366405636,54.10686752488508,8.200000000000001,5,
2018,00-0033699,Austin Ekeler,RB,LAC,73.59622461968448,36.6062188771883,129.59978959772369,106.9,13,168.8
2018,00-0033725,Corey Clement,RB,PHI,72.17164006027743,43.37398968835978,129.39256504453175,92.4,14,81.10000000000001
2018,00-0033748,Tion Green,RB,DET,42.70897846046718,20.060810256420346,96.1160158209456,31.9,5,
2018,00-0033760,Justin Davis,RB,LA,7.774550186002138,3.7416315985360358,51.16903457144196,0.1,1,1.9
2018,00-0033796,Marquez Williams,RB,CLE,7.187298353877131,1.409135839776805,48.75352234538167,0.0,1,
2018,00-0033838,Trey Edmunds,RB,NO,10.061536897462387,3.208545276086859,72.70445991487344,10.8,1,
2018,00-0033856,Leonard Fournette,RB,JAX,202.29467372957436,161.7689216082651,226.30305363933977,230.2,13,120.4
2018,00-0033893,Dalvin Cook,RB,MIN,105.18105351165222,73.93847726974519,151.7832137923955,65.4,4,152.0
2018,00-0033897,Joe Mixon,RB,CIN,108.38889409032643,39.486827734324486,176.45078053382318,141.3,14,243.4
2018,00-0033906,Alvin Kamara,RB,NO,183.23131967449993,150.2038575668328,205.62431897945288,320.4,16,354.2
2018,00-0033923,Kareem Hunt,RB,KC,201.6166119851695,173.80068089756173,222.85923737040847,295.2,16,230.2
2018,00-0033925,D'Onta Foreman,RB,HOU,66.57033407614395,27.303772922357528,134.48443615591023,57.0,9,10.7
2018,00-0033948,Jamaal Williams,RB,GB,101.37971888036913,41.71161901831614,173.50814549526038,142.8,14,114.4
2018,00-0033950,Wayne Gallman,RB,NYG,77.51972277740053,44.99183741685683,150.36250723699854,104.9,13,44.5
2018,00-0033951,Marlon Mack,RB,IND,78.82109164289888,34.17153279633281,160.63861112445437,103.3,14,178.1
2018,00-0022921,Larry Fitzgerald,WR,ARI,188.0020307220618,145.5840263252094,226.54487630242463,261.44,16,185.68
2018,00-0024334,Brandon Marshall,WR,NYG,72.22525213055899,48.67776975611237,163.7310241949079,33.4,5,30.6
2018,00-0024535,Eric Weems,WR,TEN,11.937216935111485,8.731468143363083,50.711187701406246,1.5,3,
2018,00-0025396,Ted Ginn,WR,NO,128.19345503478507,101.22282829549832,179.2275991614674,159.6,15,52.5
2018,00-0026035,Danny Amendola,WR,NE,98.88028746932652,66.7203659801195,161.3837912828906,138.9,15,127.42
2018,00-0026176,Jordy Nelson,WR,GB,120.0203200001809,71.7766625777036,199.22365206251604,137.2,14,156.7
