target_season,gsis_id,player_name,position,team,predicted_ppr,pred_q25,pred_q75,prior_ppr,prior_games,actual_ppr
2018,00-0019596,Tom Brady,QB,NE,274.55201363985435,245.8546405917092,318.92526246053615,295.88,16,281.3
2018,00-0020531,Drew Brees,QB,NO,303.1231311779688,229.9828229162252,327.34017694056644,262.56,16,304.98
2018,00-0021206,Josh McCown,QB,NYJ,124.8359930651599,100.54327054485987,210.99560028746924,205.44,13,20.76
2018,00-0021429,Carson Palmer,QB,ARI,179.10614149175674,106.7301258282545,278.72553998479856,102.32,7,
2018,00-0022803,Eli Manning,QB,NYG,226.73071626166606,189.69888227762456,285.8022047853386,187.32,15,239.96
2018,00-0022924,Ben Roethlisberger,QB,PIT,257.6413697062248,230.03489259267164,272.79803987571063,261.06,15,341.86
2018,00-0022942,Philip Rivers,QB,LAC,285.9180108387676,239.54021262229023,289.3686782785496,270.4,16,285.02
2018,00-0023436,Alex Smith,QB,KC,271.3472799504984,240.23576347476097,285.7926626135232,295.18,15,138.0
2018,00-0023459,Aaron Rodgers,QB,GB,264.49296399727564,178.75179055091476,300.6072146615367,129.6,7,312.58
2018,00-0023645,Derek Anderson,QB,CAR,18.14793848581566,1.1432854882205958,39.379874435701325,0.48,3,6.5
2018,00-0023662,Matt Cassel,QB,TEN,19.631392524298473,-0.6481212395315183,44.382127764968196,2.4799999999999995,2,1.66
2018,00-0023682,Ryan Fitzpatrick,QB,TB,98.76657633140177,28.685083312548212,149.1401078012153,73.92,6,165.84
2018,00-0024226,Jay Cutler,QB,MIA,115.25588380345468,79.63820032790424,189.15096793261824,157.84,14,
2018,00-0024264,Kellen Clemens,QB,LAC,18.716265066418526,-1.0347656808084065,50.53719840021483,-1.0599999999999998,3,
2018,00-0025430,Drew Stanton,QB,ARI,74.84386732454328,-0.20333139163123234,162.2943558425659,50.46,5,
2018,00-0025708,Matt Moore,QB,MIA,26.492135908488617,1.060092758332027,77.45295552894306,41.34,4,
2018,00-0026143,Matt Ryan,QB,ATL,270.13695472882273,208.28416630348605,286.1303800068803,228.1,16,354.96
2018,00-0026158,Joe Flacco,QB,BAL,230.4208094291925,122.08185006754026,260.98177354953276,185.04,16,137.1
2018,00-0026197,Chad Henne,QB,JAX,3.997980414462274,1.2236859095809653,39.0310462654435,-0.5,2,1.46
2018,00-0026498,Matthew Stafford,QB,DET,277.91020330535696,242.03292728333204,297.1414567740523,273.64,16,212.18
2018,00-0026544,Chase Daniel,QB,NO,26.231524615001668,3.5641888312381638,54.5512143673871,-0.2,1,30.7
2018,00-0026625,Brian Hoyer,QB,SF,72.0425959308274,16.30446197287521,138.69453802275802,62.5,6,-0.52
2018,00-0027796,Joe Webb,QB,BUF,20.736470132325277,-0.700518350734833,27.689044833869627,4.800000000000001,2,3.3
2018,00-0027854,Sam Bradford,QB,MIN,121.21924422612823,48.01130668281002,154.1391347690525,26.98,2,12.7
2018,00-0027939,Cam Newton,QB,CAR,267.65446171792564,228.74642045317398,319.5055628490966,299.48,16,282.6
2018,00-0027948,Blaine Gabbert,QB,ARI,64.90112651762243,5.619468475047964,138.14506538964352,61.64,5,33.04
2018,00-0027973,Andy Dalton,QB,CIN,220.02296446667825,176.8805283505956,275.3733423929552,210.7,16,174.54
2018,00-0028012,Ryan Mallett,QB,BAL,9.12684258350475,2.450167170808561,43.7635219120606,9.94,2,
2018,00-0028090,T.J. Yates,QB,HOU,53.77562969774323,8.37321012298447,113.34053875475715,34.02,4,
2018,00-0028118,Tyrod Taylor,QB,BUF,221.21346037792796,171.26936322415153,277.5493024133389,222.66,15,41.42
2018,00-0028595,Scott Tolzien,QB,IND,58.90177048253379,4.504171872396809,112.45999473102296,1.32,1,
2018,00-0028957,Austin Davis,QB,SEA,18.34485143465418,4.908278163436285,45.137588430849036,-0.1,1,
2018,00-0028986,Case Keenum,QB,MIN,176.72653072647003,125.61307477751278,235.24419573605118,237.88,15,214.9
2018,00-0029263,Russell Wilson,QB,SEA,277.7132317313771,219.13829121165372,326.7804630518977,347.92,16,299.42
2018,00-0029567,Nick Foles,QB,PHI,101.77938725557851,8.32843451070734,126.79011469367912,33.78,7,76.72
2018,00-0029604,Kirk Cousins,QB,WAS,298.53898645949425,247.1635475342076,342.56730413304024,277.62,16,283.12
2018,00-0029682,Brock Osweiler,QB,DEN,73.35769078119849,7.327965503715758,123.25729887160652,67.92,6,67.98
2018,00-0030151,Tyler Bray,QB,KC,28.058203027000676,7.994076180696433,48.55829305709843,-2.0,1,
2018,00-0030520,Mike Glennon,QB,CHI,43.72513875998802,4.311715411685417,124.4405009162752,33.72,4,10.96
2018,00-0030524,Landry Jones,QB,PIT,22.140736869685814,3.4818545061976134,58.898288517268185,8.56,3,
2018,00-0030526,EJ Manuel,QB,LV,25.542348922857023,2.8004573400969464,53.75515695358393,14.1,2,
2018,00-0030565,Geno Smith,QB,NYG,27.333430262840487,5.2549533190306335,50.34793498113827,9.68,2,-1.4800000000000002
2018,00-0031064,Tom Savage,QB,HOU,131.63936041637817,8.297802832663894,158.46861962416773,50.68,8,
2018,00-0031076,David Fales,QB,MIA,14.394155252447844,2.6005446742861396,92.36883045200119,19.4,2,
2018,00-0031237,Teddy Bridgewater,QB,MIN,32.54931106106631,3.644282104232635,66.36692383708767,-2.3,1,7.22
2018,00-0031280,Derek Carr,QB,LV,255.82569928849028,190.4553491342574,290.9607739695295,208.44,15,216.76
2018,00-0031288,AJ McCarron,QB,CIN,28.19441821650191,7.492905677384985,50.81541444214572,2.64,2,0.12
2018,00-0031345,Jimmy Garoppolo,QB,SF,109.0885244493243,28.215774061492603,179.61206664895963,87.9,6,48.02
2018,00-0031407,Blake Bortles,QB,JAX,264.9431222293632,205.35295649220697,283.0906952668383,249.68,16,173.22
2018,00-0031503,Jameis Winston,QB,TB,262.36630806866475,196.1828509017701,280.27515115647606,201.66,13,195.78
2018,00-0031568,Bryce Petty,QB,NYJ,19.562522988260053,2.0526645373262715,52.00107716563376,25.26,4,
2018,00-0031589,Brett Hundley,QB,GB,94.36535823679257,41.22054828131368,154.5616597364669,124.44,11,
2018,00-0031800,Taylor Heinicke,QB,HOU,45.97869942240259,9.353720903053974,109.56920950291583,0.6,1,13.9
2018,00-0032156,Trevor Siemian,QB,DEN,108.26950713591083,46.55196856897968,192.56619202836885,126.1,11,
2018,00-0032245,Sean Mannion,QB,LA,27.23043134599945,9.575811089846717,55.308788204619766,5.2,5,0.0199999999999999
2018,00-0032268,Marcus Mariota,QB,TEN,214.21486300294586,176.42014711902047,276.0400756651491,210.48,15,175.92000000000002
2018,00-0032431,Jake Rudock,QB,DET,19.40848927741611,5.338274610418031,72.79359860339312,-1.04,1,
2018,00-0032630,Joe Callahan,QB,GB,44.92094375087949,14.002484654215813,108.94302326706416,0.44,1,
2018,00-0032784,Kevin Hogan,QB,CLE,24.52130175830342,5.529278578908673,71.61565630321529,33.78,4,
2018,00-0032792,Nate Sudfeld,QB,PHI,12.601953871496464,1.5855008995132849,68.97199427990624,7.56,1,4.68
2018,00-0032950,Carson Wentz,QB,PHI,258.4324683077805,229.72551213824548,278.6210275574452,283.74,13,193.66
2018,00-0033077,Dak Prescott,QB,DAL,255.1140510073172,209.5550164870292,285.80347894501506,260.66,16,285.9
2018,00-0033104,Cody Kessler,QB,CLE,29.257719233282234,8.781611031590263,59.081969501085965,2.9400000000000004,3,38.66
2018,00-0033106,Jared Goff,QB,LA,205.93383662975737,185.90746262142875,260.56866994401787,255.26,15,312.32
2018,00-0033108,Paxton Lynch,QB,DEN,22.815491959482085,0.018895553719129835,139.06753699426568,14.8,2,
2018,00-0033119,Jacoby Brissett,QB,IND,146.64486922383233,87.26319328947743,225.52258738228298,205.92,16,-0.62
2018,00-0033537,Deshaun Watson,QB,HOU,234.28565136175862,149.53513886184143,274.06018298334834,168.86,7,331.7
2018,00-0033662,Cooper Rush,QB,DAL,44.4533971854324,8.815726618831489,70.2246906242267,1.38,2,
2018,00-0033869,Mitchell Trubisky,QB,CHI,116.33850165358339,63.566655314313564,211.48505794967508,134.52,12,263.02
2018,00-0033873,Patrick Mahomes,QB,KC,54.88723395276913,22.012244848091814,173.57698534034628,10.36,1,417.08
2018,00-0033899,DeShone Kizer,QB,CLE,174.41834296541697,159.48559666178048,229.32768878164052,175.66,15,5.38
2018,00-0033936,C.J. Beathard,QB,SF,52.33179439190773,23.85431314064071,105.17281660674251,88.8,6,74.98
2018,00-0033958,Nathan Peterman,QB,BUF,26.125296500473,1.1882615399261889,123.76450803963783,9.54,4,12.840000000000002
2018,00-0022999,John Kuhn,RB,NO,7.748614642133371,1.639271268946833,26.53233137519833,0.2,1,
2018,00-0023500,Frank Gore,RB,IND,156.6306111978377,81.42778555780633,186.04938911868544,173.6,16,102.6
2018,00-0023564,Darren Sproles,RB,PHI,62.585445767268745,20.209977969889263,85.39810596939557,20.4,3,61.0
2018,00-0025394,Adrian Peterson,RB,ARI,115.5866607315498,51.20885202720057,168.50973305864088,68.4,6,189.0
