target_season,gsis_id,player_name,position,team,predicted_ppr,pred_q25,pred_q75,prior_ppr,prior_games,actual_ppr
2018,00-0019596,Tom Brady,QB,NE,268.4275419936863,254.44972655702824,316.40304330521775,295.88,16,281.3
2018,00-0020531,Drew Brees,QB,NO,295.4639507183802,239.636955711096,328.7287980361865,262.56,16,304.98
2018,00-0021206,Josh McCown,QB,NYJ,116.12500030405849,101.62807442128255,212.71198891810528,205.44,13,20.76
2018,00-0021429,Carson Palmer,QB,ARI,183.0845677005655,102.12533637313656,275.846308498068,102.32,7,
2018,00-0022803,Eli Manning,QB,NYG,219.8041154448042,168.98994787844765,283.0618242515326,187.32,15,239.96
2018,00-0022924,Ben Roethlisberger,QB,PIT,253.19091857881455,225.67704661985195,267.9793380015008,261.06,15,341.86
2018,00-0022942,Philip Rivers,QB,LAC,280.2649599177175,257.6442861542803,290.17275507239566,270.4,16,285.02
2018,00-0023436,Alex Smith,QB,KC,262.80601608100943,242.08580121553862,276.50204222648586,295.18,15,138.0
2018,00-0023459,Aaron Rodgers,QB,GB,270.8631007940262,167.34434185089464,305.97854720600947,129.6,7,312.58
2018,00-0023645,Derek Anderson,QB,CAR,17.051051451389295,1.4854026521447101,22.0332070520787,0.48,3,6.5
2018,00-0023662,Matt Cassel,QB,TEN,13.229448511565927,0.6906217806103677,17.348781622994213,2.4799999999999995,2,1.66
2018,00-0023682,Ryan Fitzpatrick,QB,TB,91.5609138447035,32.49589005718348,147.00116799406504,73.92,6,165.84
2018,00-0024226,Jay Cutler,QB,MIA,113.05948289551603,78.76633649978369,205.02437284237888,157.84,14,
2018,00-0024264,Kellen Clemens,QB,LAC,34.365694375279084,0.4432445939604664,55.46019065584612,-1.0599999999999998,3,
2018,00-0025430,Drew Stanton,QB,ARI,95.37095944338051,-0.18887751734221733,156.475930182701,50.46,5,
2018,00-0025708,Matt Moore,QB,MIA,49.83592647942926,0.6714353443106661,84.71055167830848,41.34,4,
2018,00-0026143,Matt Ryan,QB,ATL,268.0709232348674,219.82967155111146,279.8245183143439,228.1,16,354.96
2018,00-0026158,Joe Flacco,QB,BAL,226.9662417006811,120.30920618430333,251.06686010752523,185.04,16,137.1
2018,00-0026197,Chad Henne,QB,JAX,21.874806792042357,1.890244961688849,35.40394873445201,-0.5,2,1.46
2018,00-0026498,Matthew Stafford,QB,DET,273.70421979162995,243.2492410133476,294.75485119872826,273.64,16,212.18
2018,00-0026544,Chase Daniel,QB,NO,45.17878557655144,4.558858290321881,58.864262115657056,-0.2,1,30.7
2018,00-0026625,Brian Hoyer,QB,SF,79.23043962080956,17.685262402375255,124.28317196462672,62.5,6,-0.52
2018,00-0027796,Joe Webb,QB,BUF,21.76415521582105,-0.06071226160791769,26.522390525961434,4.800000000000001,2,3.3
2018,00-0027854,Sam Bradford,QB,MIN,128.4281111349266,52.221617216837906,144.20036794669738,26.98,2,12.7
2018,00-0027939,Cam Newton,QB,CAR,262.3063410618957,222.77181239153023,315.2626506521117,299.48,16,282.6
2018,00-0027948,Blaine Gabbert,QB,ARI,79.95241042261304,7.674792758691567,140.26880639889552,61.64,5,33.04
2018,00-0027973,Andy Dalton,QB,CIN,210.6103199443823,181.62741620106812,273.7080150039368,210.7,16,174.54
2018,00-0028012,Ryan Mallett,QB,BAL,23.777022787642583,2.2151354289794556,39.281242673641565,9.94,2,
2018,00-0028090,T.J. Yates,QB,HOU,72.56814952429218,9.49618819696649,110.40170644776295,34.02,4,
2018,00-0028118,Tyrod Taylor,QB,BUF,213.89985989279458,175.8888590568741,261.0675079701495,222.66,15,41.42
2018,00-0028595,Scott Tolzien,QB,IND,79.3630593388106,4.4421954637343495,91.35452086618048,1.32,1,
2018,00-0028957,Austin Davis,QB,SEA,26.998030490610834,6.135330041907486,33.786924255686415,-0.1,1,
2018,00-0028986,Case Keenum,QB,MIN,164.66224589173112,128.98421028900776,233.26693086279087,237.88,15,214.9
2018,00-0029263,Russell Wilson,QB,SEA,271.27844959738655,223.8534394052294,333.41708806919996,347.92,16,299.42
2018,00-0029567,Nick Foles,QB,PHI,102.74030127755599,7.8226487207046596,128.01860935245583,33.78,7,76.72
2018,00-0029604,Kirk Cousins,QB,WAS,292.28181217458405,235.71751638973518,340.29073468795804,277.62,16,283.12
2018,00-0029682,Brock Osweiler,QB,DEN,80.61236451619814,9.265400122037281,122.20187856814583,67.92,6,67.98
2018,00-0030151,Tyler Bray,QB,KC,29.669933271518822,7.88254369552175,33.73445309357168,-2.0,1,
2018,00-0030520,Mike Glennon,QB,CHI,71.17084066482323,4.490271752966464,118.21431253673529,33.72,4,10.96
2018,00-0030524,Landry Jones,QB,PIT,26.741423192480926,3.8655224058019138,43.87500637329622,8.56,3,
2018,00-0030526,EJ Manuel,QB,LV,41.756297182166975,2.7273670347568526,56.92045934029107,14.1,2,
2018,00-0030565,Geno Smith,QB,NYG,33.16355920702392,4.718087774541594,41.772862971445164,9.68,2,-1.4800000000000002
2018,00-0031064,Tom Savage,QB,HOU,125.09086737938397,9.026781920788691,156.91744853839342,50.68,8,
2018,00-0031076,David Fales,QB,MIA,62.05115077663766,1.460243550625799,96.73843074661791,19.4,2,
2018,00-0031237,Teddy Bridgewater,QB,MIN,46.63368549127272,6.115074106726429,61.39747676562954,-2.3,1,7.22
2018,00-0031280,Derek Carr,QB,LV,247.11958301994002,193.1421125207712,284.93329117620044,208.44,15,216.76
2018,00-0031288,AJ McCarron,QB,CIN,19.715389293201795,7.283188922307943,20.79358198890613,2.64,2,0.12
2018,00-0031345,Jimmy Garoppolo,QB,SF,117.2630740021865,25.837627229072528,182.77632358007372,87.9,6,48.02
2018,00-0031407,Blake Bortles,QB,JAX,262.05585650259644,201.94260601164225,272.93930817494714,249.68,16,173.22
2018,00-0031503,Jameis Winston,QB,TB,264.38895728455384,200.1853243568681,277.74334063951324,201.66,13,195.78
2018,00-0031568,Bryce Petty,QB,NYJ,36.82113587676632,0.7315779646990977,56.42779514310907,25.26,4,
2018,00-0031589,Brett Hundley,QB,GB,90.47991635647011,42.84507428142087,147.31296584059749,124.44,11,
2018,00-0031800,Taylor Heinicke,QB,HOU,64.60744615827419,10.727592015263204,79.23499155402759,0.6,1,13.9
2018,00-0032156,Trevor Siemian,QB,DEN,106.13623715924396,48.20556449110132,196.63060179880512,126.1,11,
2018,00-0032245,Sean Mannion,QB,LA,32.13250447802848,11.169223603582463,57.453192390708445,5.2,5,0.0199999999999999
2018,00-0032268,Marcus Mariota,QB,TEN,209.56030165657685,181.28282770559426,264.28630485108664,210.48,15,175.92000000000002
2018,00-0032431,Jake Rudock,QB,DET,35.67099656914363,6.20292859688661,45.26272420042029,-1.04,1,
2018,00-0032630,Joe Callahan,QB,GB,66.66811397126764,15.38337621006035,82.94604332824903,0.44,1,
2018,00-0032784,Kevin Hogan,QB,CLE,43.52800554888784,5.950429041503858,72.69025493181915,33.78,4,
2018,00-0032792,Nate Sudfeld,QB,PHI,29.213146154546326,2.5461187485534924,40.34856098169098,7.56,1,4.68
2018,00-0032950,Carson Wentz,QB,PHI,260.5958589104319,233.22973455345482,272.7130232423067,283.74,13,193.66
2018,00-0033077,Dak Prescott,QB,DAL,253.76753239573415,214.60216156181122,278.68436698384374,260.66,16,285.9
2018,00-0033104,Cody Kessler,QB,CLE,32.766011694765176,9.320189441201222,43.008062610953246,2.9400000000000004,3,38.66
2018,00-0033106,Jared Goff,QB,LA,188.94917102035416,173.1189086610088,251.42821383633301,255.26,15,312.32
2018,00-0033108,Paxton Lynch,QB,DEN,88.3684111655312,0.3940489767822926,137.59169774735298,14.8,2,
2018,00-0033119,Jacoby Brissett,QB,IND,133.9054898518723,89.28132800523468,218.54841260958494,205.92,16,-0.62
2018,00-0033537,Deshaun Watson,QB,HOU,223.37790832077297,128.5471687061781,255.98099637786143,168.86,7,331.7
2018,00-0033662,Cooper Rush,QB,DAL,37.0899148004509,9.474328664975879,42.88408629626558,1.38,2,
2018,00-0033869,Mitchell Trubisky,QB,CHI,104.73046146944377,57.90805047556952,199.18266861975732,134.52,12,263.02
2018,00-0033873,Patrick Mahomes,QB,KC,125.9162271853047,23.554815261876143,167.57891753117346,10.36,1,417.08
2018,00-0033899,DeShone Kizer,QB,CLE,172.58794279805295,139.78547165857697,227.58723114260007,175.66,15,5.38
2018,00-0033936,C.J. Beathard,QB,SF,51.30092211213893,25.540070774766765,98.8718420638608,88.8,6,74.98
2018,00-0033958,Nathan Peterman,QB,BUF,52.69109605524132,1.3689787396146051,114.73996847644264,9.54,4,12.840000000000002
2018,00-0022999,John Kuhn,RB,NO,17.396146470493786,3.1219121613699428,24.9493820275326,0.2,1,
