hs_class,player_name,position,industry_composite_rank,industry_composite_stars,industry_composite_rating,rivals_rank,rivals_stars,rivals_rating,hometown,high_school,state,on3_person_key,source_page
2014,Leonard Fournette,RB,3,5,99.68010752688173,4.0,5.0,6.1,"New Orleans, LA",St. Augustine,LA,79086,industry_comparison
2014,Speedy Noil,WR,6,5,99.16075268817204,21.0,5.0,6.1,"New Orleans, LA",Edna Karr,LA,107908,industry_comparison
2014,Bo Scarbrough,RB,14,5,98.19617812061712,16.0,5.0,6.1,"Tuscaloosa, AL",IMG Academy,AL,11194,industry_comparison
2014,Kyle Allen,QB,15,5,98.05236091631603,7.0,5.0,6.1,"Scottsdale, AZ",Desert Mountain,AZ,76372,industry_comparison
2014,Dalvin Cook,RB,16,5,97.94274193548387,18.0,5.0,6.1,"Miami, FL",Miami Central,FL,28370,industry_comparison
2014,Malachi Dupre,WR,18,5,97.85698924731183,15.0,5.0,6.1,"New Orleans, LA",John Curtis,LA,81414,industry_comparison
2014,Sony Michel,RB,19,5,97.58320476858344,13.0,5.0,6.1,"Fort Lauderdale, FL",American Heritage School Broward,FL,107890,industry_comparison
2014,Joe Mixon,RB,22,5,97.2049672744273,8.0,5.0,6.1,"Oakley, CA",Freedom,CA,62329,industry_comparison
2014,Travis Rudolph,WR,23,5,97.18550724637682,11.0,5.0,6.1,"West Palm Beach, FL",Cardinal Newman,FL,114709,industry_comparison
2014,Roc Thomas,RB,25,5,97.02588826554467,12.0,5.0,6.1,"Oxford, AL",Oxford,AL,101458,industry_comparison
2014,Deshaun Watson,QB,26,5,96.9187587657784,31.0,5.0,6.1,"Gainesville, GA",Gainesville,GA,35369,industry_comparison
2014,JuJu Smith-Schuster,WR,29,5,96.86515895278167,24.0,5.0,6.1,"Long Beach, CA",Long Beach Poly,CA,68531,industry_comparison
2014,Nick Chubb,RB,31,5,96.71905095839178,35.0,4.0,6.0,"Cedartown, GA",Cedartown,GA,92382,industry_comparison
2014,Royce Freeman,RB,33,4,96.66096306685368,52.0,4.0,6.0,"Imperial, CA",Imperial,CA,102631,industry_comparison
2014,Jalen Hurd,WR,34,4,96.62934782608696,33.0,5.0,6.1,"Hendersonville, TN",Beech,TN,136801,industry_comparison
