hs_class,player_name,position,industry_composite_rank,industry_composite_stars,industry_composite_rating,rivals_rank,rivals_stars,rivals_rating,hometown,high_school,state,on3_person_key,source_page
2020,Don Chaney Jr.,RB,126,4,93.14565217391304,,4.0,5.8,"Miami, FL",Belen Jesuit Prep,FL,37816,industry_comparison
2020,Haynes King,QB,127,4,93.13333333333334,,3.0,5.7,"Longview, TX",Longview,TX,47875,industry_comparison
2020,Daniyel Ngata,RB,128,4,93.05253623188405,171.0,4.0,5.8,"Folsom, CA",Folsom,CA,29547,industry_comparison
2020,EJ Smith,RB,131,4,92.97826086956523,74.0,4.0,5.9,"Dallas, TX",Jesuit,TX,40836,industry_comparison
2020,LV Bunkley-Shelton,WR,134,4,92.89130434782611,86.0,4.0,5.9,"Gardena, CA",Junipero Serra,CA,81009,industry_comparison
2020,Devon Achane,RB,137,4,92.83731884057971,,4.0,5.8,"Missouri City, TX",Fort Bend Marshall,TX,36314,industry_comparison
2020,Woody Marks,RB,138,4,92.79311594202899,214.0,4.0,5.8,"Atlanta, GA",Carver,GA,61929,industry_comparison
2020,Jalen Berger,RB,142,4,92.73695652173913,87.0,4.0,5.9,"Ramsey, NJ",Don Bosco Prep,NJ,54151,industry_comparison
2020,Thaiu Jones-Bell,WR,144,4,92.71811594202899,,3.0,5.7,"Hallandale, FL",Miami Carol City,FL,143369,industry_comparison
2020,Marvin Mims,WR,147,4,92.67717391304348,248.0,4.0,5.8,"Frisco, TX",Lone Star,TX,84631,industry_comparison
2020,Tre Bradford,RB,150,4,92.58297101449274,151.0,4.0,5.8,"Lancaster, TX",Lancaster,TX,74614,industry_comparison
2020,Evan Prater,QB,151,4,92.58152173913042,,4.0,5.8,"Cincinnati, OH",Wyoming,OH,43374,industry_comparison
2020,Ze'Vian Capers,WR,152,4,92.57572463768118,182.0,4.0,5.8,"Alpharetta, GA",Denmark,GA,123678,industry_comparison
2020,Seth McGowan,RB,154,4,92.55760869565218,175.0,4.0,5.8,"Mesquite, TX",Poteet,TX,106051,industry_comparison
2020,Jay Butterfield,QB,156,4,92.4731884057971,91.0,4.0,5.9,"Brentwood, CA",Liberty,CA,58395,industry_comparison
2020,Jaquavion Fraziars,WR,160,4,92.41376811594203,192.0,4.0,5.8,"Dunnellon, FL",Dunnellon,FL,56452,industry_comparison
2020,Moose Muhammad III,WR,168,4,92.27391304347826,187.0,4.0,5.8,"Charlotte, NC",Myers Park,NC,90354,industry_comparison
2020,J.J. Evans,WR,172,4,92.18260869565216,225.0,4.0,5.8,"Montevallo, AL",Montevallo,AL,50378,industry_comparison
2020,Ladarius Tennison,ATH,174,4,92.1608695652174,,4.0,5.8,"Southwest Brevard Cnty, FL",Rockledge,FL,77475,industry_comparison
2020,Jalin Hyatt,WR,175,4,92.1413043478261,194.0,4.0,5.8,"Irmo, SC",Dutch Fork,SC,144072,industry_comparison
2020,Jalin Conyers,TE,176,4,92.1159420289855,250.0,4.0,5.8,"Gruver, TX",Gruver,TX,54655,industry_comparison
2020,Maliq Carr,WR,177,4,92.1086956521739,188.0,4.0,5.8,"Oak Park, MI",Oak Park,MI,82078,industry_comparison
2020,Michael Redding III,WR,180,4,92.06920289855073,121.0,4.0,5.9,"Bradenton, FL",IMG Academy,FL,88251,industry_comparison
2020,Bryan Robinson,WR,181,4,92.06195652173915,129.0,4.0,5.9,"West Palm Beach, FL",Palm Beach Central,FL,15541,industry_comparison
2020,Shane Illingworth,QB,184,4,92.0050724637681,116.0,4.0,5.9,"Norco, CA",Norco,CA,143368,industry_comparison
2020,Shaadie Clayton-Johnson,RB,185,4,91.9768115942029,154.0,4.0,5.8,"New Orleans, LA",Warren Easton,LA,7811,industry_comparison
2020,Rome Odunze,WR,186,4,91.96376811594203,239.0,4.0,5.8,"Las Vegas, NV",Bishop Gorman,NV,101978,industry_comparison
2020,Malik Hornsby,QB,187,4,91.9485507246377,,3.0,5.7,"Missouri City, TX",Fort Bend Marshall,TX,142690,industry_comparison
2020,Anthony Richardson,QB,191,4,91.88623188405798,200.0,4.0,5.8,"Gainesville, FL",Eastside,FL,6488,industry_comparison
2020,Len'Neth Whitehead,RB,192,4,91.8554347826087,,3.0,5.7,"Athens, GA",Athens Academy,GA,78935,industry_comparison
2020,KeAndre Lambert-Smith,WR,193,4,91.85,,4.0,5.8,"Norfolk, VA",Maury,VA,71638,industry_comparison
2020,Traeshon Holden,WR,194,4,91.83985507246376,245.0,4.0,5.8,"Harbor City, CA",Narbonne,CA,114345,industry_comparison
2020,Caziah Holmes,RB,196,4,91.79166666666667,169.0,4.0,5.8,"Cocoa, FL",Cocoa,FL,19253,industry_comparison
2020,Kristian Story,ATH,201,4,91.75289855072464,164.0,4.0,5.8,"Lanett, AL",Lanett,AL,76104,industry_comparison
2020,Darin Turner,WR,204,4,91.72717391304347,,3.0,5.7,"Memphis, TN",Memphis Central,TN,30083,industry_comparison
2020,JJ Pegues,TE,206,4,91.69384057971014,189.0,4.0,5.8,"Oxford, MS",Oxford,MS,60181,industry_comparison
2020,Javon Baker,WR,208,4,91.625,110.0,4.0,5.9,"Powder Springs, GA",McEachern,GA,58105,industry_comparison
2020,Chubba Purdy,QB,212,4,91.52971014492753,,4.0,5.8,"Gilbert, AZ",Perry,AZ,23464,industry_comparison
2020,Eric Shaw,ATH,216,4,91.44746376811595,,3.0,5.7,"Notasulga, AL",Reeltown,AL,42392,industry_comparison
2020,Malcolm Johnson Jr.,WR,218,4,91.42536231884058,,4.0,5.8,"Alexandria, VA",St. Stephen's & St. Agnes,VA,142978,industry_comparison
2020,Kris Hutson,WR,219,4,91.41847826086958,100.0,4.0,5.9,"Bellflower, CA",St. John Bosco,CA,143375,industry_comparison
2020,Carson Beck,QB,225,4,91.27644927536232,,4.0,5.8,"Jacksonville, FL",Mandarin,FL,18711,industry_comparison
2020,Jimmy Calloway,WR,228,4,91.25797101449275,162.0,4.0,5.8,"Morrow, GA",Morrow,GA,61689,industry_comparison
2020,Lideatrick Griffin,WR,232,4,91.18152173913045,,3.0,5.7,"Philadelphia, MS",Philadelphia,MS,79475,industry_comparison
2020,Jordan Addison,WR,235,4,91.15398550724638,,3.0,5.7,"Frederick, MD",Tuscarora,MD,65127,industry_comparison
2020,Porter Rooks,WR,238,4,91.0945652173913,196.0,4.0,5.8,"Charlotte, NC",Myers Park,NC,96765,industry_comparison
2020,Drew Pyne,QB,239,4,91.06014492753624,118.0,4.0,5.9,"New Canaan, CT",New Canaan,CT,39150,industry_comparison
2020,Marcus Fleming,WR,241,4,91.05978260869566,,4.0,5.8,"Miami, FL",Northwestern,FL,82659,industry_comparison
2020,Kevin Bauman,TE,245,4,90.93478260869566,130.0,4.0,5.9,"Red Bank, NJ",Red Bank Catholic,NJ,73899,industry_comparison
2020,Keyvone Lee,RB,247,4,90.85688405797102,,4.0,5.8,"Saint Petersburg, FL",American Collegiate Academy,FL,74749,industry_comparison
2020,Michael Drennen,WR,253,4,90.77826086956522,211.0,4.0,5.8,"Dublin, OH",Dublin Coffman,OH,87633,industry_comparison
2020,Henry Parrish,RB,258,4,90.69166666666666,150.0,4.0,5.8,"Miami, FL",Columbus,FL,48016,industry_comparison
2020,Lawrance Toafili,RB,259,4,90.65905797101448,,4.0,5.8,"Largo, FL",Pinellas Park,FL,78585,industry_comparison
2020,Jeff Sims,QB,262,4,90.59855072463768,,4.0,5.8,"Jacksonville, FL",Sandalwood,FL,59657,industry_comparison
2020,Tyler Van Dyke,QB,263,4,90.58043478260869,204.0,4.0,5.8,"Glastonbury, CT",Suffield Academy,CT,118203,industry_comparison
2020,Sam Adams II,RB,265,4,90.53442028985506,,4.0,5.8,"Sammamish, WA",Eastside Catholic,WA,104170,industry_comparison
2020,Brandon Frazier,TE,268,4,90.50543478260869,,3.0,5.7,"McKinney, TX",McKinney North,TX,12486,industry_comparison
2020,Roman Wilson,WR,269,4,90.49456521739131,,3.0,5.7,"Honolulu, HI",St. Louis,HI,101964,industry_comparison
2020,Jacolby Criswell,QB,271,4,90.47028985507247,,4.0,5.8,"Morrilton, AR",Morrilton,AR,52407,industry_comparison
2020,Keontae Jenkins,ATH,272,4,90.46847826086957,,4.0,5.8,"Virginia Beach, VA",Frank W. Cox,VA,142496,industry_comparison
2020,Parker McQuarrie,QB,279,4,90.3572463768116,221.0,4.0,5.8,"Weare, NH",St. Paul's School,NH,95059,industry_comparison
2020,Rico Powers Jr.,WR,282,4,90.30797101449275,230.0,4.0,5.8,"Savannah, GA",Hapeville Charter,GA,100417,industry_comparison
2020,Chip Trayanum,RB,285,4,90.20833333333333,,4.0,5.8,"Akron, OH",Archbishop Hoban,OH,32892,industry_comparison
2020,Max Johnson,QB,286,4,90.1909420289855,,4.0,5.8,"Watkinsville, GA",Prince Avenue Christian,GA,142049,industry_comparison
2020,Tirek Murphy,RB,287,4,90.1873188405797,,3.0,5.7,"Middle Village, NY",Christ The King Regional,NY,113011,industry_comparison
2020,Logan Loya,WR,289,4,90.16086956521738,241.0,4.0,5.8,"Bellflower, CA",St. John Bosco,CA,79789,industry_comparison
2020,Troy Omeire,WR,292,4,90.14166666666667,183.0,4.0,5.8,"Sugar Land, TX",Fort Bend Austin,TX,116686,industry_comparison
2020,JJ Hester,WR,295,4,90.10072463768115,,3.0,5.7,"Tulsa, OK",Booker T. Washington,OK,58024,industry_comparison
2020,Ja'Khi Douglas,RB,296,4,90.09710144927536,,4.0,5.8,"Houma, LA",Terrebonne,LA,50621,industry_comparison
2020,Marc Britt,WR,298,4,90.06195652173913,,4.0,5.8,"Miami, FL",Miami Christian School,FL,82237,industry_comparison
2020,Daijun Edwards,RB,299,4,90.05326086956522,136.0,4.0,5.9,"Moultrie, GA",Colquitt County,GA,27910,industry_comparison
2020,Daniel Jackson,WR,300,4,90.00942028985509,,3.0,5.7,"Mission, KS",Bishop Miege,KS,143746,industry_comparison
2020,Cameron Martinez,ATH,302,4,90.0,,4.0,5.8,"Muskegon, MI",Muskegon,MI,17936,industry_comparison
2020,Abdur-Rahmaan Yaseen,WR,303,4,90.0,,4.0,5.8,"Walled Lake, MI",Walled Lake Western,MI,941,industry_comparison
2020,Jack Yary,TE,308,4,90.0,,3.0,5.7,"Murrieta, CA",Murrieta Valley,CA,51448,industry_comparison
2020,Quincy Brown,WR,309,4,90.0,,4.0,5.8,"Destrehan, LA",Destrehan,LA,97373,industry_comparison
2020,Jaden Dottin,WR,314,4,89.98333333333333,,3.0,5.7,"Cambridge, MA",Suffield Academy,MA,52594,industry_comparison
2020,Mark Redman,TE,315,4,89.97355072463768,249.0,4.0,5.8,"Newport Beach, CA",Corona Del Mar,CA,83531,industry_comparison
2020,Loic Fouonji,WR,316,4,89.95289855072464,,3.0,5.6,"Midland, TX",Lee,TX,79946,industry_comparison
2020,Robby Ashford,QB,318,4,89.94528985507246,,3.0,5.7,"Hoover, AL",Hoover,AL,100872,industry_comparison
2020,Mitchell Melton,ATH,322,4,89.87463768115941,,3.0,5.7,"Olney, MD",Good Counsel,MD,89994,industry_comparison
2020,Moochie Dixon,WR,323,4,89.86594202898551,,3.0,5.7,"Carthage, TX",Carthage,TX,72567,industry_comparison
2020,Nate McCollum,WR,324,4,89.81050724637682,,3.0,5.7,"Hampton, GA",Dutchtown,GA,91284,industry_comparison
2020,Jaden Navarrette,WR,325,4,89.77282608695651,,4.0,5.8,"Norco, CA",Norco,CA,52661,industry_comparison
2020,Koy Moore,WR,327,4,89.72898550724638,131.0,4.0,5.9,"Metairie, LA",Archbishop Rummel,LA,75970,industry_comparison
2020,Hunter Dekkers,QB,329,4,89.71231884057971,,3.0,5.6,"Hawarden, IA",West Sioux,IA,48423,industry_comparison
2020,D.J. Rogers,TE,332,4,89.7,,4.0,5.8,"Sammamish, WA",Eastside Catholic,WA,27651,industry_comparison
2020,Mike Wyman,WR,333,4,89.67065217391304,,3.0,5.7,"Greensboro, NC",Dudley,NC,89518,industry_comparison
2020,Jadon Thompson,WR,335,4,89.66666666666667,,4.0,5.8,"Chicago, IL",Naperville Central,IL,52757,industry_comparison
2020,Chad Johnson Jr.,WR,336,4,89.66666666666667,,3.0,5.7,"Los Angeles, CA",Cathedral,CA,143598,industry_comparison
2020,JuTahn McClain,RB,340,4,89.66666666666667,,3.0,5.7,"Fairfield, OH",Fairfield,OH,70079,industry_comparison
2020,Xavier Watts,WR,341,4,89.66666666666667,,3.0,5.7,"Omaha, NE",Burke,NE,122204,industry_comparison
2020,Jaheim Bell,TE,342,4,89.66666666666667,,3.0,5.7,"Valdosta, GA",Valdosta,GA,52928,industry_comparison
2020,De'Rickey Wright,ATH,343,4,89.66666666666667,,3.0,5.7,"Gadsden, AL",Gadsden City,AL,32832,industry_comparison
2020,Dee Beckwith,RB,346,4,89.66666666666667,,3.0,5.7,"Florence, AL",Florence,AL,33271,industry_comparison
2020,Rashawn Williams,WR,350,4,89.65217391304348,224.0,4.0,5.8,"Detroit, MI",Martin Luther King Jr.,MI,98680,industry_comparison
2020,Michael Alaimo,QB,355,4,89.54782608695652,,3.0,5.7,"Montvale, NJ",St. Joseph Regional,NJ,87283,industry_comparison
2020,Jack Miller,QB,356,4,89.54347826086956,,4.0,5.8,"Scottsdale, AZ",Chaparral,AZ,51234,industry_comparison
2020,Parker Washington,WR,357,4,89.5050724637681,158.0,4.0,5.8,"Richmond, TX",Fort Bend Travis,TX,95100,industry_comparison
2020,Justin Robinson,WR,360,4,89.44710144927537,190.0,4.0,5.8,"McDonough, GA",Eagle's Landing Christian,GA,69728,industry_comparison
2020,Sevion Morrison,RB,365,4,89.36920289855072,233.0,4.0,5.8,"Tulsa, OK",Edison,OK,106141,industry_comparison
2020,Trey Benson,RB,368,4,89.36666666666666,,3.0,5.7,"Greenville, MS",St Joseph,MS,115915,industry_comparison
2020,Kris Abrams-Draine,WR,371,4,89.33333333333333,,3.0,5.7,"Spanish Fort, AL",Spanish Fort,AL,75987,industry_comparison
2020,Ty Jordan,RB,372,4,89.33333333333333,,3.0,5.7,"Mesquite, TX",West Mesquite,TX,143585,industry_comparison
2020,Logan Smothers,QB,378,4,89.11304347826086,172.0,4.0,5.8,"Athens, AL",Muscle Shoals,AL,79887,industry_comparison
2020,Peny Boone,RB,380,4,89.06666666666666,,4.0,5.8,"Detroit, MI",Martin Luther King Jr.,MI,96016,industry_comparison
2020,Ajou Ajou,WR,382,4,89.06666666666666,,3.0,5.7,"Brooks, AB",Clearwater Academy International,AB,2282,industry_comparison
2020,Taye McWilliams,RB,383,4,89.06666666666666,,4.0,5.8,"Rosenberg, TX",Lamar Consolidated,TX,110677,industry_comparison
2020,Ky Thomas,RB,385,4,89.03333333333333,,3.0,5.7,"Topeka, KS",Topeka,KS,76312,industry_comparison
2020,Ray Rose,WR,386,4,89.03333333333333,,4.0,5.8,"Belmont, NC",South Point,NC,98892,industry_comparison
2020,Alex Adams,WR,391,4,89.03333333333333,,3.0,5.7,"Magnolia, MS",South Pike,MS,2766,industry_comparison
2020,Michael Henderson,ATH,393,4,89.01884057971013,,3.0,5.6,"Carrollton, TX",Ranchview,TX,87839,industry_comparison
2020,Joe Royer,TE,395,4,89.00905797101449,,3.0,5.6,"Cincinnati, OH",Elder,OH,62414,industry_comparison
2020,Leonard Manuel,WR,396,4,89.0,,4.0,5.8,"Ocala, FL",West Port,FL,79106,industry_comparison
2020,DJ Graham,ATH,397,4,89.0,,3.0,5.7,"Keller, TX",Keller Central,TX,37295,industry_comparison
2020,Ebony Jackson,RB,399,4,89.0,,3.0,5.7,"Marietta, GA",Cherokee,GA,143473,industry_comparison
2020,Dominic Mammarelli,TE,400,4,89.0,,4.0,5.8,"Naples, FL",Naples,FL,37508,industry_comparison
2020,Brendon Lewis,QB,405,3,88.8822463768116,,3.0,5.7,"Melissa, TX",Melissa,TX,13829,industry_comparison
2020,Brenden Rice,WR,406,3,88.82282608695652,185.0,4.0,5.8,"Chandler, AZ",Hamilton,AZ,13801,industry_comparison
2020,Mason Garcia,QB,408,3,88.76666666666667,,4.0,5.8,"Myrtle Beach, SC",Carolina Forest,SC,84760,industry_comparison
2020,Matt Sykes,WR,412,3,88.73333333333333,,3.0,5.7,"Honolulu, HI",St Louis School,HI,85829,industry_comparison
2020,Josh Jackson,WR,415,3,88.7,,3.0,5.7,"Harbor City, CA",Narbonne,CA,143451,industry_comparison
2020,Lukas Ungar,TE,417,3,88.7,,4.0,5.8,"Morristown, NJ",Delbarton,NJ,80519,industry_comparison
2020,Dillon Johnson,RB,420,3,88.7,,3.0,5.7,"Greenville, MS",St Joseph,MS,143868,industry_comparison
2020,Ryan King,WR,421,3,88.7,,3.0,5.7,"Loganville, GA",Grayson,GA,103327,industry_comparison
2020,John Copenhaver,TE,424,3,88.7,,3.0,5.7,"Roswell, GA",Roswell,GA,63078,industry_comparison
2020,Connor O'Toole,WR,425,3,88.7,,3.0,5.7,"Albuquerque, NM",La Cueva,NM,25669,industry_comparison
2020,Micah Bowens,QB,427,3,88.68152173913045,,3.0,5.7,"Las Vegas, NV",Bishop Gorman,NV,87133,industry_comparison
2020,Caden Clark,TE,429,3,88.66666666666667,,3.0,5.7,"Akron, OH",Archbishop Hoban,OH,16703,industry_comparison
2020,Deuce Hogan,QB,430,3,88.66666666666667,,4.0,5.8,"Grapevine, TX",Grapevine Faith Christian School,TX,35725,industry_comparison
2020,TJ Finley,QB,432,3,88.66666666666667,,3.0,5.7,"Ponchatoula, LA",Ponchatoula,LA,113095,industry_comparison
2020,Jaden Casey,QB,434,3,88.66666666666667,,3.0,5.7,"Calabasas, CA",Calabasas,CA,52581,industry_comparison
2020,Kobe Pace,RB,437,3,88.66666666666667,,4.0,5.8,"Cedartown, GA",Cedartown,GA,75566,industry_comparison
2020,Ben Yurosek,TE,447,3,88.43333333333334,,3.0,5.7,"Bakersfield, CA",Bakersfield Christian,CA,10095,industry_comparison
2020,Corey Wren,RB,448,3,88.43333333333334,,3.0,5.7,"New Orleans, LA",John Curtis,LA,26396,industry_comparison
2020,Sam Brown,WR,449,3,88.43333333333334,,3.0,5.7,"Bloomingdale, GA",New Hampstead,GA,104210,industry_comparison
2020,Ricky White,WR,450,3,88.41340579710145,227.0,4.0,5.8,"Marietta, GA",Marietta,GA,100372,industry_comparison
2020,Collin Sullivan,WR,451,3,88.4,,3.0,5.7,"Round Rock, TX",Round Rock,TX,25219,industry_comparison
2020,Ja'Lynn Polk,WR,453,3,88.4,,3.0,5.7,"Lufkin, TX",Lufkin,TX,50640,industry_comparison
2020,Kyle Edwards,RB,455,3,88.4,,4.0,5.8,"Destrehan, LA",Destrehan,LA,76565,industry_comparison
2020,Kole Taylor,TE,456,3,88.4,,4.0,5.8,"Grand Junction, CO",Central,CO,75757,industry_comparison
2020,Eamonn Dennis,ATH,461,3,88.36666666666666,,3.0,5.7,"Worcester, MA",St John's,MA,40262,industry_comparison
2020,Beau Allen,QB,463,3,88.33333333333333,,4.0,5.8,"Lexington, KY",Lexington Catholic,KY,9465,industry_comparison
2020,Darvon Hubbard,RB,465,3,88.33333333333333,,3.0,5.7,"Surprise, AZ",Willow Canyon,AZ,143383,industry_comparison
2020,Dajon Harrison,WR,466,3,88.33333333333333,,3.0,5.7,"Hutto, TX",Hutto,TX,27976,industry_comparison
2020,Da'Qon Stewart,WR,468,3,88.22010869565216,,3.0,5.7,"Huntersville, NC",North Mecklenburg,NC,27748,industry_comparison
2020,Luke Lachey,TE,474,3,88.12789855072464,,3.0,5.6,"Columbus, OH",Grandview Heights,OH,80724,industry_comparison
2020,Matthew Hibner,TE,475,3,88.11521739130434,,3.0,5.6,"Burke, VA",Lake Braddock,VA,86098,industry_comparison
2020,Kentron Poitier,WR,477,3,88.1,,3.0,5.7,"Miami, FL",Miami Palmetto,FL,73530,industry_comparison
2020,Torrance Davis,RB,480,3,88.1,,3.0,5.7,"Cleveland, OH",Garfield Heights,OH,114117,industry_comparison
2020,Ken Seals,QB,483,3,88.06666666666666,,3.0,5.7,"Weatherford, TX",Weatherford,TX,72639,industry_comparison
2020,Thad Johnson,WR,486,3,88.06666666666666,,3.0,5.7,"Beaumont, TX",West Brook,TX,143979,industry_comparison
2020,Elijah Gaines,ATH,489,3,88.06666666666666,,3.0,5.7,"Alexandria, VA",Episcopal,VA,41182,industry_comparison
2020,Elijah Yelverton,TE,494,3,88.03333333333333,,3.0,5.7,"Dallas, TX",Trinity Leadership,TX,41440,industry_comparison
2020,Elijah Canion,WR,495,3,88.03333333333333,,3.0,5.7,"Hollywood, FL",Chaminade-Madonna Prep,FL,41117,industry_comparison
2020,Ian Stewart,WR,499,3,88.0,,3.0,5.7,"Rockwood, MI",Oscar A. Carlson,MI,48851,industry_comparison
2020,Jahvante Royal,WR,501,3,88.0,,4.0,5.8,"Fort Lauderdale, FL",St. Thomas Aquinas,FL,53068,industry_comparison
2020,Blayne Toll,TE,502,3,87.925,,3.0,5.6,"Hazen, AR",Hazen,AR,11115,industry_comparison
