hs_class,player_name,position,industry_composite_rank,industry_composite_stars,industry_composite_rating,rivals_rank,rivals_stars,rivals_rating,hometown,high_school,state,on3_person_key,source_page
2023,Arch Manning,QB,1,5,99.5258064516129,1.0,5.0,6.1,"New Orleans, LA",Isidore Newman,LA,7353,industry_comparison
2023,Dante Moore,QB,3,5,99.22137096774195,4.0,5.0,6.1,"Detroit, MI",Martin Luther King Jr.,MI,29804,industry_comparison
2023,Zachariah Branch,WR,4,5,99.16370967741936,7.0,5.0,6.1,"Las Vegas, NV",Bishop Gorman,NV,123186,industry_comparison
2023,Nico Iamaleava,QB,6,5,99.00987903225807,2.0,5.0,6.1,"Long Beach, CA",Warren,CA,145284,industry_comparison
2023,Jackson Arnold,QB,8,5,98.94314516129032,23.0,5.0,6.1,"Denton, TX",Guyer,TX,51487,industry_comparison
2023,Malachi Nelson,QB,11,5,98.8,14.0,5.0,6.1,"Los Alamitos, CA",Los Alamitos,CA,81447,industry_comparison
2023,Nyck Harbor,ATH,21,5,97.53020687237027,29.0,5.0,6.1,"Washington, DC",Archbishop Carroll,DC,94024,industry_comparison
2023,Duce Robinson,TE,23,5,97.47824333800841,25.0,5.0,6.1,"Phoenix, AZ",Pinnacle,AZ,39307,industry_comparison
2023,Jurrion Dickey,WR,28,5,97.29550315568022,44.0,4.0,6.0,"Palo Alto, CA",Valley Christian Schools,CA,68915,industry_comparison
2023,CJ Baxter,RB,30,5,97.25807328190744,36.0,4.0,6.0,"Orlando, FL",Edgewater,FL,19284,industry_comparison
2023,Johntay Cook II,WR,31,5,97.22985624123422,24.0,5.0,6.1,"DeSoto, TX",DeSoto,TX,64133,industry_comparison
2023,Justice Haynes,RB,33,4,97.13742110799438,33.0,4.0,6.0,"Roswell, GA",Buford,GA,68957,industry_comparison
2023,Hykeem Williams,WR,34,4,97.12641129032258,26.0,5.0,6.1,"Fort Lauderdale, FL",Stranahan,FL,48700,industry_comparison
2023,Brandon Inniss,WR,35,4,96.99707223001404,6.0,5.0,6.1,"Miami Gardens, FL",American Heritage School Broward,FL,144217,industry_comparison
2023,Rueben Owens,RB,36,4,96.89479312762973,34.0,4.0,6.0,"El Campo, TX",El Campo,TX,102717,industry_comparison
2023,Makai Lemon,WR,37,4,96.7953629032258,54.0,4.0,6.0,"Los Alamitos, CA",Los Alamitos,CA,81341,industry_comparison
2023,Jalen Hale,WR,38,4,96.65570652173913,42.0,4.0,6.0,"Longview, TX",Longview,TX,54301,industry_comparison
2023,Carnell Tate,WR,41,4,96.48481767180925,13.0,5.0,6.1,"Chicago, IL",IMG Academy,IL,18663,industry_comparison
2023,Noah Rogers,WR,52,4,96.08343267882188,134.0,4.0,5.9,"Rolesville, NC",Rolesville,NC,93725,industry_comparison
2023,Malachi Coleman,WR,60,4,95.6546195652174,60.0,4.0,6.0,"Lincoln, NE",Lincoln East,NE,147134,industry_comparison
2023,Richard Young,RB,63,4,95.50553997194952,72.0,4.0,5.9,"Lehigh Acres, FL",Lehigh Senior,FL,100090,industry_comparison
2023,Ryan Niblett,WR,66,4,95.42717391304348,55.0,4.0,6.0,"Houston, TX",Aldine Eisenhower,TX,146558,industry_comparison
2023,Pearce Spurlin,TE,68,4,95.41548913043476,50.0,4.0,6.0,"Santa Rosa Beach, FL",South Walton,FL,95983,industry_comparison
2023,Jaden Rashada,QB,73,4,95.06272791023845,163.0,4.0,5.9,"Pittsburg, CA",Pittsburg,CA,52678,industry_comparison
2023,Jelani McDonald,ATH,74,4,95.03152173913044,97.0,4.0,5.9,"Waco, TX",Connally,TX,150302,industry_comparison
2023,Nathan Leacock,WR,75,4,94.95896739130436,89.0,4.0,5.9,"Raleigh, NC",Millbrook,NC,146412,industry_comparison
2023,Jeremiyah Love,RB,77,4,94.87690217391304,129.0,4.0,5.9,"Saint Louis, MO",Christian Brothers College,MO,150027,industry_comparison
2023,Jalen Brown,WR,79,4,94.81875000000002,80.0,4.0,5.9,"Miami, FL",Gulliver Prep,FL,54171,industry_comparison
2023,Shelton Sampson Jr.,WR,80,4,94.80842391304348,111.0,4.0,5.9,"Baton Rouge, LA",Catholic,LA,107155,industry_comparison
2023,Cordale Russell,WR,81,4,94.70054347826088,130.0,4.0,5.9,"Mesquite, TX",North Mesquite,TX,25974,industry_comparison
2023,Ayden Williams,WR,82,4,94.69483695652174,47.0,4.0,6.0,"Ridgeland, MS",Ridgeland,MS,9024,industry_comparison
2023,Eli Holstein,QB,84,4,94.65231416549791,147.0,4.0,5.9,"Zachary, LA",Zachary,LA,40953,industry_comparison
2023,Christopher Vizzina,QB,86,4,94.58641304347827,92.0,4.0,5.9,"Birmingham, AL",Briarwood Christian,AL,23432,industry_comparison
2023,Jaquaize Pettaway,WR,87,4,94.56195652173912,85.0,4.0,5.9,"Houston, TX",Langham Creek,TX,56394,industry_comparison
2023,Tyler Williams,WR,91,4,94.46440217391306,132.0,4.0,5.9,"Lakeland, FL",Lakeland,FL,147298,industry_comparison
2023,Aidan Mizell,WR,100,4,94.1717391304348,139.0,4.0,5.9,"Orlando, FL",Boone,FL,150213,industry_comparison
2023,Andrew Rappleyea,TE,102,4,94.14972826086958,175.0,4.0,5.9,"Millbrook, NY",Milton Academy,NY,146454,industry_comparison
2023,Avery Johnson,QB,104,4,94.11005434782608,138.0,4.0,5.9,"Maize, KS",Maize,KS,145589,industry_comparison
2023,Eugene Wilson III,WR,106,4,94.07309782608696,,4.0,5.8,"Tampa, FL",Gaither,FL,147523,industry_comparison
2023,DeAndre Moore Jr.,WR,110,4,93.89945652173914,103.0,4.0,5.9,"Los Alamitos, CA",St. John Bosco,CA,33022,industry_comparison
2023,Riley Williams,TE,111,4,93.83695652173913,131.0,4.0,5.9,"Portland, OR",IMG Academy,OR,100594,industry_comparison
2023,Austin Novosad,QB,113,4,93.79565217391304,99.0,4.0,5.9,"Dripping Springs, TX",Dripping Springs,TX,8596,industry_comparison
2023,Jelani Thurman,TE,117,4,93.65543478260868,220.0,4.0,5.8,"Fairburn, GA",Langston Hughes,GA,146094,industry_comparison
2023,Walker Lyons,TE,118,4,93.64320652173912,102.0,4.0,5.9,"Folsom, CA",Folsom,CA,120015,industry_comparison
2023,Kenyon Sadiq,TE,119,4,93.64239130434784,,4.0,5.8,"Idaho Falls, ID",Skyline,ID,147524,industry_comparison
2023,Jeremiah Cobb,RB,128,4,93.53342391304348,67.0,4.0,6.0,"Montgomery, AL",Montgomery Catholic Preparatory,AL,60068,industry_comparison
2023,Kedrick Reescano,RB,129,4,93.53070652173912,118.0,4.0,5.9,"New Caney, TX",New Caney,TX,71754,industry_comparison
2023,Chris Culliver,WR,130,4,93.51304347826088,143.0,4.0,5.9,"Maiden, NC",Maiden,NC,21578,industry_comparison
2023,Jacobe Johnson,ATH,133,4,93.48451086956521,227.0,4.0,5.8,"Mustang, OK",Mustang,OK,145294,industry_comparison
2023,Braylon James,WR,138,4,93.3608695652174,156.0,4.0,5.9,"Round Rock, TX",Stony Point,TX,145032,industry_comparison
2023,Dante Dowdell,RB,139,4,93.35896739130436,109.0,4.0,5.9,"Picayune, MS",Picayune Memorial,MS,148684,industry_comparison
2023,Cam Seldon,ATH,141,4,93.3320652173913,,4.0,5.8,"Heathsville, VA",Northumberland,VA,146300,industry_comparison
2023,Lawson Luckie,TE,145,4,93.26847826086956,224.0,4.0,5.8,"Norcross, GA",Norcross,GA,78702,industry_comparison
2023,Ka'Morreun Pimpton,TE,146,4,93.25217391304348,189.0,4.0,5.8,"Fort Worth, TX",North Crowley,TX,155236,industry_comparison
2023,Ray Ray Joseph,WR,148,4,93.17907608695651,77.0,4.0,5.9,"Miami, FL",Edison,FL,145144,industry_comparison
2023,Mark Fletcher,RB,151,4,93.03967391304349,196.0,4.0,5.8,"Fort Lauderdale, FL",American Heritage School Broward,FL,83394,industry_comparison
2023,Roderick Robinson II,RB,152,4,93.03478260869564,57.0,4.0,6.0,"San Diego, CA",Lincoln,CA,101616,industry_comparison
2023,JJ Kohl,QB,155,4,92.8850543478261,101.0,4.0,5.9,"Ankeny, IA",Ankeny,IA,61878,industry_comparison
2023,Jaden Greathouse,WR,158,4,92.84021739130436,107.0,4.0,5.9,"Austin, TX",Westlake,TX,52610,industry_comparison
2023,Ethan Davis,TE,159,4,92.83342391304348,105.0,4.0,5.9,"Suwanee, GA",Collins Hill,GA,42906,industry_comparison
2023,Aidan Chiles,QB,160,4,92.75951086956522,203.0,4.0,5.8,"Downey, CA",Downey,CA,147985,industry_comparison
2023,Dylan Lonergan,QB,162,4,92.74483695652174,236.0,4.0,5.8,"Snellville, GA",Brookwood,GA,39958,industry_comparison
2023,Kenny Minchey,QB,171,4,92.55733695652174,208.0,4.0,5.8,"Hendersonville, TN",Pope John Paul II,TN,73343,industry_comparison
2023,Dylan Edwards,RB,181,4,92.42771739130436,100.0,4.0,5.9,"Derby, KS",Derby,KS,39872,industry_comparison
2023,Shamar Easter,TE,185,4,92.30054347826088,193.0,4.0,5.8,"Ashdown, AR",Ashdown,AR,106288,industry_comparison
2023,Kaleb Jackson,RB,189,4,92.25923913043479,199.0,4.0,5.8,"Baton Rouge, LA",Liberty Magnet High School,LA,145458,industry_comparison
2023,Mikal Harrison-Pilot,WR,191,4,92.23260869565217,212.0,4.0,5.8,"Temple, TX",Temple,TX,88718,industry_comparison
2023,Quinten Joyner,RB,193,4,92.1766304347826,98.0,4.0,5.9,"Manor, TX",Manor,TX,145533,industry_comparison
2023,Anthony Evans III,WR,197,4,92.15788043478261,158.0,4.0,5.9,"Converse, TX",Judson,TX,6065,industry_comparison
2023,Cole Cabana,RB,202,4,92.06168478260868,214.0,4.0,5.8,"Dexter, MI",Dexter,MI,24630,industry_comparison
2023,Karmello English,WR,203,4,92.06114130434784,169.0,4.0,5.9,"Phenix City, AL",Central,AL,71337,industry_comparison
2023,Vicari Swain,ATH,204,4,92.0383152173913,,3.0,5.6,"Carrollton, GA",Central,GA,150592,industry_comparison
2023,Lincoln Kienholz,QB,205,4,91.99103260869565,233.0,4.0,5.8,"Pierre, SD",T.F. Riggs,SD,151248,industry_comparison
2023,Brandyn Hillman,ATH,207,4,91.97554347826087,,3.0,5.7,"Portsmouth, VA",Churchland,VA,13395,industry_comparison
2023,Micah Tease,ATH,210,4,91.93559782608696,225.0,4.0,5.8,"Tulsa, OK",Booker T. Washington,OK,87232,industry_comparison
2023,Luke Hasz,TE,212,4,91.9279891304348,,4.0,5.8,"Bixby, OK",Bixby,OK,80689,industry_comparison
2023,Robby Washington,WR,213,4,91.8875,206.0,4.0,5.8,"Miami, FL",Miami Palmetto,FL,146416,industry_comparison
2023,Ashton Cozart,WR,215,4,91.86195652173912,,3.0,5.7,"Flower Mound, TX",Marcus,TX,7865,industry_comparison
2023,Cole Martin,ATH,216,4,91.84402173913044,178.0,4.0,5.9,"Chandler, AZ",Basha,AZ,24764,industry_comparison
2023,Austin Mack,QB,219,4,91.81929347826086,,4.0,5.8,"Folsom, CA",Folsom,CA,8524,industry_comparison
2023,Zeed Haynes,WR,222,4,91.73315217391304,210.0,4.0,5.8,"Lansdale, PA",North Penn,PA,122346,industry_comparison
2023,Taeshaun Lyons,WR,223,4,91.72826086956522,,4.0,5.8,"Hayward, CA",Tennyson,CA,148029,industry_comparison
2023,Raymond Cottrell,WR,230,4,91.42554347826088,,4.0,5.8,"Milton, FL",Milton,FL,98978,industry_comparison
2023,Rickie Collins,QB,234,4,91.37527173913044,218.0,4.0,5.8,"Baton Rouge, LA",Woodlawn,LA,100212,industry_comparison
2023,Mikey Matthews,WR,235,4,91.3717391304348,165.0,4.0,5.9,"Mission Viejo, CA",Mission Viejo,CA,89564,industry_comparison
2023,Jaden Platt,TE,237,4,91.34510869565216,,4.0,5.8,"Haslet, TX",Eaton,TX,52676,industry_comparison
2023,Rico Flores Jr.,WR,239,4,91.25570652173914,141.0,4.0,5.9,"Folsom, CA",Folsom,CA,100397,industry_comparison
2023,Ty Lockwood,TE,242,4,91.25244565217392,,4.0,5.8,"Thompson's Station, TN",Independence,TN,117034,industry_comparison
2023,Djay Braswell,RB,248,4,91.19375,,4.0,5.8,"Sandersville, GA",Washington County,GA,150367,industry_comparison
2023,Malik Elzy,WR,250,4,91.16494565217391,146.0,4.0,5.9,"Chicago, IL",Simeon,IL,81826,industry_comparison
2023,Brett Norfleet,TE,251,4,91.15380434782608,,4.0,5.8,"Saint Charles, MO",Francis Howell,MO,14192,industry_comparison
2023,Cooper Flanagan,TE,253,4,91.13940217391304,,4.0,5.8,"Concord, CA",De La Salle,CA,25851,industry_comparison
2023,LaNorris Sellers,QB,254,4,91.12853260869566,,4.0,5.8,"Florence, SC",South Florence,SC,145821,industry_comparison
2023,Mac Markway,TE,256,4,91.10516304347826,177.0,4.0,5.9,"Saint Louis, MO",De Smet,MO,81136,industry_comparison
2023,Christopher Johnson,RB,258,4,91.08315217391304,,4.0,5.8,"Fort Lauderdale, FL",Dillard,FL,151162,industry_comparison
2023,Trey Holly,RB,262,4,91.06141304347828,155.0,4.0,5.9,"Farmerville, LA",Union Parish,LA,116070,industry_comparison
2023,Austin Simmons,QB,266,4,91.01277173913044,156.0,4.0,5.9,"Pahokee, FL",Moore Haven,FL,151064,industry_comparison
2023,Omarion Miller,WR,268,4,90.99048913043478,154.0,4.0,5.9,"Vivian, LA",North Caddo,LA,94479,industry_comparison
2023,Jaren Hamilton,WR,272,4,90.9054347826087,,4.0,5.8,"Gainesville, FL",F. W. Buchholz,FL,146413,industry_comparison
2023,Cole Adams,WR,281,4,90.75896739130435,184.0,4.0,5.9,"Owasso, OK",Owasso,OK,146085,industry_comparison
2023,Shamar Porter,WR,286,4,90.6304347826087,,4.0,5.8,"Nashville, TN",Ensworth,TN,106300,industry_comparison
2023,Jonah Wilson,WR,288,4,90.625,,4.0,5.8,"Houston, TX",Dekaney,TX,64480,industry_comparison
2023,Josh Manning,WR,290,4,90.61875,,4.0,5.8,"Lee's Summit, MO",Lee's Summit,MO,147971,industry_comparison
2023,Jayden Limar,RB,296,4,90.49592391304348,150.0,4.0,5.9,"Lake Stevens, WA",Lake Stevens,WA,58665,industry_comparison
2023,Isaiah Augustave,RB,298,4,90.4546195652174,,3.0,5.7,"Naples, FL",Naples,FL,147651,industry_comparison
2023,Carmelo Taylor,WR,300,4,90.41657608695652,,3.0,5.7,"Roanoke, VA",Patrick Henry,VA,155407,industry_comparison
2023,Jerry McClure,WR,302,4,90.39021739130436,,3.0,5.7,"San Diego, CA",Mater Dei Catholic,CA,60155,industry_comparison
2023,Creed Whittemore,WR,305,4,90.35869565217392,,3.0,5.7,"Gainesville, FL",F. W. Buchholz,FL,26965,industry_comparison
2023,Cam Cook,RB,309,4,90.32472826086956,,3.0,5.7,"Round Rock, TX",Stony Point,TX,147286,industry_comparison
2023,Kyle Parker,WR,317,4,90.20652173913044,248.0,4.0,5.8,"Lucas, TX",Lovejoy,TX,76849,industry_comparison
2023,Juice Vereen,TE,319,4,90.16929347826088,,3.0,5.7,"Havelock, NC",Havelock,NC,147127,industry_comparison
2023,Saboor Karriem,ATH,323,4,90.13396739130435,,3.0,5.7,"West Orange, NJ",West Orange,NJ,150101,industry_comparison
2023,Ronan Hanafin,WR,324,4,90.12228260869564,,4.0,5.8,"Burlington, MA",Buckingham Browne & Nichols School,MA,102235,industry_comparison
2023,Brennan Parachek,TE,325,4,90.09782608695652,,4.0,5.8,"Dexter, MI",Dexter,MI,13873,industry_comparison
2023,Nyziah Hunter,WR,327,4,90.08967391304348,,3.0,5.7,"Salinas, CA",Salinas,CA,148025,industry_comparison
2023,Marcel Reed,QB,329,4,90.06820652173914,,4.0,5.8,"Nashville, TN",Montgomery Bell Academy,TN,82333,industry_comparison
2023,Rashid Williams,WR,331,4,90.00570652173914,,4.0,5.8,"Pittsburg, CA",Pittsburg,CA,98714,industry_comparison
2023,Rodney Gallagher,WR,332,4,90.0,,4.0,5.8,"Uniontown, PA",Laurel Highlands,PA,101694,industry_comparison
2023,John Randle Jr.,RB,333,4,90.0,,4.0,5.8,"Wichita, KS",Heights,KS,63546,industry_comparison
2023,Adam Hopkins,WR,336,4,89.99157608695651,,3.0,5.7,"Thomasville, GA",Thomas County Central,GA,1204,industry_comparison
