hs_class,player_name,position,industry_composite_rank,industry_composite_stars,industry_composite_rating,rivals_rank,rivals_stars,rivals_rating,hometown,high_school,state,on3_person_key,source_page
2012,Dorial Green-Beckham,WR,2,5,98.53387096774193,1.0,5.0,6.1,"Springfield, MO",Hillcrest,MO,38523,industry_comparison
2012,Johnathan Gray,RB,3,5,98.16559139784947,5.0,5.0,6.1,"Aledo, TX",Aledo,TX,63858,industry_comparison
2012,Stefon Diggs,WR,9,5,97.68655913978495,8.0,5.0,6.1,"Olney, MD",Good Counsel,MD,108299,industry_comparison
2012,Jameis Winston,QB,13,5,97.05215053763442,10.0,5.0,6.1,"Hueytown, AL",Hueytown,AL,55253,industry_comparison
2012,T.J. Yeldon,RB,15,5,96.91559139784947,12.0,5.0,6.1,"Daphne, AL",Daphne,AL,109610,industry_comparison
2012,Keith Marshall,RB,16,5,96.80031556802244,48.0,4.0,6.0,"Raleigh, NC",Millbrook,NC,72137,industry_comparison
2012,Gunner Kiel,QB,19,5,96.61484338475924,20.0,5.0,6.1,"Columbus, IN",Columbus East,IN,47237,industry_comparison
2012,Trey Williams,RB,21,5,96.53474754558205,15.0,5.0,6.1,"Houston, TX",Dekaney,TX,150914,industry_comparison
2012,Nelson Agholor,WR,24,5,96.37927769985976,18.0,5.0,6.1,"Tampa, FL",Berkeley Prep,FL,91959,industry_comparison
2012,Duke Johnson,RB,29,5,96.15370500233755,30.0,5.0,6.1,"Miami, FL",Norland,FL,135643,industry_comparison
2012,Chris Black,WR,31,5,96.01354604955586,58.0,4.0,6.0,"Jacksonville, FL",First Coast,FL,21333,industry_comparison
2012,Devin Fuller,WR,32,5,95.82463768115943,37.0,4.0,6.0,"Westwood, NJ",Old Tappan,NJ,36012,industry_comparison
2012,Zach Kline,QB,33,4,95.81739130434784,44.0,4.0,6.0,"Danville, CA",San Ramon Valley,CA,122828,industry_comparison
2012,Rushel Shell,RB,36,4,95.71486676016829,55.0,4.0,6.0,"Aliquippa, PA",Hopewell ,PA,102753,industry_comparison
2012,Deontay Greenberry,WR,37,4,95.66579008882657,49.0,4.0,6.0,"Fresno, CA",Washington Union,CA,34506,industry_comparison
2012,Mario Pender,RB,40,4,95.57536231884059,38.0,4.0,6.0,"Cape Coral, FL",Island Coast,FL,83238,industry_comparison
2012,Thomas Johnson,WR,41,4,95.57282608695654,34.0,4.0,6.0,"Dallas, TX",Skyline,TX,135615,industry_comparison
2012,Amari Cooper,WR,44,4,95.50398550724637,45.0,4.0,6.0,"Miami, FL",Northwestern,FL,4192,industry_comparison
2012,Shaq Roland,WR,61,4,94.6036231884058,66.0,4.0,5.9,"Lexington, SC",Lexington,SC,106621,industry_comparison
2012,Cayleb Jones,WR,62,4,94.60144927536231,41.0,4.0,6.0,"Austin, TX",Austin,TX,136035,industry_comparison
2012,Kent Taylor,TE,63,4,94.5960144927536,54.0,4.0,6.0,"Land O Lakes, FL",Land O' Lakes,FL,73475,industry_comparison
2012,Todd Gurley,RB,66,4,94.52173913043478,42.0,4.0,6.0,"Tarboro, NC",Tarboro,NC,113299,industry_comparison
2012,Cyler Miles,QB,68,4,94.5018115942029,35.0,4.0,6.0,"Denver, CO",Mullen,CO,27243,industry_comparison
2012,Kendall Sanders,WR,71,4,94.21739130434781,39.0,4.0,6.0,"Athens, TX",Athens,TX,72796,industry_comparison
2012,Tanner Mangum,QB,72,4,94.18659420289855,59.0,4.0,6.0,"Eagle, ID",Eagle,ID,110141,industry_comparison
2012,Mike Davis,RB,74,4,94.09710144927537,,4.0,5.9,"Stone Mountain, GA",Stephenson,GA,88883,industry_comparison
2012,Germone Hopper,WR,78,4,93.98659420289856,75.0,4.0,5.9,"Charlotte, NC",Phillip O. Berry Academy,NC,45969,industry_comparison
2012,Durron Neal,WR,82,4,93.71847826086957,62.0,4.0,5.9,"Saint Louis, MO",De Smet,MO,39431,industry_comparison
2012,Alex Ross,RB,85,4,93.65144927536234,144.0,4.0,5.8,"Jenks, OK",Jenks,OK,3357,industry_comparison
2012,Joel Caleb,WR,86,4,93.63152173913045,84.0,4.0,5.9,"Midlothian, VA",Clover Hill,VA,62614,industry_comparison
2012,Bryce Treggs,WR,94,4,93.22463768115941,81.0,4.0,5.9,"Bellflower, CA",St. John Bosco,CA,15947,industry_comparison
2012,JaQuay Savage,WR,95,4,93.21557971014494,90.0,4.0,5.9,"Tyrone, GA",Fork Union Military Academy,GA,56459,industry_comparison
2012,Anthony Alford,QB,99,4,93.06884057971014,157.0,4.0,5.8,"Petal, MS",Petal,MS,5830,industry_comparison
2012,Sterling Shepard,WR,100,4,93.0554347826087,131.0,4.0,5.8,"Oklahoma City, OK",Heritage Hall,OK,108642,industry_comparison
2012,Chad Kelly,QB,103,4,92.99202898550725,150.0,4.0,5.8,"Buffalo, NY",St. Joseph School,NY,19587,industry_comparison
2012,Barry J. Sanders,RB,104,4,92.97572463768117,134.0,4.0,5.8,"Oklahoma City, OK",Heritage Hall,OK,9392,industry_comparison
