hs_class,player_name,position,industry_composite_rank,industry_composite_stars,industry_composite_rating,rivals_rank,rivals_stars,rivals_rating,hometown,high_school,state,on3_person_key,source_page
2016,Shea Patterson,QB,5,5,98.69596774193548,3.0,5.0,6.1,"Bradenton, FL",IMG Academy,FL,107063,industry_comparison
2016,Jacob Eason,QB,8,5,98.61532258064516,7.0,5.0,6.1,"Lake Stevens, WA",Lake Stevens,WA,51902,industry_comparison
2016,Isaac Nauta,TE,11,5,97.8580878915381,23.0,5.0,6.1,"Buford, GA",IMG Academy,GA,49235,industry_comparison
2016,Demetris Robertson,WR,13,5,97.42280271154743,8.0,5.0,6.1,"Savannah, GA",Savannah Christian Prep,GA,33915,industry_comparison
2016,Mecole Hardman,WR,16,5,97.32450911640953,11.0,5.0,6.1,"Elberton, GA",Elbert County,GA,86918,industry_comparison
2016,N'Keal Harry,WR,32,5,96.42585320243106,18.0,5.0,6.1,"Chandler, AZ",Chandler,AZ,90854,industry_comparison
2016,Miles Sanders,RB,34,4,96.32971014492752,39.0,4.0,6.0,"Pittsburgh, PA",Woodland Hills,PA,89722,industry_comparison
2016,KJ Costello,QB,35,4,96.31953015427769,54.0,4.0,6.0,"Rancho Santa Margarita, CA",Santa Margarita Catholic,CA,75431,industry_comparison
2016,Demario McCall,RB,38,4,96.18224637681159,66.0,4.0,6.0,"North Ridgeville, OH",North Ridgeville,OH,33785,industry_comparison
2016,Tyler Vaughns,WR,40,4,96.08425666199159,22.0,5.0,6.1,"La Puente, CA",Bishop Amat,CA,118207,industry_comparison
2016,A.J. Brown,WR,41,4,95.99818840579711,53.0,4.0,6.0,"Starkville, MS",Starkville,MS,55,industry_comparison
2016,Devin Duvernay,WR,42,4,95.92318840579712,52.0,4.0,6.0,"Sachse, TX",Sachse,TX,35986,industry_comparison
2016,Kaden Smith,TE,44,4,95.9141304347826,49.0,4.0,6.0,"Flower Mound, TX",Marcus,TX,70397,industry_comparison
2016,Feleipe Franks,QB,49,4,95.68840579710144,57.0,4.0,6.0,"Crawfordville, FL",Wakulla,FL,43734,industry_comparison
2016,Tavien Feaster,RB,51,4,95.68191912108462,102.0,4.0,5.9,"Spartanburg, SC",Spartanburg,SC,110565,industry_comparison
2016,Nate Craig-Myers,WR,54,4,95.62971014492754,35.0,4.0,6.0,"Tampa, FL",Tampa Catholic,FL,91170,industry_comparison
2016,Michael Pittman Jr.,WR,57,4,95.54029920523611,42.0,4.0,6.0,"Thousand Oaks, CA",Oaks Christian,CA,88207,industry_comparison
2016,Brandon Peters,QB,58,4,95.21739130434783,158.0,4.0,5.9,"Avon, IN",Avon,IN,12936,industry_comparison
2016,Tyrie Cleveland,WR,60,4,95.11594202898551,73.0,4.0,5.9,"Houston, TX",Westfield,TX,118685,industry_comparison
2016,Kyle Davis,WR,64,4,94.9927536231884,130.0,4.0,5.9,"Lawrenceville, GA",Archer,GA,76531,industry_comparison
2016,Tyler Byrd,WR,65,4,94.96304347826087,75.0,4.0,5.9,"Naples, FL",Naples,FL,117419,industry_comparison
2016,Sam Bruce,WR,69,4,94.84855072463768,47.0,4.0,6.0,"Fort Lauderdale, FL",St. Thomas Aquinas,FL,104214,industry_comparison
2016,Dwayne Haskins,QB,72,4,94.7663043478261,100.0,4.0,5.9,"Potomac, MD",The Bullis School,MD,39627,industry_comparison
2016,Devin Asiasi,TE,75,4,94.7373188405797,46.0,4.0,6.0,"Concord, CA",De La Salle,CA,35904,industry_comparison
